TOA5,CR1000_tower4_N,CR1000,73550,CR1000.Std.28,CPU:SH_Site4_North_2018.CR1,50002,Enviro,,,,,,,,,,,,,,,,,,,,,,
TIMESTAMP,RECORD,Day_of_Year,Hour,VWC_1_Avg,EC_1_Avg,ST_1_Avg,P_1_Avg,PA_1_Avg,VR_1_Avg,VWC_2_Avg,EC_2_Avg,ST_2_Avg,P_2_Avg,PA_2_Avg,VR_2_Avg,VWC_3_Avg,EC_3_Avg,ST_3_Avg,P_3_Avg,PA_3_Avg,VR_3_Avg,SWE_mv_Avg,JUDD_AT_Avg,JUDD_Depth_Avg,Judd_offset_Avg,TT_C,SBT_C,FuelM_Avg,PA_uS_Avg
TS,RN,,,m^3/m^3,dS/m,Deg C,unitless,nSec,unitless,,,,,,,,,,,,,,,,,Deg C,Deg C,%,uSec
,,Smp,Smp,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Smp,Smp,Avg,Avg
10/2/19 4:30,6373,275,430,0.042,0.001,2.335,3.484,1.226,1,0.037,0,5.048,3.288,1.223,1,0.085,0.001,8.03,5.218,1.291,1,0.046,-79.62,-224.6,0,-7.428,-2.447,17.55,19.95
10/2/19 4:45,6374,275,445,0.042,0.001,2.311,3.482,1.226,1.001,0.037,0,4.988,3.287,1.223,1,0.085,0.001,8.06,5.219,1.291,1,0.046,-80.2,-223.8,0,-7.452,-1.989,17.42,19.93
10/2/19 5:00,6375,275,500,0.042,0.001,2.273,3.484,1.226,1,0.037,0.001,5.058,3.286,1.223,1.001,0.085,0.001,8,5.218,1.291,1.001,0.046,-80.5,-223.2,0,-7.475,-1.662,17.28,19.9
10/2/19 5:15,6376,275,515,0.042,0.001,2.283,3.482,1.226,1.001,0.037,0,5.039,3.288,1.223,1,0.085,0.001,8.03,5.218,1.291,1,0.045,-81,-222.6,0,-7.402,-1.586,17.15,19.88
10/2/19 5:30,6377,275,530,0.042,0,2.252,3.485,1.226,1,0.037,0,5.023,3.287,1.223,1,0.085,0,8.02,5.219,1.291,1,0.045,-80.5,-223.2,0,-7.215,-1.532,17.03,19.85
10/2/19 5:45,6378,275,545,0.042,0,2.235,3.485,1.226,1,0.037,0,5.027,3.287,1.223,1,0.085,0.001,8.02,5.217,1.291,1.001,0.045,-80.4,-223.4,0,-6.954,-1.097,16.94,19.84
10/2/19 6:00,6379,275,600,0.042,0.001,2.243,3.482,1.226,1.001,0.037,0.001,5.015,3.285,1.223,1.001,0.085,0.001,8.01,5.218,1.291,1.001,0.045,-80.8,-222.8,0,-6.899,-0.77,16.82,19.82
10/2/19 6:15,6380,275,615,0.042,0,2.237,3.485,1.226,1,0.037,0.001,4.997,3.286,1.223,1.001,0.085,0.001,7.995,5.217,1.291,1.001,0.045,-80.4,-223.4,0,-6.696,-0.574,16.71,19.8
10/2/19 6:30,6381,275,630,0.042,0.001,2.236,3.484,1.226,1,0.037,0,5.028,3.287,1.223,1.001,0.085,0.001,8,5.218,1.291,1.001,0.045,-80.1,-223.8,0,-6.239,0.424,16.63,19.78
10/2/19 6:45,6382,275,645,0.042,0.001,2.222,3.484,1.226,1,0.037,0.001,4.979,3.285,1.223,1.001,0.085,0.001,8,5.218,1.291,1.001,0.045,-78.99,-225.5,0,-5.578,1.047,16.58,19.77
10/2/19 7:00,6383,275,700,0.042,0.001,2.237,3.483,1.226,1,0.037,0,4.967,3.287,1.223,1,0.085,0,8,5.219,1.291,1,0.045,-78.74,-225.8,0,-4.758,1.769,16.47,19.75
10/2/19 7:15,6384,275,715,0.042,0.001,2.232,3.484,1.226,1,0.037,0.001,4.999,3.283,1.223,1.001,0.085,0.001,7.953,5.217,1.291,1.001,0.045,-78.76,-225.5,0,-4.002,2.508,16.39,19.74
10/2/19 7:30,6385,275,730,0.042,0.001,2.247,3.484,1.226,1,0.037,0.001,4.968,3.281,1.223,1.001,0.085,0.001,7.979,5.218,1.291,1.001,0.044,-79.25,-225,0,-3.002,3.706,16.32,19.72
10/2/19 7:45,6386,275,745,0.042,0.001,2.199,3.483,1.226,1,0.037,0.001,4.98,3.286,1.223,1.001,0.085,0.001,7.976,5.218,1.291,1.001,0.044,-79.01,-225.2,0,-1.115,4.301,16.41,19.74
10/2/19 8:00,6387,275,800,0.042,0,2.199,3.485,1.226,1,0.037,0.001,4.979,3.285,1.223,1.001,0.085,0.001,8,5.217,1.291,1.001,0.044,-79.72,-224.3,0,0.353,4.953,16.72,19.8
10/2/19 8:15,6388,275,815,0.042,0,2.198,3.484,1.226,1,0.037,0.001,4.967,3.283,1.223,1.001,0.085,0.001,7.996,5.216,1.291,1.001,0.044,-78.71,-225.9,0,1.063,5.283,16.6,19.77
10/2/19 8:30,6389,275,830,0.042,0,2.179,3.486,1.226,1,0.037,0,4.918,3.289,1.223,1,0.085,0,7.978,5.219,1.291,1,0.044,-78.12,-226.5,0,2.687,5.855,16.38,19.73
10/2/19 8:45,6390,275,845,0.042,0.001,2.203,3.483,1.226,1.001,0.037,0,4.954,3.289,1.223,1,0.085,0,7.95,5.219,1.291,1,0.045,-79.01,-225.1,0,3.384,8.96,16.01,19.66
10/2/19 9:00,6391,275,900,0.042,0,2.169,3.485,1.226,1,0.037,0,4.935,3.29,1.223,1,0.085,0.001,7.984,5.218,1.291,1.001,0.045,-79.87,-224,0,3.933,12.35,15.77,19.62
10/2/19 9:15,6392,275,915,0.042,0,2.188,3.485,1.226,1,0.037,0,4.943,3.289,1.223,1,0.085,0.001,7.964,5.218,1.291,1.001,0.045,-79.4,-224.7,0,4.028,14.57,15.66,19.6
10/2/19 9:30,6393,275,930,0.042,0.001,2.175,3.484,1.226,1,0.037,0.001,4.94,3.286,1.223,1.001,0.085,0.001,7.953,5.218,1.291,1.001,0.045,-78.96,-225.4,0,3.702,14.72,15.85,19.63
10/2/19 9:45,6394,275,945,0.042,0.001,2.202,3.482,1.226,1.001,0.037,0.001,4.936,3.286,1.223,1.001,0.085,0.001,7.945,5.218,1.291,1.001,0.046,-78.73,-225.6,0,4.234,15.55,15.81,19.63
10/2/19 10:00,6395,275,1000,0.042,0.001,2.204,3.484,1.226,1,0.037,0,4.922,3.289,1.223,1,0.085,0.001,7.948,5.218,1.291,1.001,0.048,-79.07,-225.2,0,5.106,15.65,15.62,19.59
10/2/19 10:15,6396,275,1015,0.042,0.001,2.184,3.482,1.226,1.001,0.037,0,4.923,3.287,1.223,1.001,0.085,0.001,7.954,5.217,1.291,1.001,0.046,-79.58,-224.4,0,5.419,14.22,15.4,19.55
10/2/19 10:30,6397,275,1030,0.042,0.001,2.198,3.483,1.226,1,0.037,0.001,4.931,3.283,1.223,1.001,0.085,0,7.961,5.22,1.291,1,0.044,-79.53,-224.7,0,5.328,15.97,15.16,19.51
10/2/19 10:45,6398,275,1045,0.042,0.001,2.19,3.484,1.226,1,0.037,0.001,4.89,3.281,1.223,1.001,0.085,0.001,7.935,5.218,1.291,1,0.042,-79.74,-224.3,0,5.927,16.43,14.97,19.47
10/2/19 11:00,6399,275,1100,0.042,0.001,2.196,3.483,1.226,1.001,0.037,0.001,4.906,3.282,1.223,1.001,0.085,0.001,7.926,5.218,1.291,1.001,0.041,-80.1,-224,0,5.582,16.67,14.74,19.43
10/2/19 11:15,6400,275,1115,0.042,0.001,2.192,3.484,1.226,1,0.037,0.001,4.894,3.28,1.223,1.002,0.085,0.001,7.943,5.217,1.291,1.001,0.039,-79.33,-225.1,0,5.706,17.23,14.55,19.39
10/2/19 11:30,6401,275,1130,0.042,0,2.191,3.485,1.226,1,0.037,0.001,4.891,3.28,1.223,1.002,0.085,0.001,7.922,5.217,1.291,1.001,0.037,-78.34,-226.6,0,6.8,16.54,14.39,19.36
10/2/19 11:45,6402,275,1145,0.042,0,2.216,3.485,1.226,1,0.037,0.001,4.885,3.279,1.223,1.002,0.085,0.001,7.926,5.218,1.291,1.001,0.036,-78.73,-226,0,7.417,16.54,14.21,19.33
10/2/19 12:00,6403,275,1200,0.042,0.001,2.223,3.482,1.226,1.001,0.037,0.002,4.886,3.278,1.223,1.002,0.085,0.001,7.908,5.217,1.291,1.001,0.035,-78.81,-225.9,0,8.4,17.41,13.86,19.26
10/2/19 12:15,6404,275,1215,0.042,0.001,2.202,3.484,1.226,1,0.037,0.001,4.894,3.285,1.223,1.001,0.085,0.001,7.921,5.219,1.291,1,0.033,-79.19,-225.4,0,8.07,19.11,13.43,19.18
10/2/19 12:30,6405,275,1230,0.042,0,2.199,3.488,1.226,1,0.037,0,4.889,3.291,1.223,1,0.085,0.001,7.917,5.218,1.291,1.001,0.029,-79.79,-224.4,0,9.28,18.87,13.43,19.18
10/2/19 12:45,6406,275,1245,0.042,0.001,2.237,3.483,1.226,1,0.037,0.001,4.855,3.28,1.223,1.002,0.085,0.001,7.902,5.218,1.291,1.001,0.027,-79.49,-225,0,8.43,15.12,13.14,19.13
10/2/19 13:00,6407,275,1300,0.042,0.001,2.23,3.484,1.226,1,0.037,0.001,4.85,3.279,1.223,1.002,0.085,0.001,7.875,5.217,1.291,1.001,0.024,-79.5,-224.9,0,8.58,12.66,12.84,19.07
10/2/19 13:15,6408,275,1315,0.042,0.001,2.218,3.484,1.226,1,0.037,0.001,4.832,3.282,1.223,1.001,0.085,0.001,7.838,5.218,1.291,1.001,0.023,-81,-222.7,0,7.918,11.71,12.74,19.05
10/2/19 13:30,6409,275,1330,0.042,0.001,2.221,3.483,1.226,1.001,0.037,0.001,4.819,3.283,1.223,1.001,0.085,0.001,7.858,5.218,1.291,1.001,0.022,-81.2,-222.4,0,8.14,11.49,12.61,19.03
10/2/19 13:45,6410,275,1345,0.042,0.001,2.217,3.482,1.226,1.001,0.037,0.002,4.835,3.278,1.223,1.002,0.085,0,7.871,5.221,1.291,1,0.022,-80.4,-223.8,0,8.23,11.08,12.59,19.02
10/2/19 14:00,6411,275,1400,0.042,0.001,2.205,3.484,1.226,1,0.037,0.001,4.85,3.285,1.223,1.001,0.085,0.001,7.87,5.218,1.291,1.001,0.021,-80.2,-224,0,7.9,10.94,12.55,19.02
10/2/19 14:15,6412,275,1415,0.042,0.001,2.247,3.484,1.226,1,0.037,0,4.825,3.289,1.223,1,0.085,0.001,7.884,5.219,1.291,1,0.021,-79.83,-224.5,0,6.099,11.04,12.39,18.99
10/2/19 14:30,6413,275,1430,0.042,0.001,2.208,3.483,1.226,1.001,0.037,0,4.795,3.287,1.223,1,0.085,0.001,7.858,5.216,1.291,1.001,0.021,-80.1,-224.1,0,5.515,10.85,12.31,18.97
10/2/19 14:45,6414,275,1445,0.042,0.001,2.191,3.483,1.226,1.001,0.037,0.001,4.81,3.285,1.223,1.001,0.085,0,7.871,5.219,1.291,1,0.021,-80.7,-223.2,0,5.676,11.46,12.24,18.96
10/2/19 15:00,6415,275,1500,0.042,0.001,2.168,3.484,1.226,1,0.037,0,4.828,3.287,1.223,1.001,0.085,0.001,7.866,5.218,1.291,1.001,0.021,-80.6,-223.6,0,5.918,12.3,12.23,18.96
10/2/19 15:15,6416,275,1515,0.042,0.001,2.216,3.481,1.226,1.001,0.037,0.001,4.795,3.283,1.223,1.001,0.085,0.001,7.87,5.217,1.291,1.001,0.021,-80.7,-223.3,0,5.703,13.25,12.25,18.96
10/2/19 15:30,6417,275,1530,0.042,0.001,2.189,3.483,1.226,1,0.037,0.002,4.81,3.278,1.223,1.002,0.085,0.001,7.846,5.218,1.291,1.001,0.021,-81.1,-223,0,5.36,13.01,12.23,18.96
10/2/19 15:45,6418,275,1545,0.042,0.001,2.189,3.483,1.226,1,0.037,0.001,4.788,3.281,1.223,1.002,0.085,0.001,7.854,5.217,1.291,1.001,0.02,-80.5,-223.8,0,5.55,11.62,12.07,18.93
10/2/19 16:00,6419,275,1600,0.042,0.001,2.181,3.484,1.226,1,0.037,0.001,4.787,3.28,1.223,1.002,0.085,0.001,7.846,5.218,1.291,1.001,0.019,-80.8,-223.4,0,5.613,9.88,12.15,18.94
10/2/19 16:15,6420,275,1615,0.042,0,2.187,3.485,1.226,1,0.037,0,4.778,3.289,1.223,1,0.085,0.001,7.847,5.218,1.291,1.001,0.019,-80.5,-224,0,4.546,9.04,12.12,18.94
10/2/19 16:30,6421,275,1630,0.042,0.001,2.164,3.482,1.226,1.001,0.037,0,4.768,3.287,1.223,1,0.085,0.001,7.825,5.218,1.291,1.001,0.02,-81.2,-222.7,0,3.468,8.41,11.86,18.89
10/2/19 16:45,6422,275,1645,0.042,0.001,2.205,3.484,1.226,1,0.037,0.001,4.786,3.282,1.223,1.001,0.085,0.001,7.828,5.217,1.291,1.001,0.02,-81.2,-223,0,2.619,7.923,11.64,18.84
10/2/19 17:00,6423,275,1700,0.042,0.001,2.202,3.481,1.226,1.001,0.037,0.001,4.763,3.285,1.223,1.001,0.085,0.001,7.829,5.218,1.291,1.001,0.02,-81.1,-222.9,0,1.79,7.129,11.49,18.82
10/2/19 17:15,6424,275,1715,0.042,0,2.191,3.486,1.226,1,0.037,0.001,4.758,3.283,1.223,1.001,0.085,0.001,7.767,5.219,1.291,1,0.02,-81.7,-222.1,0,1.426,6.529,11.38,18.8
10/2/19 17:30,6425,275,1730,0.042,0.001,2.171,3.483,1.226,1.001,0.037,0.001,4.76,3.285,1.223,1.001,0.085,0.001,7.818,5.218,1.291,1,0.021,-82.6,-220.7,0,0.822,5.799,11.25,18.77
10/2/19 17:45,6426,275,1745,0.042,0.001,2.18,3.482,1.226,1.001,0.037,0.001,4.721,3.262,1.222,1.001,0.085,0.001,7.807,5.218,1.291,1.001,0.021,-81.4,-222.6,0,0.345,5.518,11.24,18.77
10/2/19 18:00,6427,275,1800,0.042,0.001,2.14,3.482,1.226,1.001,0.037,0,4.727,3.267,1.222,1,0.085,0.001,7.795,5.217,1.291,1.001,0.021,-81.2,-222.7,0,0.487,5.336,11.16,18.75
10/2/19 18:15,6428,275,1815,0.042,0,2.159,3.486,1.226,1,0.037,0.001,4.693,3.261,1.222,1.001,0.085,0.001,7.786,5.217,1.291,1.001,0.022,-81.5,-222.3,0,0.487,5.182,11.13,18.75
10/2/19 18:30,6429,275,1830,0.042,0,2.144,3.485,1.226,1,0.037,0,4.744,3.263,1.222,1.001,0.085,0.001,7.776,5.218,1.291,1.001,0.022,-82,-221.6,0,-0.659,4.803,11.05,18.73
10/2/19 18:45,6430,275,1845,0.042,0.001,2.172,3.484,1.226,1,0.037,0.001,4.726,3.26,1.222,1.001,0.085,0.001,7.79,5.218,1.291,1.001,0.022,-81.5,-222.4,0,-1.186,4.37,10.93,18.71
10/2/19 19:00,6431,275,1900,0.042,0.001,2.149,3.483,1.226,1,0.037,0,4.72,3.263,1.222,1.001,0.085,0.001,7.759,5.218,1.291,1.001,0.023,-81.1,-222.9,0,-1.365,4.13,10.93,18.71
10/2/19 19:15,6432,275,1915,0.042,0,2.127,3.485,1.226,1,0.037,0.001,4.714,3.263,1.222,1.001,0.085,0.001,7.782,5.217,1.291,1.001,0.023,-81.2,-222.5,0,-1.517,3.671,10.95,18.72
10/2/19 19:30,6433,275,1930,0.042,0.001,2.146,3.483,1.226,1.001,0.037,0.001,4.676,3.262,1.222,1.001,0.085,0.001,7.758,5.218,1.291,1.001,0.023,-81.6,-222,0,-1.352,4.02,10.94,18.71
10/2/19 19:45,6434,275,1945,0.042,0,2.168,3.485,1.226,1,0.037,0.001,4.698,3.262,1.222,1.001,0.085,0.001,7.73,5.217,1.291,1.001,0.023,-81.6,-222.1,0,-0.998,4.042,11.01,18.73
10/2/19 20:00,6435,275,2000,0.042,0.001,2.128,3.482,1.226,1.001,0.037,0.001,4.688,3.262,1.222,1.001,0.085,0,7.752,5.219,1.291,1,0.023,-80.7,-223.4,0,-0.712,4.436,11.15,18.75
10/2/19 20:15,6436,275,2015,0.042,0,2.122,3.487,1.226,1,0.037,0,4.66,3.264,1.222,1,0.085,0,7.762,5.219,1.291,1,0.023,-80.8,-223.1,0,-1.44,3.846,11.03,18.73
10/2/19 20:30,6437,275,2030,0.042,0.001,2.118,3.481,1.226,1.001,0.037,0,4.678,3.263,1.222,1.001,0.085,0.001,7.744,5.216,1.291,1.001,0.024,-81.4,-222.1,0,-1.77,3.431,11,18.72
10/2/19 20:45,6438,275,2045,0.042,0.001,2.146,3.484,1.226,1,0.037,0.001,4.679,3.261,1.222,1.001,0.085,0.001,7.758,5.217,1.291,1.001,0.024,-80.7,-223.3,0,-1.103,3.279,10.98,18.72
10/2/19 21:00,6439,275,2100,0.042,0.001,2.114,3.484,1.226,1,0.037,0,4.663,3.264,1.222,1,0.085,0.001,7.764,5.218,1.291,1.001,0.024,-79.46,-225.2,0,-1.784,3.674,11.01,18.73
10/2/19 21:15,6440,275,2115,0.042,0.001,2.132,3.486,1.226,1,0.037,0,4.664,3.264,1.222,1,0.085,0.001,7.734,5.218,1.291,1.001,0.024,-79.74,-224.6,0,-0.615,4.286,10.86,18.7
10/2/19 21:30,6441,275,2130,0.043,0.001,2.136,3.507,1.227,1.001,0.036,0.001,4.646,3.259,1.222,1.001,0.085,0.001,7.765,5.217,1.291,1.001,0.023,-79.71,-224.5,0,-0.263,4.878,10.96,18.72
10/2/19 21:45,6442,275,2145,0.043,0.001,2.107,3.505,1.227,1.001,0.037,0.001,4.666,3.26,1.222,1.001,0.085,0.001,7.747,5.217,1.291,1.001,0.021,-79.62,-224.8,0,-0.301,4.923,10.97,18.72
10/2/19 22:00,6443,275,2200,0.042,0.001,2.119,3.484,1.226,1,0.037,0,4.633,3.265,1.222,1,0.085,0,7.729,5.219,1.291,1,0.017,-78.93,-225.7,0,-0.512,4.902,10.9,18.71
10/2/19 22:15,6444,275,2215,0.042,0.001,2.108,3.483,1.226,1.001,0.037,0,4.615,3.265,1.222,1,0.085,0,7.739,5.22,1.291,1,0.016,-79.35,-224.9,0,-0.516,4.749,10.83,18.69
10/2/19 22:30,6445,275,2230,0.042,0,2.083,3.488,1.226,1,0.036,0.001,4.633,3.258,1.222,1.001,0.085,0.001,7.719,5.219,1.291,1,0.016,-80.4,-223.4,0,-0.579,4.837,10.82,18.69
10/2/19 22:45,6446,275,2245,0.043,0.001,2.106,3.508,1.227,1,0.037,0.001,4.646,3.262,1.222,1.001,0.085,0.001,7.71,5.217,1.291,1.001,0.016,-79.55,-224.7,0,-0.101,4.876,10.76,18.68
10/2/19 23:00,6447,275,2300,0.043,0,2.095,3.508,1.227,1,0.037,0,4.589,3.263,1.222,1,0.085,0.001,7.703,5.217,1.291,1.001,0.016,-79.71,-224.4,0,-0.126,5.1,10.73,18.67
10/2/19 23:15,6448,275,2315,0.043,0,2.112,3.51,1.227,1,0.037,0,4.63,3.266,1.222,1,0.085,0.001,7.717,5.217,1.291,1.001,0.016,-80.1,-224,0,0.51,5.167,10.69,18.67
