TOA5,CR1000_tower4_S,CR1000,75038,CR1000.Std.28,CPU:SH_Site4_South_1_0_09222016.CR1,20810,Enviro,,,,,,,,,,,,,,,,,,,,
TIMESTAMP,RECORD,Day_of_Year,Hour,VWC_1_Avg,EC_1_Avg,ST_1_Avg,P_1_Avg,PA_1_Avg,VR_1_Avg,VWC_2_Avg,EC_2_Avg,ST_2_Avg,P_2_Avg,PA_2_Avg,VR_2_Avg,VWC_3_Avg,EC_3_Avg,ST_3_Avg,P_3_Avg,PA_3_Avg,VR_3_Avg,SWE_mv_Avg,JUDD_AT_Avg,JUDD_Depth_Avg,Judd_offset_Avg,TT_C,SBT_C
TS,RN,,,m^3/m^3,dS/m,Deg C,unitless,nSec,unitless,,,,,,,,,,,,,,,,,Deg C,Deg C
,,Smp,Smp,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Smp,Smp
9/23/16 14:30,0,267,1430,0.021,0,9.48,2.658,1.174,1,0.049,0,10.61,3.761,1.236,1,0.048,0.001,11.56,3.715,1.234,1.001,0.027,13.93,-123.4,0,14.75,15.52
9/23/16 14:45,1,267,1445,0.021,0,9.47,2.656,1.174,1,0.049,0,10.59,3.759,1.236,1.001,0.048,0.001,11.56,3.715,1.234,1.001,0.027,14.15,-123.3,0,16.02,14.92
9/23/16 15:00,2,267,1500,0.021,0,9.57,2.657,1.174,1,0.049,0,10.6,3.76,1.236,1.001,0.048,0.001,11.57,3.716,1.234,1.001,0.027,13.84,-123.2,0,15.19,14.42
9/23/16 15:15,3,267,1515,0.021,0,9.7,2.655,1.174,1,0.049,0,10.58,3.761,1.236,1,0.048,0.001,11.54,3.715,1.234,1.001,0.027,14.06,-123.2,0,23.74,14.73
9/23/16 15:30,4,267,1530,0.021,0,9.8,2.656,1.174,1,0.049,0.001,10.6,3.759,1.236,1.001,0.048,0.001,11.52,3.715,1.234,1.001,0.027,14.07,-123.2,0,20.96,14.75
9/23/16 15:45,5,267,1545,0.021,0,9.91,2.657,1.174,1,0.049,0,10.6,3.759,1.236,1.001,0.048,0,11.54,3.717,1.234,1,0.027,14.75,-123.4,0,19.38,14.65
9/23/16 16:00,6,267,1600,0.021,0,10.06,2.656,1.174,1,0.049,0,10.61,3.761,1.236,1,0.048,0,11.52,3.716,1.234,1,0.027,14.01,-123.3,0,14.33,13.89
9/23/16 16:15,7,267,1615,0.021,0,10.17,2.658,1.174,1,0.049,0,10.59,3.759,1.236,1.001,0.048,0,11.5,3.716,1.234,1,0.027,13.06,-123.4,0,14.18,12.95
9/23/16 16:30,8,267,1630,0.021,0,10.27,2.655,1.174,1.001,0.049,0,10.6,3.761,1.236,1,0.048,0.001,11.5,3.715,1.234,1.001,0.028,12.85,-123.3,0,14.66,12.67
9/23/16 16:45,9,267,1645,0.021,0,10.43,2.656,1.174,1,0.049,0,10.58,3.76,1.236,1.001,0.048,0,11.49,3.716,1.234,1,0.027,12.33,-123.2,0,11.79,12.29
9/23/16 17:00,10,267,1700,0.021,0,10.54,2.655,1.174,1.001,0.049,0,10.58,3.759,1.236,1.001,0.048,0.001,11.48,3.714,1.234,1.001,0.027,11.66,-123.3,0,9.66,11.41
9/23/16 17:15,11,267,1715,0.021,0,10.62,2.657,1.174,1,0.049,0.001,10.6,3.758,1.236,1.001,0.048,0.001,11.44,3.716,1.234,1,0.027,11.25,-123.3,0,8.38,10.73
9/23/16 17:30,12,267,1730,0.021,0.001,10.73,2.654,1.174,1.001,0.049,0.001,10.59,3.757,1.236,1.001,0.048,0,11.45,3.716,1.234,1,0.027,10.09,-123.2,0,7.09,9.9
9/23/16 17:45,13,267,1745,0.021,0.001,10.79,2.654,1.174,1.001,0.049,0,10.6,3.759,1.236,1.001,0.048,0,11.46,3.718,1.234,1,0.028,9.51,-123.2,0,6.134,9.15
9/23/16 18:00,14,267,1800,0.021,0,10.86,2.655,1.174,1,0.049,0,10.62,3.761,1.236,1,0.048,0.001,11.46,3.715,1.234,1.001,0.028,8.8,-123.2,0,5.268,8.43
9/23/16 18:15,15,267,1815,0.021,0,10.93,2.655,1.174,1,0.049,0.001,10.62,3.758,1.236,1.001,0.048,0.001,11.48,3.715,1.234,1.001,0.028,8.55,-123.3,0,4.679,7.929
9/23/16 18:30,16,267,1830,0.021,0,10.95,2.657,1.174,1,0.049,0,10.62,3.76,1.236,1.001,0.048,0,11.42,3.716,1.234,1,0.028,8.39,-123.2,0,4.206,7.533
9/23/16 18:45,17,267,1845,0.021,0,11.02,2.658,1.174,1,0.049,0,10.65,3.759,1.236,1.001,0.048,0,11.41,3.717,1.234,1,0.028,8.01,-123.3,0,3.876,7.22
9/23/16 19:00,18,267,1900,0.021,0,11.01,2.657,1.174,1,0.049,0,10.63,3.762,1.236,1,0.048,0,11.42,3.718,1.234,1,0.028,7.563,-123.2,0,3.416,6.843
9/23/16 19:15,19,267,1915,0.021,0,11.04,2.656,1.174,1,0.049,0,10.65,3.761,1.236,1,0.048,0,11.41,3.717,1.234,1,0.028,7.355,-123.3,0,3.134,6.576
9/23/16 19:30,20,267,1930,0.021,0,11.04,2.655,1.174,1,0.049,0,10.71,3.76,1.236,1,0.048,0.001,11.4,3.716,1.234,1,0.028,7.522,-123.2,0,3.03,6.565
9/23/16 19:45,21,267,1945,0.021,0,11.04,2.656,1.174,1,0.049,0,10.67,3.761,1.236,1,0.048,0.001,11.4,3.716,1.234,1.001,0.028,7.531,-123.2,0,2.827,6.543
9/23/16 20:00,22,267,2000,0.021,0,11.04,2.655,1.174,1,0.049,0.001,10.68,3.758,1.236,1.001,0.048,0.001,11.39,3.715,1.234,1.001,0.028,7.621,-123.3,0,2.792,6.549
9/23/16 20:15,23,267,2015,0.021,0,11.01,2.657,1.174,1,0.049,0,10.7,3.759,1.236,1.001,0.048,0,11.4,3.716,1.234,1,0.028,6.821,-123.3,0,2.482,6.223
9/23/16 20:30,24,267,2030,0.021,0,10.98,2.656,1.174,1,0.049,0,10.75,3.759,1.236,1.001,0.048,0,11.37,3.716,1.234,1,0.028,6.849,-123.3,0,2.243,6.046
9/23/16 20:45,25,267,2045,0.021,0,10.95,2.656,1.174,1,0.049,0,10.71,3.761,1.236,1,0.048,0.001,11.36,3.715,1.234,1.001,0.028,6.885,-123.2,0,2.212,6.09
9/23/16 21:00,26,267,2100,0.021,0,10.94,2.657,1.174,1,0.049,0,10.72,3.761,1.236,1,0.048,0.001,11.36,3.716,1.234,1,0.028,7.138,-123.2,0,2.195,6.102
9/23/16 21:15,27,267,2115,0.021,0,10.89,2.655,1.174,1,0.049,0,10.74,3.761,1.236,1,0.048,0,11.36,3.716,1.234,1,0.028,6.714,-123.2,0,1.751,5.96
9/23/16 21:30,28,267,2130,0.021,0,10.85,2.656,1.174,1,0.049,0,10.75,3.76,1.236,1.001,0.048,0,11.36,3.716,1.234,1,0.028,6.61,-123.2,0,1.577,5.807
9/23/16 21:45,29,267,2145,0.021,0,10.81,2.657,1.174,1,0.049,0,10.75,3.759,1.236,1.001,0.048,0,11.39,3.717,1.234,1,0.028,6.584,-123.2,0,1.34,5.638
9/23/16 22:00,30,267,2200,0.021,0,10.77,2.658,1.174,1,0.049,0,10.79,3.759,1.236,1.001,0.048,0.001,11.36,3.715,1.234,1.001,0.028,6.484,-123.2,0,1.257,5.523
9/23/16 22:15,31,267,2215,0.021,0.001,10.71,2.654,1.174,1.001,0.049,0,10.8,3.76,1.236,1.001,0.048,0.001,11.34,3.715,1.234,1.001,0.028,6.396,-123.2,0,1.228,5.471
9/23/16 22:30,32,267,2230,0.021,0.001,10.67,2.654,1.174,1.001,0.049,0,10.78,3.76,1.236,1.001,0.048,0,11.33,3.716,1.234,1,0.028,6.597,-123.2,0,1.087,5.506
9/23/16 22:45,33,267,2245,0.021,0,10.65,2.658,1.174,1,0.049,0,10.81,3.76,1.236,1.001,0.048,0.001,11.35,3.713,1.234,1.001,0.028,6.413,-123.2,0,1.094,5.467
9/23/16 23:00,34,267,2300,0.021,0,10.56,2.658,1.174,1,0.049,0,10.82,3.762,1.236,1,0.048,0,11.33,3.716,1.234,1,0.028,6.282,-123.1,0,1.178,5.343
9/23/16 23:15,35,267,2315,0.021,0,10.53,2.658,1.174,1,0.049,0,10.82,3.761,1.236,1,0.048,0.001,11.32,3.712,1.234,1.001,0.028,6.313,-123.1,0,2.252,5.342
9/23/16 23:30,36,267,2330,0.021,0,10.49,2.655,1.174,1,0.049,0,10.83,3.761,1.236,1.001,0.048,0.001,11.33,3.715,1.234,1.001,0.028,6.322,-123.1,0,1.337,5.464
9/23/16 23:45,37,267,2345,0.021,0,10.46,2.655,1.174,1.001,0.049,0,10.84,3.76,1.236,1.001,0.048,0.001,11.34,3.715,1.234,1.001,0.028,5.93,-123,0,0.962,5.212
9/24/16 0:00,38,268,0,0.021,0,10.39,2.657,1.174,1,0.049,0,10.86,3.761,1.236,1,0.048,0.001,11.3,3.715,1.234,1.001,0.028,5.87,-123,0,0.783,5.037
9/24/16 0:15,39,268,15,0.021,0,10.32,2.656,1.174,1,0.049,0,10.86,3.762,1.236,1,0.048,0.001,11.32,3.715,1.234,1.001,0.028,5.807,-123.1,0,0.509,4.862
9/24/16 0:30,40,268,30,0.021,0,10.28,2.655,1.174,1,0.049,0,10.88,3.76,1.236,1,0.048,0.001,11.32,3.715,1.234,1.001,0.028,5.893,-123,0,0.36,4.774
9/24/16 0:45,41,268,45,0.021,0,10.22,2.656,1.174,1,0.049,0,10.89,3.762,1.237,1.001,0.048,0,11.3,3.716,1.234,1,0.028,5.908,-123.1,0,0.184,4.752
9/24/16 1:00,42,268,100,0.021,0.001,10.18,2.653,1.174,1.001,0.05,0,10.85,3.782,1.238,1.001,0.048,0.001,11.32,3.715,1.234,1.001,0.028,5.429,-123.2,0,-0.031,4.468
9/24/16 1:15,43,268,115,0.021,0,10.12,2.656,1.174,1,0.049,0,10.9,3.76,1.236,1.001,0.048,0,11.3,3.716,1.234,1,0.028,5.425,-123.1,0,-0.12,4.369
9/24/16 1:30,44,268,130,0.021,0,10.08,2.657,1.174,1,0.049,0,10.9,3.762,1.237,1.001,0.048,0.001,11.31,3.716,1.234,1,0.028,5.388,-123.1,0,-0.108,4.271
9/24/16 1:45,45,268,145,0.021,0,10.01,2.658,1.174,1,0.05,0,10.87,3.783,1.238,1.001,0.048,0.001,11.3,3.716,1.234,1,0.028,5.04,-123.1,0,-0.303,4.162
9/24/16 2:00,46,268,200,0.021,0,9.94,2.657,1.174,1,0.049,0,10.88,3.761,1.236,1,0.048,0.001,11.29,3.716,1.234,1,0.028,5.104,-123.1,0,-0.541,3.987
9/24/16 2:15,47,268,215,0.021,0,9.9,2.655,1.174,1,0.049,0,10.88,3.761,1.237,1.001,0.048,0,11.29,3.716,1.234,1,0.028,5.23,-123.1,0,-0.687,3.944
9/24/16 2:30,48,268,230,0.021,0,9.88,2.656,1.174,1,0.05,0,10.87,3.783,1.238,1.001,0.048,0,11.3,3.717,1.234,1,0.028,5.153,-123.1,0,-0.714,3.9
9/24/16 2:45,49,268,245,0.021,0.001,9.81,2.654,1.174,1.001,0.049,0,10.88,3.761,1.236,1,0.048,0.001,11.28,3.714,1.234,1.001,0.028,4.724,-123.2,0,-0.693,3.758
9/24/16 3:00,50,268,300,0.021,0,9.78,2.656,1.174,1,0.049,0,10.88,3.763,1.237,1,0.048,0,11.3,3.717,1.234,1,0.028,4.403,-123.1,0,-1.106,3.53
9/24/16 3:15,51,268,315,0.021,0,9.73,2.656,1.174,1,0.05,0,10.88,3.784,1.238,1.001,0.048,0.001,11.28,3.716,1.234,1,0.028,4.367,-123.2,0,-1.013,3.377
9/24/16 3:30,52,268,330,0.021,0,9.68,2.656,1.174,1,0.05,0,10.88,3.782,1.238,1.001,0.048,0.001,11.28,3.716,1.234,1,0.028,4.439,-123.1,0,-1.002,3.399
9/24/16 3:45,53,268,345,0.021,0,9.63,2.656,1.174,1,0.049,0,10.88,3.76,1.236,1.001,0.048,0,11.3,3.716,1.234,1,0.028,4.471,-123,0,-1.072,3.377
9/24/16 4:00,54,268,400,0.021,0,9.62,2.656,1.174,1,0.049,0,10.86,3.765,1.237,1,0.048,0,11.28,3.717,1.234,1,0.028,3.933,-123.1,0,-1.18,3.214
9/24/16 4:15,55,268,415,0.021,0,9.54,2.656,1.174,1,0.05,0,10.86,3.786,1.238,1,0.048,0.001,11.27,3.713,1.234,1.001,0.028,4.331,-123.2,0,-1.104,3.149
9/24/16 4:30,56,268,430,0.021,0.001,9.51,2.653,1.174,1.001,0.05,0,10.88,3.785,1.238,1.001,0.048,0,11.26,3.717,1.234,1,0.028,4.403,-123,0,-1.342,3.138
9/24/16 4:45,57,268,445,0.021,0,9.43,2.658,1.174,1,0.05,0,10.87,3.784,1.238,1.001,0.048,0.001,11.28,3.716,1.234,1.001,0.028,4.331,-123.1,0,-1.707,2.997
9/24/16 5:00,58,268,500,0.021,0,9.4,2.657,1.174,1,0.05,0,10.84,3.785,1.238,1,0.048,0.001,11.28,3.715,1.234,1.001,0.028,3.897,-123.1,0,-1.818,2.79
9/24/16 5:15,59,268,515,0.021,0,9.35,2.655,1.174,1,0.05,0,10.84,3.783,1.238,1.001,0.048,0,11.26,3.716,1.234,1,0.028,3.273,-123.1,0,-1.923,2.508
9/24/16 5:30,60,268,530,0.021,0,9.31,2.656,1.174,1,0.049,0,10.81,3.761,1.237,1.001,0.048,0,11.27,3.717,1.234,1,0.028,3.074,-123.1,0,-1.907,2.226
9/24/16 5:45,61,268,545,0.021,0,9.26,2.656,1.174,1,0.05,0,10.83,3.783,1.238,1.001,0.048,0.001,11.27,3.716,1.234,1.001,0.028,3.151,-123.1,0,-2.029,2.101
9/24/16 6:00,62,268,600,0.021,0,9.22,2.658,1.174,1,0.049,0.001,10.83,3.759,1.236,1.001,0.048,0.001,11.28,3.715,1.234,1.001,0.028,3.219,-123.1,0,-1.747,2.074
9/24/16 6:15,63,268,615,0.021,0,9.17,2.657,1.174,1,0.049,0.001,10.82,3.759,1.236,1.001,0.048,0.001,11.25,3.714,1.234,1.001,0.028,3.53,-123.1,0,-1.372,2.389
9/24/16 6:30,64,268,630,0.021,0.001,9.11,2.654,1.174,1.001,0.049,0.001,10.81,3.76,1.237,1.001,0.048,0,11.26,3.717,1.234,1,0.028,3.729,-123,0,-0.08,2.823
9/24/16 6:45,65,268,645,0.021,0,9.06,2.656,1.174,1,0.05,0,10.81,3.785,1.238,1.001,0.048,0,11.25,3.716,1.234,1,0.028,5.415,-123.1,0,1.826,4.347
9/24/16 7:00,66,268,700,0.021,0,9.02,2.655,1.174,1,0.05,0,10.78,3.784,1.238,1.001,0.048,0,11.25,3.716,1.234,1,0.029,6.075,-123.1,0,4.876,6.447
9/24/16 7:15,67,268,715,0.021,0,8.95,2.655,1.174,1,0.05,0,10.79,3.784,1.238,1,0.048,0,11.26,3.717,1.234,1,0.029,6.112,-123,0,7.648,7.827
9/24/16 7:30,68,268,730,0.021,0,8.92,2.656,1.174,1,0.049,0,10.77,3.76,1.236,1.001,0.048,0.001,11.24,3.714,1.234,1.001,0.029,6.564,-123.2,0,10.45,7.905
9/24/16 7:45,69,268,745,0.021,0,8.88,2.655,1.174,1,0.049,0,10.74,3.761,1.236,1,0.048,0.001,11.22,3.715,1.234,1.001,0.029,7.364,-123.2,0,9.63,7.743
9/24/16 8:00,70,268,800,0.021,0,8.84,2.657,1.174,1,0.049,0,10.77,3.76,1.236,1.001,0.048,0,11.21,3.718,1.234,1,0.029,7.834,-123.2,0,11.27,9.09
9/24/16 8:15,71,268,815,0.021,0,8.82,2.655,1.174,1,0.049,0,10.75,3.76,1.236,1.001,0.048,0,11.21,3.716,1.234,1,0.029,8.66,-123.1,0,12.39,9.58
9/24/16 8:30,72,268,830,0.021,0,8.79,2.657,1.174,1,0.049,0,10.73,3.761,1.236,1,0.048,0,11.24,3.716,1.234,1,0.028,9.88,-123.2,0,11.27,9.99
9/24/16 8:45,73,268,845,0.021,0,8.77,2.655,1.174,1,0.049,0,10.71,3.759,1.236,1.001,0.048,0,11.24,3.716,1.234,1,0.028,9.98,-123.3,0,10.92,10.89
9/24/16 9:00,74,268,900,0.021,0,8.76,2.657,1.174,1,0.049,0,10.71,3.759,1.236,1.001,0.048,0.001,11.25,3.715,1.234,1.001,0.028,11.08,-123.5,0,11.63,12.75
9/24/16 9:15,75,268,915,0.021,0,8.77,2.655,1.174,1,0.049,0,10.7,3.759,1.236,1.001,0.048,0.001,11.22,3.716,1.234,1,0.028,12.01,-123.7,0,16.86,14.07
9/24/16 9:30,76,268,930,0.021,0,8.81,2.657,1.174,1,0.049,0,10.71,3.76,1.236,1.001,0.048,0.001,11.24,3.716,1.234,1.001,0.028,12.85,-123.6,0,23.84,15.64
9/24/16 9:45,77,268,945,0.021,0,8.84,2.656,1.174,1,0.049,0,10.7,3.761,1.236,1.001,0.048,0.001,11.22,3.715,1.234,1.001,0.028,12.23,-123.4,0,27.92,15.33
9/24/16 10:00,78,268,1000,0.021,0,8.88,2.658,1.174,1,0.049,0,10.67,3.76,1.236,1.001,0.048,0.001,11.2,3.716,1.234,1,0.027,12.58,-123.2,0,30.4,15
9/24/16 10:15,79,268,1015,0.021,0.001,8.96,2.654,1.174,1.001,0.049,0,10.65,3.76,1.236,1.001,0.048,0.001,11.23,3.716,1.234,1,0.027,12.47,-123.1,0,25.02,15.86
9/24/16 10:30,80,268,1030,0.021,0,9.01,2.656,1.174,1,0.049,0,10.64,3.759,1.236,1.001,0.048,0,11.22,3.716,1.234,1,0.027,13.84,-123.3,0,33.52,17.36
9/24/16 10:45,81,268,1045,0.021,0,9.14,2.654,1.174,1.001,0.049,0,10.63,3.759,1.236,1.001,0.048,0,11.23,3.719,1.234,1,0.027,14.67,-123.4,0,36.29,18.59
9/24/16 11:00,82,268,1100,0.021,0,9.24,2.656,1.174,1,0.049,0,10.66,3.759,1.236,1.001,0.048,0.001,11.22,3.715,1.234,1.001,0.027,15.3,-123.3,0,39.36,19.41
9/24/16 11:15,83,268,1115,0.021,0,9.33,2.655,1.174,1.001,0.049,0,10.6,3.759,1.236,1.001,0.048,0.001,11.21,3.715,1.234,1.001,0.027,15.86,-123.5,0,41.07,19.64
9/24/16 11:30,84,268,1130,0.021,0,9.41,2.657,1.174,1,0.049,0,10.63,3.76,1.236,1.001,0.048,0.001,11.19,3.715,1.234,1.001,0.027,16.3,-123.4,0,32.05,19.03
9/24/16 11:45,85,268,1145,0.021,0,9.53,2.657,1.174,1,0.049,0,10.61,3.761,1.236,1,0.048,0.001,11.18,3.715,1.234,1.001,0.027,15.46,-123.3,0,24.57,17.18
9/24/16 12:00,86,268,1200,0.021,0,9.68,2.656,1.174,1,0.049,0,10.59,3.761,1.236,1,0.048,0,11.22,3.718,1.234,1,0.027,15.86,-123.2,0,28.4,17.97
9/24/16 12:15,87,268,1215,0.021,0,9.8,2.657,1.174,1,0.049,0,10.56,3.76,1.236,1.001,0.048,0,11.18,3.717,1.234,1,0.027,16.11,-123.4,0,23.12,16.7
9/24/16 12:30,88,268,1230,0.021,0.001,9.96,2.653,1.174,1.001,0.049,0,10.57,3.762,1.236,1,0.048,0,11.17,3.717,1.234,1,0.027,16.27,-123.3,0,30.32,17.56
9/24/16 12:45,89,268,1245,0.021,0.001,10.06,2.653,1.174,1.001,0.049,0,10.55,3.76,1.236,1,0.048,0,11.2,3.716,1.234,1,0.027,17.02,-123.5,0,38.2,19.37
9/24/16 13:00,90,268,1300,0.021,0,10.22,2.659,1.174,1,0.049,0,10.54,3.76,1.236,1.001,0.048,0,11.17,3.717,1.234,1,0.027,18.28,-123.6,0,39.27,20.25
9/24/16 13:15,91,268,1315,0.021,0,10.31,2.658,1.174,1,0.049,0,10.56,3.759,1.236,1.001,0.048,0.001,11.17,3.715,1.234,1.001,0.027,17.79,-123.6,0,36.43,20.02
9/24/16 13:30,92,268,1330,0.021,0,10.38,2.656,1.174,1,0.049,0,10.54,3.759,1.236,1.001,0.048,0,11.16,3.717,1.234,1,0.027,18.07,-123.5,0,29.79,19.69
9/24/16 13:45,93,268,1345,0.021,0,10.5,2.655,1.174,1.001,0.049,0,10.54,3.761,1.236,1,0.048,0,11.18,3.717,1.234,1,0.027,18.7,-123.5,0,24.01,20.12
9/24/16 14:00,94,268,1400,0.021,0,10.55,2.658,1.174,1,0.049,0,10.53,3.761,1.236,1.001,0.048,0.001,11.16,3.716,1.234,1,0.027,18.63,-123.6,0,18.84,18.35
9/24/16 14:15,95,268,1415,0.021,0,10.61,2.656,1.174,1,0.049,0,10.54,3.759,1.236,1.001,0.048,0.001,11.16,3.716,1.234,1,0.027,17.45,-123.3,0,18.41,17.06
9/24/16 14:30,96,268,1430,0.021,0,10.67,2.657,1.174,1,0.049,0,10.52,3.759,1.236,1.001,0.048,0,11.13,3.716,1.234,1,0.027,16.94,-123.4,0,16.93,16.63
9/24/16 14:45,97,268,1445,0.021,0,10.74,2.657,1.174,1,0.049,0.001,10.54,3.758,1.236,1.001,0.048,0,11.13,3.717,1.234,1,0.027,17.46,-123.3,0,20.76,17.01
9/24/16 15:00,98,268,1500,0.021,0,10.82,2.657,1.174,1,0.049,0,10.54,3.761,1.236,1,0.048,0.001,11.13,3.716,1.234,1,0.027,17.49,-123.3,0,21.94,17.24
9/24/16 15:15,99,268,1515,0.021,0,10.9,2.678,1.176,1,0.049,0,10.56,3.761,1.236,1,0.048,0.001,11.13,3.716,1.234,1.001,0.027,17.21,-123.3,0,26.12,17.84
9/24/16 15:30,100,268,1530,0.021,0,11.02,2.68,1.176,1,0.049,0,10.55,3.76,1.236,1,0.048,0.001,11.1,3.715,1.234,1.001,0.027,17,-123.3,0,21.14,17.45
9/24/16 15:45,101,268,1545,0.021,0,11.15,2.679,1.176,1,0.049,0,10.54,3.761,1.236,1,0.048,0.001,11.12,3.716,1.234,1,0.027,17.93,-123.5,0,21.12,17.59
9/24/16 16:00,102,268,1600,0.021,0,11.25,2.677,1.176,1.001,0.049,0,10.56,3.759,1.236,1.001,0.048,0.001,11.12,3.716,1.234,1,0.027,18.38,-123.8,0,16.66,17.73
9/24/16 16:15,103,268,1615,0.021,0,11.39,2.679,1.176,1,0.049,0,10.58,3.76,1.236,1,0.048,0.001,11.11,3.716,1.234,1.001,0.027,18.46,-123.8,0,15.65,17.13
9/24/16 16:30,104,268,1630,0.021,0,11.51,2.677,1.176,1,0.049,0,10.59,3.762,1.236,1,0.048,0.001,11.12,3.715,1.234,1.001,0.027,16.93,-123.7,0,14.21,16.42
9/24/16 16:45,105,268,1645,0.021,0,11.64,2.679,1.176,1,0.049,0,10.59,3.759,1.236,1.001,0.048,0,11.08,3.716,1.234,1,0.027,15.53,-123.4,0,13.08,15.34
9/24/16 17:00,106,268,1700,0.021,0,11.77,2.677,1.176,1.001,0.049,0,10.6,3.76,1.236,1.001,0.048,0,11.09,3.717,1.234,1,0.027,16.09,-123.7,0,10.69,15.03
9/24/16 17:15,107,268,1715,0.021,0.001,11.86,2.676,1.176,1.001,0.049,0,10.61,3.76,1.236,1.001,0.048,0.001,11.09,3.715,1.234,1.001,0.027,14.41,-123.5,0,9.2,14.06
9/24/16 17:30,108,268,1730,0.021,0.001,11.93,2.676,1.176,1.001,0.049,0,10.62,3.76,1.236,1.001,0.048,0,11.12,3.716,1.234,1,0.027,13.11,-123.4,0,8.15,12.79
9/24/16 17:45,109,268,1745,0.021,0.001,12.02,2.676,1.176,1.001,0.049,0,10.63,3.759,1.236,1.001,0.048,0.001,11.09,3.716,1.234,1,0.027,12.25,-123.3,0,7.241,11.87
9/24/16 18:00,110,268,1800,0.021,0,12.06,2.676,1.176,1.001,0.049,0,10.65,3.759,1.236,1.001,0.048,0.001,11.1,3.716,1.234,1.001,0.027,11.89,-123.3,0,6.409,11.1
9/24/16 18:15,111,268,1815,0.021,0,12.13,2.679,1.176,1,0.049,0,10.65,3.759,1.236,1.001,0.048,0.001,11.09,3.715,1.234,1.001,0.027,11.29,-123.2,0,5.657,10.57
9/24/16 18:30,112,268,1830,0.021,0,12.14,2.677,1.176,1,0.049,0,10.7,3.76,1.236,1.001,0.048,0.001,11.09,3.715,1.234,1.001,0.027,10.69,-123.1,0,5.255,10.09
9/24/16 18:45,113,268,1845,0.021,0,12.16,2.677,1.176,1,0.049,0,10.7,3.76,1.236,1.001,0.048,0.001,11.07,3.716,1.234,1.001,0.028,10.54,-123.2,0,5.042,9.66
9/24/16 19:00,114,268,1900,0.021,0,12.16,2.678,1.176,1,0.049,0,10.71,3.761,1.236,1,0.048,0.001,11.08,3.715,1.234,1.001,0.028,10.22,-123.1,0,4.751,9.45
9/24/16 19:15,115,268,1915,0.021,0,12.17,2.678,1.176,1,0.049,0,10.73,3.761,1.236,1,0.048,0,11.06,3.717,1.234,1,0.028,9.84,-123.2,0,3.926,9.06
9/24/16 19:30,116,268,1930,0.021,0,12.16,2.679,1.176,1,0.049,0,10.75,3.759,1.236,1.001,0.048,0,11.07,3.716,1.234,1,0.028,9.51,-123.1,0,3.8,8.63
9/24/16 19:45,117,268,1945,0.021,0,12.12,2.677,1.176,1.001,0.049,0,10.77,3.762,1.236,1,0.048,0,11.09,3.718,1.234,1,0.028,9.5,-123.1,0,3.667,8.56
9/24/16 20:00,118,268,2000,0.021,0,12.1,2.676,1.176,1.001,0.049,0,10.79,3.76,1.236,1.001,0.048,0.001,11.07,3.714,1.234,1.001,0.028,9.4,-123.1,0,3.668,8.44
9/24/16 20:15,119,268,2015,0.021,0,12.06,2.678,1.176,1,0.049,0,10.77,3.761,1.236,1,0.048,0.001,11.06,3.716,1.234,1,0.028,9.27,-123.2,0,3.272,8.36
9/24/16 20:30,120,268,2030,0.021,0,12.03,2.678,1.176,1,0.049,0,10.82,3.761,1.236,1,0.048,0.001,11.06,3.716,1.234,1.001,0.028,8.95,-123,0,2.912,8.14
9/24/16 20:45,121,268,2045,0.021,0,11.98,2.677,1.176,1,0.049,0.001,10.82,3.758,1.236,1.001,0.048,0.001,11.08,3.715,1.234,1.001,0.028,8.92,-123.2,0,2.974,7.935
9/24/16 21:00,122,268,2100,0.021,0,11.95,2.677,1.176,1,0.049,0,10.85,3.761,1.236,1,0.048,0.001,11.05,3.714,1.234,1.001,0.028,8.88,-123,0,2.833,7.946
9/24/16 21:15,123,268,2115,0.021,0,11.88,2.677,1.176,1,0.049,0.001,10.88,3.758,1.236,1.001,0.048,0,11.06,3.716,1.234,1,0.028,9.2,-123.1,0,2.743,8.04
9/24/16 21:30,124,268,2130,0.021,0,11.82,2.679,1.176,1,0.049,0,10.86,3.76,1.236,1.001,0.048,0.001,11.06,3.715,1.234,1.001,0.028,9.2,-123,0,3.045,8.29
9/24/16 21:45,125,268,2145,0.021,0,11.77,2.68,1.176,1,0.049,0,10.89,3.761,1.236,1,0.048,0,11.08,3.716,1.234,1,0.028,9.19,-123.1,0,2.926,8.42
9/24/16 22:00,126,268,2200,0.021,0,11.73,2.676,1.175,1,0.049,0,10.91,3.76,1.236,1.001,0.048,0,11.11,3.717,1.234,1,0.028,9.26,-123.2,0,2.457,8.36
9/24/16 22:15,127,268,2215,0.021,0,11.65,2.657,1.174,1,0.049,0,10.95,3.76,1.236,1.001,0.048,0,11.05,3.717,1.234,1,0.028,8.86,-123.2,0,2.464,8.07
9/24/16 22:30,128,268,2230,0.021,0,11.6,2.657,1.174,1,0.049,0.001,10.94,3.758,1.236,1.001,0.048,0,11.07,3.716,1.234,1,0.028,8.98,-123.1,0,2.104,7.896
9/24/16 22:45,129,268,2245,0.021,0,11.53,2.655,1.174,1,0.049,0.001,10.95,3.759,1.236,1.001,0.048,0,11.07,3.716,1.234,1,0.028,8.67,-123.1,0,2.318,7.806
