TOA5,CR1000_tower4_S,CR1000,75038,CR1000.Std.28,CPU:SH_Site4_South_1_0_09222016.CR1,20810,Enviro,,,,,,,,,,,,,,,,,,,,
10/10/17 11:00,36658,283,1100,0.027,0.001,6.028,2.896,1.187,1.001,0.076,0.001,7.533,4.86,1.285,1.001,0.048,0.001,8.05,3.714,1.234,1.001,0.026,-176.1,-111.2,0,NAN,-273.2
10/10/17 11:15,36659,283,1115,0.027,0,6.125,2.897,1.187,1.001,0.076,0.001,7.469,4.858,1.285,1.001,0.048,0.001,8.06,3.715,1.234,1.001,0.026,-174.8,-112.6,0,NAN,-273.2
10/10/17 11:30,36660,283,1130,0.027,0.001,6.194,2.895,1.187,1.001,0.076,0.001,7.488,4.858,1.285,1.001,0.048,0.001,8.05,3.714,1.234,1.001,0.026,-177.3,-109.6,0,NAN,-273.2
10/10/17 11:45,36661,283,1145,0.027,0.001,6.31,2.895,1.187,1.001,0.076,0.001,7.457,4.858,1.285,1.001,0.048,0.001,8.03,3.715,1.234,1.001,0.026,-179.8,-106.8,0,NAN,-273.2
10/10/17 12:00,36662,283,1200,0.027,0.001,6.379,2.893,1.187,1.001,0.076,0.001,7.436,4.859,1.285,1.001,0.048,0.001,8.02,3.714,1.234,1.001,0.026,-177,-110.2,0,NAN,-273.2
10/10/17 12:15,36663,283,1215,0.027,0.001,6.533,2.896,1.187,1.001,0.076,0.001,7.417,4.858,1.285,1.001,0.048,0.001,8.02,3.715,1.234,1.001,0.026,-177.2,-109.3,0,NAN,-273.2
10/10/17 12:30,36664,283,1230,0.027,0.001,6.626,2.896,1.187,1.001,0.076,0.001,7.413,4.858,1.285,1.001,0.048,0.001,8.03,3.714,1.234,1.001,0.026,-177,-110.5,0,NAN,-273.2
10/10/17 12:45,36665,283,1245,0.027,0,6.737,2.898,1.187,1,0.076,0.001,7.438,4.858,1.285,1.001,0.048,0.001,8.04,3.714,1.234,1.001,0.026,-175.1,-112.2,0,NAN,-273.2
10/10/17 13:00,36666,283,1300,0.027,0,6.854,2.898,1.187,1,0.076,0.001,7.406,4.861,1.285,1.001,0.048,0.001,8,3.715,1.234,1.001,0.026,-174.5,-113.2,0,NAN,-273.2
10/10/17 13:15,36667,283,1315,0.027,0,6.921,2.898,1.187,1,0.076,0.001,7.41,4.859,1.285,1.001,0.048,0.001,8.02,3.714,1.234,1.001,0.026,-176.2,-110.8,0,NAN,-273.2
10/10/17 13:30,36668,283,1330,0.027,0.001,7.047,2.897,1.187,1.001,0.076,0.001,7.395,4.858,1.285,1.001,0.048,0,8.03,3.716,1.234,1,0.026,-177.3,-109.7,0,NAN,-273.2
10/10/17 13:45,36669,283,1345,0.027,0.001,7.162,2.895,1.187,1.001,0.076,0.001,7.382,4.858,1.285,1.001,0.048,0.001,8.01,3.713,1.234,1.001,0.026,-176.8,-110.5,0,NAN,-273.2
10/10/17 14:00,36670,283,1400,0.027,0.001,7.222,2.896,1.187,1.001,0.076,0.001,7.378,4.856,1.285,1.001,0.048,0.001,8.01,3.714,1.234,1.001,0.026,-177.3,-109.7,0,NAN,-273.2
10/10/17 14:15,36671,283,1415,0.027,0,7.303,2.898,1.187,1,0.076,0.001,7.373,4.832,1.284,1.001,0.048,0.001,8,3.713,1.234,1.001,0.026,-177.7,-109.4,0,NAN,-273.2
10/10/17 14:30,36672,283,1430,0.027,0,7.404,2.897,1.187,1.001,0.076,0.001,7.366,4.833,1.284,1.001,0.048,0.001,8,3.715,1.234,1.001,0.026,-180.1,-106.1,0,NAN,-273.2
10/10/17 14:45,36673,283,1445,0.027,0,7.481,2.898,1.187,1,0.076,0.001,7.357,4.831,1.284,1.001,0.048,0.001,7.997,3.715,1.234,1.001,0.026,-182.2,-104.3,0,NAN,-273.2
10/10/17 15:00,36674,283,1500,0.027,0.001,7.56,2.895,1.187,1.001,0.076,0.001,7.387,4.832,1.284,1.001,0.048,0.001,7.996,3.716,1.234,1.001,0.026,-180.5,-106.2,0,NAN,-273.2
10/10/17 15:15,36675,283,1515,0.027,0,7.682,2.9,1.187,1,0.076,0.001,7.378,4.832,1.284,1.001,0.048,0.001,7.974,3.715,1.234,1.001,0.026,-178.3,-108.7,0,NAN,-273.2
10/10/17 15:30,36676,283,1530,0.027,0,7.776,2.899,1.187,1,0.076,0.001,7.365,4.83,1.284,1.001,0.048,0.001,7.98,3.715,1.234,1.001,0.026,-178.2,-108.8,0,NAN,-273.2
10/10/17 15:45,36677,283,1545,0.027,0,7.884,2.898,1.187,1,0.076,0.001,7.378,4.833,1.284,1.001,0.048,0.001,7.982,3.715,1.234,1.001,0.026,-176.8,-110.6,0,NAN,-273.2
10/10/17 16:00,36678,283,1600,0.027,0,7.984,2.897,1.187,1,0.076,0.001,7.407,4.832,1.284,1.001,0.048,0.001,7.964,3.712,1.234,1.001,0.026,-177.9,-108.9,0,NAN,-273.2
10/10/17 16:15,36679,283,1615,0.027,0,8.09,2.897,1.187,1.001,0.076,0.001,7.387,4.832,1.284,1.001,0.048,0.001,7.955,3.714,1.234,1.001,0.026,-178,-109.1,0,NAN,-273.2
10/10/17 16:30,36680,283,1630,0.027,0.001,8.18,2.896,1.187,1.001,0.076,0.001,7.417,4.833,1.284,1.001,0.048,0.001,7.972,3.714,1.234,1.001,0.026,-178.3,-108.4,0,NAN,-273.2
10/10/17 16:45,36681,283,1645,0.027,0,8.32,2.897,1.187,1.001,0.076,0.001,7.423,4.83,1.284,1.002,0.048,0.001,7.946,3.713,1.234,1.001,0.026,-179.8,-106.7,0,NAN,-273.2
10/10/17 17:00,36682,283,1700,0.027,0,8.37,2.898,1.187,1,0.076,0.001,7.422,4.83,1.284,1.001,0.048,0.001,7.968,3.715,1.234,1.001,0.026,-179,-108,0,NAN,-273.2
10/10/17 17:15,36683,283,1715,0.027,0,8.46,2.898,1.187,1,0.076,0.001,7.41,4.832,1.284,1.001,0.048,0.001,7.967,3.713,1.234,1.001,0.026,-181.1,-104.9,0,NAN,-273.2
10/10/17 17:30,36684,283,1730,0.027,0.001,8.52,2.895,1.187,1.001,0.076,0.001,7.43,4.831,1.284,1.001,0.048,0.001,7.913,3.712,1.234,1.001,0.026,-183,-103.2,0,NAN,-273.2
10/10/17 17:45,36685,283,1745,0.027,0,8.56,2.898,1.187,1,0.076,0.001,7.445,4.831,1.284,1.001,0.048,0.001,7.962,3.716,1.234,1.001,0.026,-182.5,-103.7,0,NAN,-273.2
10/10/17 18:00,36686,283,1800,0.027,0.001,8.58,2.897,1.187,1.001,0.076,0.001,7.471,4.833,1.284,1.001,0.048,0.001,7.951,3.715,1.234,1.001,0.026,-179.8,-107.2,0,NAN,-273.2
10/10/17 18:15,36687,283,1815,0.027,0,8.62,2.897,1.187,1.001,0.076,0.001,7.441,4.831,1.284,1.001,0.048,0.001,7.955,3.714,1.234,1.001,0.026,-178.3,-108.9,0,NAN,-273.2
10/10/17 18:30,36688,283,1830,0.027,0,8.63,2.898,1.187,1,0.076,0.001,7.491,4.829,1.284,1.002,0.048,0.001,7.931,3.713,1.234,1.001,0.026,-177.7,-109.1,0,NAN,-273.2
10/10/17 18:45,36689,283,1845,0.027,0,8.62,2.897,1.187,1.001,0.076,0.001,7.498,4.829,1.284,1.002,0.048,0.001,7.936,3.715,1.234,1.001,0.026,-177.8,-109.4,0,NAN,-273.2
10/10/17 19:00,36690,283,1900,0.027,0,8.62,2.897,1.187,1.001,0.076,0.001,7.526,4.831,1.284,1.001,0.048,0.001,7.931,3.712,1.234,1.001,0.026,-176.8,-110.4,0,NAN,-273.2
10/10/17 19:15,36691,283,1915,0.027,0.001,8.6,2.895,1.187,1.001,0.076,0.001,7.523,4.831,1.284,1.001,0.048,0.001,7.945,3.713,1.234,1.001,0.026,-178.5,-108.4,0,NAN,-273.2
10/10/17 19:30,36692,283,1930,0.027,0,8.6,2.897,1.187,1,0.076,0.001,7.522,4.832,1.284,1.001,0.048,0.001,7.906,3.712,1.234,1.001,0.026,-179.1,-108.1,0,NAN,-273.2
10/10/17 19:45,36693,283,1945,0.027,0,8.56,2.897,1.187,1.001,0.076,0.001,7.547,4.831,1.284,1.001,0.048,0.001,7.932,3.713,1.234,1.001,0.026,-178,-109,0,NAN,-273.2
10/10/17 20:00,36694,283,2000,0.027,0.001,8.48,2.896,1.187,1.001,0.076,0.001,7.566,4.831,1.284,1.001,0.048,0.001,7.953,3.715,1.234,1.001,0.026,-180.1,-106.1,0,NAN,-273.2
10/10/17 20:15,36695,283,2015,0.027,0.001,8.49,2.895,1.187,1.001,0.076,0.001,7.596,4.83,1.284,1.001,0.048,0.001,7.943,3.716,1.234,1,0.026,-178.9,-108.3,0,NAN,-273.2
10/10/17 20:30,36696,283,2030,0.027,0.001,8.43,2.896,1.187,1.001,0.076,0.001,7.598,4.832,1.284,1.001,0.048,0.001,7.913,3.716,1.234,1.001,0.026,-177.1,-109.9,0,NAN,-273.2
10/10/17 20:45,36697,283,2045,0.027,0.001,8.39,2.896,1.187,1.001,0.076,0.001,7.623,4.83,1.284,1.001,0.048,0.001,7.924,3.713,1.234,1.001,0.026,-179,-107.9,0,NAN,-273.2
10/10/17 21:00,36698,283,2100,0.027,0.001,8.33,2.896,1.187,1.001,0.076,0.001,7.629,4.832,1.284,1.001,0.048,0.001,7.924,3.713,1.234,1.001,0.026,-177.4,-109.8,0,NAN,-273.2
10/10/17 21:15,36699,283,2115,0.027,0.001,8.26,2.896,1.187,1.001,0.076,0.001,7.632,4.832,1.284,1.001,0.048,0.001,7.922,3.715,1.234,1.001,0.026,-180.3,-106.3,0,NAN,-273.2
10/10/17 21:30,36700,283,2130,0.027,0.001,8.24,2.895,1.187,1.001,0.076,0.001,7.65,4.83,1.284,1.002,0.048,0.001,7.892,3.714,1.234,1.001,0.026,-181.2,-105.2,0,NAN,-273.2
10/10/17 21:45,36701,283,2145,0.027,0,8.21,2.898,1.187,1,0.076,0.001,7.7,4.83,1.284,1.001,0.048,0.001,7.933,3.712,1.234,1.001,0.026,-179.4,-107.9,0,NAN,-273.2
10/10/17 22:00,36702,283,2200,0.027,0,8.1,2.899,1.187,1,0.076,0.001,7.676,4.831,1.284,1.001,0.048,0.001,7.931,3.715,1.234,1.001,0.027,-175,-112.5,0,NAN,-273.2
10/10/17 22:15,36703,283,2215,0.027,0,8.05,2.899,1.187,1,0.076,0.001,7.689,4.831,1.284,1.001,0.048,0.001,7.909,3.714,1.234,1.001,0.026,-177.6,-109.4,0,NAN,-273.2
10/10/17 22:30,36704,283,2230,0.027,0,7.974,2.898,1.187,1,0.076,0.001,7.713,4.832,1.284,1.001,0.048,0.001,7.941,3.714,1.234,1.001,0.027,-180.2,-105.9,0,NAN,-273.2
10/10/17 22:45,36705,283,2245,0.027,0,7.923,2.897,1.187,1.001,0.076,0.001,7.712,4.832,1.284,1.001,0.048,0.001,7.925,3.713,1.234,1.001,0.027,-182.5,-103.8,0,NAN,-273.2
10/10/17 23:00,36706,283,2300,0.027,0,7.863,2.897,1.187,1.001,0.076,0.001,7.735,4.832,1.284,1.001,0.048,0.001,7.932,3.713,1.234,1.001,0.027,-177.6,-110.3,0,NAN,-273.2
10/10/17 23:15,36707,283,2315,0.027,0.001,7.78,2.897,1.187,1.001,0.076,0.001,7.712,4.831,1.284,1.001,0.048,0.001,7.911,3.713,1.234,1.001,0.027,-173,-115,0,NAN,-273.2
10/10/17 23:30,36708,283,2330,0.027,0.001,7.726,2.896,1.187,1.001,0.076,0.001,7.726,4.831,1.284,1.001,0.048,0.001,7.931,3.712,1.234,1.001,0.027,-172.8,-115.5,0,NAN,-273.2
10/10/17 23:45,36709,283,2345,0.027,0,7.687,2.897,1.187,1,0.076,0.001,7.733,4.831,1.284,1.001,0.048,0.001,7.939,3.715,1.234,1.001,0.027,-170.5,-118,0,NAN,-273.2
10/11/17 0:00,36710,284,0,0.027,0,7.599,2.898,1.187,1,0.076,0.001,7.76,4.832,1.284,1.001,0.048,0.001,7.904,3.713,1.234,1.001,0.027,-174.9,-112.4,0,NAN,-273.2
10/11/17 0:15,36711,284,15,0.027,0.001,7.553,2.896,1.187,1.001,0.076,0.001,7.761,4.833,1.284,1.001,0.048,0.001,7.941,3.712,1.234,1.001,0.027,-176.5,-110.9,0,NAN,-273.2
10/11/17 0:30,36712,284,30,0.027,0.001,7.513,2.895,1.187,1.001,0.076,0.001,7.768,4.832,1.284,1.001,0.048,0.001,7.93,3.714,1.234,1.001,0.027,-178.4,-108.7,0,NAN,-273.2
10/11/17 0:45,36713,284,45,0.027,0.001,7.417,2.896,1.187,1.001,0.076,0.001,7.75,4.831,1.284,1.001,0.048,0.001,7.929,3.715,1.234,1.001,0.026,-175,-113.1,0,NAN,-273.2
10/11/17 1:00,36714,284,100,0.027,0.001,7.333,2.895,1.187,1.001,0.076,0.001,7.726,4.831,1.284,1.001,0.048,0.001,7.917,3.715,1.234,1.001,0.027,-173.2,-114.9,0,NAN,-273.2
10/11/17 1:15,36715,284,115,0.027,0,7.303,2.897,1.187,1,0.076,0.001,7.779,4.833,1.284,1.001,0.048,0.001,7.944,3.714,1.234,1.001,0.027,-170.6,-118,0,NAN,-273.2
10/11/17 1:30,36716,284,130,0.027,0,7.272,2.898,1.187,1,0.076,0.001,7.758,4.834,1.284,1.001,0.048,0.001,7.933,3.714,1.234,1.001,0.026,-172.5,-115.5,0,NAN,-273.2
10/11/17 1:45,36717,284,145,0.027,0.001,7.218,2.894,1.187,1.001,0.076,0.001,7.773,4.832,1.284,1.001,0.048,0.001,7.932,3.714,1.234,1.001,0.026,-171.7,-116.7,0,NAN,-273.2
10/11/17 2:00,36718,284,200,0.027,0.001,7.158,2.895,1.187,1.001,0.076,0.001,7.78,4.831,1.284,1.001,0.048,0.001,7.913,3.714,1.234,1.001,0.027,-172.3,-115.4,0,NAN,-273.2
10/11/17 2:15,36719,284,215,0.027,0.001,7.116,2.895,1.187,1.001,0.076,0.001,7.771,4.831,1.284,1.001,0.048,0.001,7.925,3.714,1.234,1.001,0.026,-175.3,-112.4,0,NAN,-273.2
10/11/17 2:30,36720,284,230,0.027,0,7.032,2.897,1.187,1.001,0.076,0.001,7.758,4.832,1.284,1.001,0.048,0.001,7.942,3.715,1.234,1.001,0.026,-175.3,-111.7,0,NAN,-273.2
10/11/17 2:45,36721,284,245,0.027,0,7.004,2.897,1.187,1.001,0.076,0.001,7.766,4.832,1.284,1.001,0.048,0.001,7.946,3.714,1.234,1.001,0.026,-179.5,-107.4,0,NAN,-273.2
10/11/17 3:00,36722,284,300,0.027,0,6.956,2.899,1.187,1,0.076,0.001,7.769,4.831,1.284,1.001,0.048,0.001,7.956,3.712,1.234,1.001,0.026,-175.5,-112.2,0,NAN,-273.2
10/11/17 3:15,36723,284,315,0.027,0,6.946,2.898,1.187,1,0.076,0.001,7.805,4.832,1.284,1.001,0.048,0.001,7.941,3.714,1.234,1.001,0.026,-173.9,-114.1,0,NAN,-273.2
10/11/17 3:30,36724,284,330,0.027,0,6.881,2.897,1.187,1.001,0.076,0.001,7.768,4.831,1.284,1.001,0.048,0.001,7.933,3.715,1.234,1.001,0.026,-173.4,-114.6,0,NAN,-273.2
10/11/17 3:45,36725,284,345,0.027,0,6.818,2.898,1.187,1,0.076,0.001,7.756,4.83,1.284,1.001,0.048,0,7.967,3.717,1.234,1,0.026,-174,-113.5,0,NAN,-273.2
10/11/17 4:00,36726,284,400,0.027,0,6.826,2.898,1.187,1,0.076,0.001,7.74,4.832,1.284,1.001,0.048,0.001,7.951,3.714,1.234,1.001,0.026,-176.7,-110.2,0,NAN,-273.2
10/11/17 4:15,36727,284,415,0.027,0.001,6.773,2.895,1.187,1.001,0.076,0.001,7.747,4.832,1.284,1.001,0.048,0.001,7.955,3.712,1.234,1.001,0.026,-175.9,-112.1,0,NAN,-273.2
10/11/17 4:30,36728,284,430,0.027,0,6.724,2.898,1.187,1,0.076,0.001,7.728,4.832,1.284,1.001,0.048,0.001,7.94,3.715,1.234,1.001,0.026,-176.3,-111,0,NAN,-273.2
10/11/17 4:45,36729,284,445,0.027,0.001,6.657,2.896,1.187,1.001,0.076,0.001,7.73,4.832,1.284,1.001,0.048,0.001,7.959,3.715,1.234,1.001,0.026,-179.4,-107.6,0,NAN,-273.2
10/11/17 5:00,36730,284,500,0.027,0.001,6.62,2.895,1.187,1.001,0.076,0.001,7.716,4.831,1.284,1.001,0.048,0.001,7.954,3.714,1.234,1.001,0.026,-178.9,-108.1,0,NAN,-273.2
10/11/17 5:15,36731,284,515,0.027,0.001,6.641,2.896,1.187,1.001,0.076,0.001,7.713,4.83,1.284,1.002,0.048,0.001,7.953,3.713,1.234,1.001,0.026,-175.7,-111.7,0,NAN,-273.2
10/11/17 5:30,36732,284,530,0.027,0,6.584,2.898,1.187,1,0.076,0.001,7.704,4.83,1.284,1.001,0.048,0.001,7.948,3.715,1.234,1.001,0.026,-176.3,-111,0,NAN,-273.2
10/11/17 5:45,36733,284,545,0.027,0.001,6.56,2.896,1.187,1.001,0.076,0.001,7.725,4.831,1.284,1.001,0.048,0.001,7.959,3.716,1.234,1.001,0.026,-176,-111.4,0,NAN,-273.2
10/11/17 6:00,36734,284,600,0.027,0.001,6.521,2.895,1.187,1.001,0.076,0.001,7.685,4.831,1.284,1.001,0.048,0.001,7.957,3.714,1.234,1.001,0.026,-176.9,-110.3,0,NAN,-273.2
10/11/17 6:15,36735,284,615,0.027,0.001,6.452,2.896,1.187,1.001,0.076,0.001,7.659,4.83,1.284,1.001,0.048,0.001,7.966,3.715,1.234,1.001,0.026,-177.7,-109.5,0,NAN,-273.2
10/11/17 6:30,36736,284,630,0.027,0,6.444,2.897,1.187,1.001,0.076,0.001,7.674,4.832,1.284,1.001,0.048,0.001,7.939,3.715,1.234,1.001,0.027,-176,-111.6,0,NAN,-273.2
10/11/17 6:45,36737,284,645,0.027,0.001,6.407,2.896,1.187,1.001,0.076,0.001,7.655,4.832,1.284,1.001,0.048,0.001,7.947,3.715,1.234,1.001,0.026,-172.3,-116.1,0,NAN,-273.2
10/11/17 7:00,36738,284,700,0.027,0.001,6.36,2.896,1.187,1.001,0.076,0.001,7.651,4.832,1.284,1.001,0.048,0.001,7.941,3.714,1.234,1.001,0.027,-170.1,-117.8,0,NAN,-273.2
10/11/17 7:15,36739,284,715,0.027,0,6.324,2.897,1.187,1.001,0.076,0.001,7.67,4.83,1.284,1.002,0.048,0.001,7.965,3.713,1.234,1.001,0.027,-171.4,-116.8,0,NAN,-273.2
10/11/17 7:30,36740,284,730,0.027,0.001,6.319,2.896,1.187,1.001,0.076,0.001,7.632,4.831,1.284,1.001,0.048,0.001,7.957,3.713,1.234,1.001,0.027,-173.9,-113.6,0,NAN,-273.2
10/11/17 7:45,36741,284,745,0.027,0,6.295,2.897,1.187,1.001,0.076,0.001,7.642,4.83,1.284,1.001,0.048,0.001,7.965,3.713,1.234,1.001,0.027,-177.1,-110.3,0,NAN,-273.2
10/11/17 8:00,36742,284,800,0.027,0,6.268,2.898,1.187,1,0.076,0.001,7.627,4.833,1.284,1.001,0.048,0.001,7.962,3.714,1.234,1.001,0.027,-174.9,-112.9,0,NAN,-273.2
10/11/17 8:15,36743,284,815,0.027,0.001,6.235,2.894,1.187,1.001,0.076,0.001,7.646,4.831,1.284,1.001,0.048,0.001,7.959,3.713,1.234,1.001,0.027,-173,-115.3,0,NAN,-273.2
10/11/17 8:30,36744,284,830,0.027,0.001,6.206,2.895,1.187,1.001,0.076,0.001,7.602,4.831,1.284,1.001,0.048,0.001,7.948,3.714,1.234,1.001,0.026,-173.8,-114.2,0,NAN,-273.2
10/11/17 8:45,36745,284,845,0.027,0.001,6.194,2.895,1.187,1.001,0.076,0.001,7.603,4.832,1.284,1.001,0.048,0.001,7.946,3.715,1.234,1.001,0.026,-173.2,-114.5,0,NAN,-273.2
10/11/17 9:00,36746,284,900,0.027,0,6.174,2.898,1.187,1,0.076,0.001,7.57,4.833,1.284,1.001,0.048,0.001,7.962,3.713,1.234,1.001,0.027,-175.6,-111.7,0,NAN,-273.2
10/11/17 9:15,36747,284,915,0.027,0.001,6.164,2.896,1.187,1.001,0.076,0.001,7.577,4.831,1.284,1.001,0.048,0.001,7.953,3.714,1.234,1.001,0.027,-176.2,-111,0,NAN,-273.2
10/11/17 9:30,36748,284,930,0.027,0.001,6.153,2.896,1.187,1.001,0.076,0.001,7.555,4.834,1.284,1.001,0.048,0.001,7.945,3.712,1.234,1.001,0.026,-177.3,-109.9,0,NAN,-273.2
10/11/17 9:45,36749,284,945,0.027,0.001,6.187,2.896,1.187,1.001,0.076,0.001,7.549,4.831,1.284,1.001,0.048,0,7.915,3.717,1.234,1,0.026,-175.1,-112.3,0,NAN,-273.2
10/11/17 10:00,36750,284,1000,0.027,0,6.206,2.899,1.187,1,0.076,0.001,7.546,4.833,1.284,1.001,0.048,0.001,7.951,3.714,1.234,1.001,0.026,-177.2,-109.3,0,NAN,-273.2
10/11/17 10:15,36751,284,1015,0.027,0,6.232,2.898,1.187,1,0.076,0.001,7.533,4.833,1.284,1.001,0.048,0.001,7.954,3.714,1.234,1.001,0.026,-176.7,-110.5,0,NAN,-273.2
10/11/17 10:30,36752,284,1030,0.027,0.001,6.245,2.894,1.187,1.001,0.076,0.001,7.512,4.832,1.284,1.001,0.048,0.001,7.956,3.716,1.234,1.001,0.026,-176.1,-111.3,0,NAN,-273.2
10/11/17 10:45,36753,284,1045,0.027,0,6.282,2.898,1.187,1,0.076,0.001,7.529,4.832,1.284,1.001,0.048,0.001,7.952,3.714,1.234,1.001,0.026,-175.2,-111.8,0,NAN,-273.2
10/11/17 11:00,36754,284,1100,0.027,0.001,6.364,2.897,1.187,1.001,0.076,0.001,7.497,4.831,1.284,1.001,0.048,0.001,7.934,3.714,1.234,1.001,0.026,-179.2,-107.7,0,NAN,-273.2
10/11/17 11:15,36755,284,1115,0.027,0.001,6.384,2.897,1.187,1.001,0.076,0.001,7.503,4.83,1.284,1.001,0.048,0.001,7.946,3.715,1.234,1.001,0.026,-179.3,-107.1,0,NAN,-273.2
10/11/17 11:30,36756,284,1130,0.027,0.001,6.446,2.896,1.187,1.001,0.076,0.001,7.475,4.831,1.284,1.001,0.048,0.001,7.916,3.714,1.234,1.001,0.026,-179.8,-106.8,0,NAN,-273.2
10/11/17 11:45,36757,284,1145,0.027,0.001,6.531,2.894,1.187,1.001,0.076,0.001,7.467,4.831,1.284,1.001,0.048,0.001,7.931,3.712,1.234,1.001,0.026,-179.6,-107.2,0,NAN,-273.2
10/11/17 12:00,36758,284,1200,0.027,0.001,6.6,2.893,1.187,1.001,0.076,0.001,7.463,4.832,1.284,1.001,0.048,0.001,7.941,3.712,1.234,1.001,0.026,-178.1,-108.8,0,NAN,-273.2
10/11/17 12:15,36759,284,1215,0.027,0,6.718,2.899,1.187,1,0.076,0.001,7.452,4.832,1.284,1.001,0.048,0.001,7.926,3.713,1.234,1.001,0.026,-178.5,-108.5,0,NAN,-273.2
10/11/17 12:30,36760,284,1230,0.027,0,6.777,2.898,1.187,1,0.076,0.001,7.447,4.831,1.284,1.001,0.048,0.001,7.91,3.715,1.234,1.001,0.026,-177.4,-109.6,0,NAN,-273.2
10/11/17 12:45,36761,284,1245,0.027,0.001,6.842,2.897,1.187,1.001,0.076,0.001,7.418,4.831,1.284,1.001,0.048,0.001,7.914,3.713,1.234,1.001,0.026,-178.7,-108.2,0,NAN,-273.2
10/11/17 13:00,36762,284,1300,0.027,0,6.905,2.897,1.187,1.001,0.076,0.001,7.425,4.831,1.284,1.001,0.048,0.001,7.933,3.714,1.234,1.001,0.026,-178.6,-108.1,0,NAN,-273.2
10/11/17 13:15,36763,284,1315,0.027,0,6.968,2.897,1.187,1,0.076,0.001,7.409,4.833,1.284,1.001,0.048,0.001,7.931,3.714,1.234,1.001,0.026,-179.1,-107.3,0,NAN,-273.2
10/11/17 13:30,36764,284,1330,0.027,0,7.005,2.899,1.187,1,0.076,0.001,7.425,4.832,1.284,1.001,0.048,0.001,7.906,3.714,1.234,1.001,0.026,-177.6,-109.5,0,NAN,-273.2
10/11/17 13:45,36765,284,1345,0.027,0,7.028,2.898,1.187,1,0.076,0.001,7.418,4.832,1.284,1.001,0.048,0.001,7.929,3.714,1.234,1.001,0.026,-173.7,-114.1,0,NAN,-273.2
10/11/17 14:00,36766,284,1400,0.027,0,7.119,2.9,1.187,1,0.076,0.001,7.39,4.83,1.284,1.001,0.048,0.001,7.913,3.715,1.234,1.001,0.026,-173.8,-114,0,NAN,-273.2
10/11/17 14:15,36767,284,1415,0.027,0.001,7.198,2.896,1.187,1.001,0.076,0.001,7.416,4.833,1.284,1.001,0.048,0.001,7.923,3.714,1.234,1.001,0.026,-174.1,-113.4,0,NAN,-273.2
10/11/17 14:30,36768,284,1430,0.027,0.001,7.229,2.895,1.187,1.001,0.076,0.001,7.409,4.831,1.284,1.001,0.048,0.001,7.907,3.714,1.234,1.001,0.026,-177.3,-109.4,0,NAN,-273.2
10/11/17 14:45,36769,284,1445,0.027,0.001,7.289,2.896,1.187,1.001,0.076,0.001,7.413,4.83,1.284,1.002,0.048,0.001,7.912,3.713,1.234,1.001,0.026,-177.2,-110.3,0,NAN,-273.2
10/11/17 15:00,36770,284,1500,0.027,0,7.355,2.898,1.187,1,0.076,0.001,7.397,4.829,1.284,1.002,0.048,0.001,7.908,3.712,1.234,1.001,0.026,-175.1,-112.4,0,NAN,-273.2
10/11/17 15:15,36771,284,1515,0.027,0.001,7.391,2.896,1.187,1.001,0.076,0.001,7.4,4.833,1.284,1.001,0.048,0.001,7.891,3.713,1.234,1.001,0.026,-176.3,-110.9,0,NAN,-273.2
10/11/17 15:30,36772,284,1530,0.027,0.001,7.444,2.896,1.187,1.001,0.076,0.001,7.416,4.833,1.284,1.001,0.048,0.001,7.917,3.715,1.234,1.001,0.026,-177,-110.3,0,NAN,-273.2
10/11/17 15:45,36773,284,1545,0.027,0.001,7.493,2.896,1.187,1.001,0.076,0.001,7.401,4.831,1.284,1.001,0.048,0.001,7.901,3.715,1.234,1.001,0.026,-177.6,-109.6,0,NAN,-273.2
10/11/17 16:00,36774,284,1600,0.027,0.001,7.535,2.896,1.187,1.001,0.076,0.001,7.387,4.83,1.284,1.002,0.048,0.001,7.904,3.713,1.234,1.001,0.026,-175,-112.7,0,NAN,-273.2
10/11/17 16:15,36775,284,1615,0.027,0.001,7.63,2.895,1.187,1.001,0.076,0.001,7.42,4.83,1.284,1.001,0.048,0.001,7.874,3.713,1.234,1.001,0.026,-176.3,-110.5,0,NAN,-273.2
10/11/17 16:30,36776,284,1630,0.027,0.001,7.656,2.897,1.187,1.001,0.076,0.001,7.423,4.831,1.284,1.001,0.048,0.001,7.905,3.714,1.234,1.001,0.026,-179.5,-107.2,0,NAN,-273.2
10/11/17 16:45,36777,284,1645,0.027,0,7.715,2.897,1.187,1.001,0.076,0.001,7.417,4.832,1.284,1.001,0.048,0.001,7.886,3.713,1.234,1.001,0.026,-178.9,-107.9,0,NAN,-273.2
10/11/17 17:00,36778,284,1700,0.027,0,7.745,2.898,1.187,1,0.076,0.001,7.417,4.831,1.284,1.001,0.048,0,7.879,3.717,1.234,1,0.026,-178.1,-108.8,0,NAN,-273.2
10/11/17 17:15,36779,284,1715,0.027,0.001,7.822,2.895,1.187,1.001,0.076,0.001,7.421,4.832,1.284,1.001,0.048,0.001,7.901,3.714,1.234,1.001,0.026,-175.9,-111.6,0,NAN,-273.2
10/11/17 17:30,36780,284,1730,0.027,0.001,7.827,2.897,1.187,1.001,0.076,0.001,7.44,4.831,1.284,1.001,0.048,0.001,7.908,3.715,1.234,1.001,0.026,-174.5,-113,0,NAN,-273.2
