TOA5,CR1000_rad_test,CR1000,75041,CR1000.Std.28,CPU:SH_tow1_meadow2_2017.CR1,44589,Enviro,
TIMESTAMP,RECORD,Day_of_Year,Hour,SWE_mv_Avg,maxbot_volt_Avg,maxbot_dist_Avg,TT_C,SBT_C
TS,RN,,,,,,Deg C,Deg C
,,Smp,Smp,Avg,Avg,Avg,Smp,Smp
10/4/18 22:30,2630,277,2230,0.012,2414,2.357,3.412,3.547
10/4/18 22:45,2631,277,2245,0.012,2415,2.358,2.772,3.241
10/4/18 23:00,2632,277,2300,0.012,2415,2.359,2.004,2.542
10/4/18 23:15,2633,277,2315,0.012,2412,2.356,1.467,1.909
10/4/18 23:30,2634,277,2330,0.012,2414,2.358,0.967,1.37
10/4/18 23:45,2635,277,2345,0.012,2414,2.358,0.542,0.93
10/5/18 0:00,2636,278,0,0.012,2417,2.36,0.181,0.534
10/5/18 0:15,2637,278,15,0.012,2413,2.357,-0.182,0.163
10/5/18 0:30,2638,278,30,0.012,2414,2.357,-0.564,-0.231
10/5/18 0:45,2639,278,45,0.012,2422,2.366,-0.928,-0.616
10/5/18 1:00,2640,278,100,0.012,2418,2.361,-1.268,-0.969
10/5/18 1:15,2641,278,115,0.012,2416,2.36,-1.527,-1.269
10/5/18 1:30,2642,278,130,0.012,2418,2.361,-1.802,-1.531
10/5/18 1:45,2643,278,145,0.012,2414,2.357,-1.741,-1.449
10/5/18 2:00,2644,278,200,0.012,2414,2.358,-2.064,-1.776
10/5/18 2:15,2645,278,215,0.012,2414,2.357,-2.301,-2.011
10/5/18 2:30,2646,278,230,0.012,2413,2.357,-2.431,-2.159
10/5/18 2:45,2647,278,245,0.012,2417,2.36,-2.499,-2.23
10/5/18 3:00,2648,278,300,0.012,2413,2.356,-2.594,-2.301
10/5/18 3:15,2649,278,315,0.012,2411,2.355,-2.798,-2.493
10/5/18 3:30,2650,278,330,0.012,2415,2.359,-2.872,-2.569
10/5/18 3:45,2651,278,345,0.012,2414,2.358,-2.853,-2.575
10/5/18 4:00,2652,278,400,0.012,2412,2.356,-2.8,-2.536
10/5/18 4:15,2653,278,415,0.012,2415,2.358,-2.613,-2.361
10/5/18 4:30,2654,278,430,0.012,2415,2.359,-2.781,-2.449
10/5/18 4:45,2655,278,445,0.012,2416,2.36,-2.994,-2.673
10/5/18 5:00,2656,278,500,0.012,2415,2.359,-3.164,-2.843
10/5/18 5:15,2657,278,515,0.012,2413,2.356,-3.37,-3.035
10/5/18 5:30,2658,278,530,0.012,2411,2.355,-3.633,-3.32
10/5/18 5:45,2659,278,545,0.012,2426,2.369,-3.766,-3.452
10/5/18 6:00,2660,278,600,0.012,2413,2.356,-4.035,-3.743
10/5/18 6:15,2661,278,615,0.012,2413,2.357,-3.873,-3.594
10/5/18 6:30,2662,278,630,0.012,2412,2.355,-3.529,-3.391
10/5/18 6:45,2663,278,645,0.012,2414,2.358,-2.735,-2.579
10/5/18 7:00,2664,278,700,0.012,2418,2.362,-1.744,-1.634
10/5/18 7:15,2665,278,715,0.012,2420,2.364,-0.846,-0.685
10/5/18 7:30,2666,278,730,0.012,2427,2.37,0.194,0.403
10/5/18 7:45,2667,278,745,0.012,2432,2.375,1.451,1.666
10/5/18 8:00,2668,278,800,0.012,2434,2.377,2.401,2.68
10/5/18 8:15,2669,278,815,0.013,2429,2.372,2.994,3.237
10/5/18 8:30,2670,278,830,0.012,2427,2.37,3.043,3.15
10/5/18 8:45,2671,278,845,0.012,2425,2.368,4.064,3.96
10/5/18 9:00,2672,278,900,0.013,2424,2.367,5.404,5.231
10/5/18 9:15,2673,278,915,0.013,2424,2.367,6.256,6.083
10/5/18 9:30,2674,278,930,0.013,2428,2.371,8.51,8.39
10/5/18 9:45,2675,278,945,0.013,2429,2.372,9.94,9.52
10/5/18 10:00,2676,278,1000,0.013,2430,2.373,11.85,11.58
10/5/18 10:15,2677,278,1015,0.013,2428,2.371,12.88,12.27
10/5/18 10:30,2678,278,1030,0.013,2443,2.386,13.96,13.57
10/5/18 10:45,2679,278,1045,0.013,2430,2.373,12.97,12.74
10/5/18 11:00,2680,278,1100,0.013,2427,2.37,11.7,11.37
10/5/18 11:15,2681,278,1115,0.013,2424,2.367,14.61,13.82
10/5/18 11:30,2682,278,1130,0.013,2430,2.373,15.9,15.06
10/5/18 11:45,2683,278,1145,0.014,2430,2.373,16.82,15.79
10/5/18 12:00,2684,278,1200,0.014,2435,2.378,18.31,17.86
10/5/18 12:15,2685,278,1215,0.014,2435,2.378,18.74,17.32
10/5/18 12:30,2686,278,1230,0.014,2437,2.38,20.05,19.18
10/5/18 12:45,2687,278,1245,0.014,2439,2.382,20.33,19.77
10/5/18 13:00,2688,278,1300,0.014,2438,2.38,19.71,19.1
10/5/18 13:15,2689,278,1315,0.014,2438,2.381,19.47,18.96
10/5/18 13:30,2690,278,1330,0.014,2439,2.382,18.77,18.3
10/5/18 13:45,2691,278,1345,0.014,2451,2.394,17.75,17.79
10/5/18 14:00,2692,278,1400,0.014,2433,2.376,17.43,16.78
10/5/18 14:15,2693,278,1415,0.014,2435,2.378,18.68,17.41
10/5/18 14:30,2694,278,1430,0.014,2439,2.382,18.1,17.9
10/5/18 14:45,2695,278,1445,0.014,2441,2.384,17.02,17.13
10/5/18 15:00,2696,278,1500,0.013,2431,2.374,15.62,15.47
10/5/18 15:15,2697,278,1515,0.013,2424,2.367,15.03,14.86
10/5/18 15:30,2698,278,1530,0.013,2423,2.366,14.58,14.22
10/5/18 15:45,2699,278,1545,0.013,2424,2.368,14.24,14.14
10/5/18 16:00,2700,278,1600,0.013,2428,2.371,14.21,14.28
10/5/18 16:15,2701,278,1615,0.013,2429,2.372,12.67,13.31
10/5/18 16:30,2702,278,1630,0.013,2425,2.368,11.59,12.06
10/5/18 16:45,2703,278,1645,0.013,2417,2.36,11.01,11.21
10/5/18 17:00,2704,278,1700,0.013,2420,2.363,10.09,10.59
10/5/18 17:15,2705,278,1715,0.013,2418,2.361,9.51,9.91
10/5/18 17:30,2706,278,1730,0.013,2419,2.362,8.62,9.16
10/5/18 17:45,2707,278,1745,0.013,2415,2.359,7.786,8.28
10/5/18 18:00,2708,278,1800,0.013,2417,2.361,7.312,7.584
10/5/18 18:15,2709,278,1815,0.013,2414,2.357,7.01,7.26
10/5/18 18:30,2710,278,1830,0.013,2414,2.357,6.947,7.037
10/5/18 18:45,2711,278,1845,0.013,2415,2.358,7.036,7.028
10/5/18 19:00,2712,278,1900,0.013,2413,2.357,7.055,7.076
10/5/18 19:15,2713,278,1915,0.013,2415,2.359,6.895,6.961
10/5/18 19:30,2714,278,1930,0.013,2415,2.358,6.842,6.843
10/5/18 19:45,2715,278,1945,0.013,2415,2.358,6.845,6.827
10/5/18 20:00,2716,278,2000,0.013,2418,2.362,6.812,6.805
10/5/18 20:15,2717,278,2015,0.013,2415,2.358,6.669,6.642
10/5/18 20:30,2718,278,2030,0.013,2413,2.357,6.584,6.56
10/5/18 20:45,2719,278,2045,0.013,2416,2.359,6.442,6.453
10/5/18 21:00,2720,278,2100,0.013,2416,2.36,6.396,6.336
10/5/18 21:15,2721,278,2115,0.013,2414,2.358,6.38,6.314
10/5/18 21:30,2722,278,2130,0.013,2416,2.359,6.353,6.291
10/5/18 21:45,2723,278,2145,0.013,2412,2.356,6.194,6.153
10/5/18 22:00,2724,278,2200,0.013,2416,2.359,5.684,5.642
10/5/18 22:15,2725,278,2215,0.013,2412,2.355,5.292,5.223
10/5/18 22:30,2726,278,2230,0.014,2415,2.359,5.065,4.975
10/5/18 22:45,2727,278,2245,0.014,2426,2.369,4.945,4.853
10/5/18 23:00,2728,278,2300,0.014,2413,2.356,4.866,4.773
10/5/18 23:15,2729,278,2315,0.014,2412,2.356,4.837,4.742
10/5/18 23:30,2730,278,2330,0.014,2414,2.358,4.78,4.702
10/5/18 23:45,2731,278,2345,0.014,2412,2.355,4.669,4.593
10/6/18 0:00,2732,279,0,0.014,2411,2.354,4.67,4.589
10/6/18 0:15,2733,279,15,0.014,2410,2.354,4.687,4.611
10/6/18 0:30,2734,279,30,0.014,2421,2.364,4.686,4.611
10/6/18 0:45,2735,279,45,0.014,2414,2.357,4.603,4.55
10/6/18 1:00,2736,279,100,0.014,2411,2.355,4.452,4.468
10/6/18 1:15,2737,279,115,0.014,2414,2.357,4.379,4.336
10/6/18 1:30,2738,279,130,0.014,2413,2.357,4.369,4.336
10/6/18 1:45,2739,279,145,0.014,2412,2.356,4.371,4.314
10/6/18 2:00,2740,279,200,0.014,2425,2.369,4.193,4.144
10/6/18 2:15,2741,279,215,0.014,2415,2.358,4.097,4.062
10/6/18 2:30,2742,279,230,0.014,2414,2.357,4.144,4.062
10/6/18 2:45,2743,279,245,0.014,2413,2.357,3.74,3.881
10/6/18 3:00,2744,279,300,0.014,2426,2.369,3.496,3.563
10/6/18 3:15,2745,279,315,0.014,2412,2.356,3.525,3.503
10/6/18 3:30,2746,279,330,0.014,2414,2.358,3.553,3.503
10/6/18 3:45,2747,279,345,0.014,2429,2.372,3.486,3.415
10/6/18 4:00,2748,279,400,0.014,2415,2.359,2.842,2.76
10/6/18 4:15,2749,279,415,0.014,2415,2.358,2.494,2.389
10/6/18 4:30,2750,279,430,0.014,2413,2.356,2.376,2.285
10/6/18 4:45,2751,279,445,0.014,2422,2.366,2.304,2.198
10/6/18 5:00,2752,279,500,0.013,2424,2.367,2.215,2.111
10/6/18 5:15,2753,279,515,0.013,2412,2.356,2.17,2.089
10/6/18 5:30,2754,279,530,0.013,2414,2.358,2.036,1.953
10/6/18 5:45,2755,279,545,0.013,2412,2.355,1.79,1.735
10/6/18 6:00,2756,279,600,0.013,2413,2.356,1.526,1.479
10/6/18 6:15,2757,279,615,0.013,2413,2.356,1,1.038
10/6/18 6:30,2758,279,630,0.013,2413,2.357,0.849,0.762
10/6/18 6:45,2759,279,645,0.013,2415,2.358,0.986,0.859
10/6/18 7:00,2760,279,700,0.013,2415,2.359,1.245,1.099
10/6/18 7:15,2761,279,715,0.013,2416,2.359,2.238,2.031
10/6/18 7:30,2762,279,730,0.013,2424,2.367,3.93,3.737
10/6/18 7:45,2763,279,745,0.013,2428,2.371,4.313,4.241
10/6/18 8:00,2764,279,800,0.013,2423,2.367,4.016,4.14
10/6/18 8:15,2765,279,815,0.013,2425,2.368,6.291,5.781
10/6/18 8:30,2766,279,830,0.014,2433,2.376,10.23,10.17
10/6/18 8:45,2767,279,845,0.014,2445,2.388,12.02,11.84
10/6/18 9:00,2768,279,900,0.014,2445,2.388,9.78,9.9
10/6/18 9:15,2769,279,915,0.013,2435,2.378,8.3,8.09
10/6/18 9:30,2770,279,930,0.013,2428,2.372,8.02,7.301
10/6/18 9:45,2771,279,945,0.013,2425,2.368,9.6,9.03
10/6/18 10:00,2772,279,1000,0.013,2432,2.375,9.67,9.72
10/6/18 10:15,2773,279,1015,0.013,2436,2.379,12.24,11.97
10/6/18 10:30,2774,279,1030,0.013,2435,2.378,12.02,11.55
10/6/18 10:45,2775,279,1045,0.013,2435,2.378,14.45,13.8
10/6/18 11:00,2776,279,1100,0.013,2430,2.373,13.07,12.22
10/6/18 11:15,2777,279,1115,0.013,2435,2.378,11.16,11.22
10/6/18 11:30,2778,279,1130,0.013,2433,2.376,10.01,9.81
10/6/18 11:45,2779,279,1145,0.013,2437,2.38,8.91,8.46
10/6/18 12:00,2780,279,1200,0.013,2424,2.368,10.48,9.5
10/6/18 12:15,2781,279,1215,0.013,2427,2.37,11.45,11.18
10/6/18 12:30,2782,279,1230,0.013,2429,2.372,11.46,11.45
10/6/18 12:45,2783,279,1245,0.013,2426,2.369,11.07,11.19
10/6/18 13:00,2784,279,1300,0.014,2428,2.371,12.16,12.09
10/6/18 13:15,2785,279,1315,0.014,2426,2.369,11.89,11.3
10/6/18 13:30,2786,279,1330,0.014,2429,2.372,11.17,11.11
10/6/18 13:45,2787,279,1345,0.013,2426,2.369,10.31,9.66
10/6/18 14:00,2788,279,1400,0.014,2425,2.368,9.71,9.48
10/6/18 14:15,2789,279,1415,0.014,2423,2.366,10.39,9.62
10/6/18 14:30,2790,279,1430,0.014,2428,2.371,11.48,10.63
10/6/18 14:45,2791,279,1445,0.014,2438,2.381,12.6,11.82
10/6/18 15:00,2792,279,1500,0.014,2440,2.383,11.43,10.84
10/6/18 15:15,2793,279,1515,0.014,2438,2.381,11.45,11.31
10/6/18 15:30,2794,279,1530,0.014,2435,2.378,9.42,9.85
10/6/18 15:45,2795,279,1545,0.014,2426,2.369,9.76,9.55
10/6/18 16:00,2796,279,1600,0.014,2440,2.382,10.45,10.27
10/6/18 16:15,2797,279,1615,0.014,2432,2.375,8.6,8.97
10/6/18 16:30,2798,279,1630,0.014,2425,2.368,7.64,7.69
10/6/18 16:45,2799,279,1645,0.014,2419,2.362,7.473,7.466
10/6/18 17:00,2800,279,1700,0.014,2420,2.363,6.547,7.068
10/6/18 17:15,2801,279,1715,0.014,2420,2.363,5.578,6.185
10/6/18 17:30,2802,279,1730,0.014,2419,2.362,4.781,5.345
10/6/18 17:45,2803,279,1745,0.014,2416,2.359,3.712,4.326
10/6/18 18:00,2804,279,1800,0.014,2417,2.36,2.938,3.37
10/6/18 18:15,2805,279,1815,0.014,2414,2.357,2.796,2.989
10/6/18 18:30,2806,279,1830,0.013,2414,2.358,3.13,3.06
10/6/18 18:45,2807,279,1845,0.013,2414,2.357,3.583,3.487
10/6/18 19:00,2808,279,1900,0.013,2414,2.358,4.445,4.353
10/6/18 19:15,2809,279,1915,0.013,2417,2.36,3.804,4.1
10/6/18 19:30,2810,279,1930,0.013,2415,2.359,3.212,3.498
10/6/18 19:45,2811,279,1945,0.013,2416,2.36,3.054,3.049
10/6/18 20:00,2812,279,2000,0.013,2415,2.358,3.128,3.066
10/6/18 20:15,2813,279,2015,0.013,2413,2.356,2.775,2.924
10/6/18 20:30,2814,279,2030,0.013,2419,2.362,2.068,2.372
10/6/18 20:45,2815,279,2045,0.013,2415,2.358,2.014,2.16
10/6/18 21:00,2816,279,2100,0.013,2415,2.358,1.434,1.702
10/6/18 21:15,2817,279,2115,0.013,2413,2.357,0.967,1.218
10/6/18 21:30,2818,279,2130,0.013,2412,2.356,0.578,0.778
10/6/18 21:45,2819,279,2145,0.013,2415,2.358,0.115,0.314
10/6/18 22:00,2820,279,2200,0.013,2416,2.359,-0.224,-0.041
10/6/18 22:15,2821,279,2215,0.013,2414,2.358,-0.287,-0.104
10/6/18 22:30,2822,279,2230,0.013,2412,2.356,-0.694,-0.501
10/6/18 22:45,2823,279,2245,0.013,2417,2.36,-0.994,-0.795
10/6/18 23:00,2824,279,2300,0.013,2413,2.357,-1.181,-1.029
10/6/18 23:15,2825,279,2315,0.013,2413,2.357,-1.319,-1.209
10/6/18 23:30,2826,279,2330,0.013,2413,2.356,-1.557,-1.373
10/6/18 23:45,2827,279,2345,0.012,2413,2.356,-1.955,-1.755
10/7/18 0:00,2828,280,0,0.012,2415,2.358,-2.263,-2.055
10/7/18 0:15,2829,280,15,0.012,2414,2.358,-2.384,-2.137
10/7/18 0:30,2830,280,30,0.013,2413,2.356,-2.664,-2.443
10/7/18 0:45,2831,280,45,0.013,2416,2.36,-2.69,-2.476
10/7/18 1:00,2832,280,100,0.013,2417,2.361,-2.746,-2.531
10/7/18 1:15,2833,280,115,0.013,2417,2.36,-2.913,-2.673
10/7/18 1:30,2834,280,130,0.013,2414,2.357,-3.064,-2.838
10/7/18 1:45,2835,280,145,0.013,2418,2.361,-2.98,-2.772
10/7/18 2:00,2836,280,200,0.013,2418,2.361,-3.127,-2.86
10/7/18 2:15,2837,280,215,0.013,2415,2.358,-3.297,-3.046
10/7/18 2:30,2838,280,230,0.013,2415,2.358,-3.527,-3.255
10/7/18 2:45,2839,280,245,0.013,2416,2.36,-3.639,-3.353
10/7/18 3:00,2840,280,300,0.013,2414,2.358,-3.808,-3.556
10/7/18 3:15,2841,280,315,0.013,2414,2.358,-3.827,-3.549
10/7/18 3:30,2842,280,330,0.013,2413,2.357,-3.738,-3.478
10/7/18 3:45,2843,280,345,0.013,2413,2.356,-3.6,-3.367
10/7/18 4:00,2844,280,400,0.013,2412,2.356,-3.594,-3.368
10/7/18 4:15,2845,280,415,0.013,2415,2.358,-3.588,-3.306
10/7/18 4:30,2846,280,430,0.013,2414,2.358,-3.838,-3.548
10/7/18 4:45,2847,280,445,0.013,2413,2.356,-4.002,-3.725
10/7/18 5:00,2848,280,500,0.013,2415,2.358,-4.021,-3.772
10/7/18 5:15,2849,280,515,0.013,2428,2.371,-4.251,-3.976
10/7/18 5:30,2850,280,530,0.013,2413,2.357,-4.326,-4.075
10/7/18 5:45,2851,280,545,0.013,2414,2.358,-4.412,-4.147
10/7/18 6:00,2852,280,600,0.013,2416,2.359,-4.309,-4.025
10/7/18 6:15,2853,280,615,0.013,2413,2.357,-4.244,-3.943
10/7/18 6:30,2854,280,630,0.013,2415,2.358,-4.208,-3.915
10/7/18 6:45,2855,280,645,0.013,2413,2.357,-4.361,-4.114
10/7/18 7:00,2856,280,700,0.014,2430,2.373,-1.986,-1.793
10/7/18 7:15,2857,280,715,0.014,2433,2.376,-0.753,-0.473
10/7/18 7:30,2858,280,730,0.013,2430,2.373,-0.413,-0.179
10/7/18 7:45,2859,280,745,0.013,2439,2.382,-0.055,0.104
10/7/18 8:00,2860,280,800,0.013,2430,2.373,1.924,2.097
10/7/18 8:15,2861,280,815,0.013,2429,2.372,3.412,3.488
10/7/18 8:30,2862,280,830,0.014,2432,2.375,4.576,4.686
10/7/18 8:45,2863,280,845,0.014,2432,2.375,4.826,4.883
10/7/18 9:00,2864,280,900,0.014,2432,2.375,4.669,4.46
10/7/18 9:15,2865,280,915,0.014,2432,2.375,5.437,5.363
10/7/18 9:30,2866,280,930,0.014,2429,2.372,5.671,5.463
10/7/18 9:45,2867,280,945,0.014,2427,2.371,6.214,5.889
10/7/18 10:00,2868,280,1000,0.014,2429,2.372,6.698,6.305
10/7/18 10:15,2869,280,1015,0.014,2426,2.369,7.559,6.817
10/7/18 10:30,2870,280,1030,0.014,2427,2.37,8.46,7.798
10/7/18 10:45,2871,280,1045,0.014,2427,2.37,9.16,8.48
10/7/18 11:00,2872,280,1100,0.014,2427,2.37,8.18,7.38
10/7/18 11:15,2873,280,1115,0.014,2426,2.369,9.82,8.65
10/7/18 11:30,2874,280,1130,0.014,2423,2.366,10.53,9.39
10/7/18 11:45,2875,280,1145,0.015,2428,2.371,11.15,9.96
10/7/18 12:00,2876,280,1200,0.015,2425,2.368,11.59,10.28
10/7/18 12:15,2877,280,1215,0.015,2427,2.37,11.38,10.12
10/7/18 12:30,2878,280,1230,0.015,2425,2.368,11.17,9.86
10/7/18 12:45,2879,280,1245,0.015,2427,2.37,11.18,9.97
10/7/18 13:00,2880,280,1300,0.015,2429,2.372,11.98,10.73
10/7/18 13:15,2881,280,1315,0.015,2431,2.374,11.5,10.46
10/7/18 13:30,2882,280,1330,0.015,2427,2.37,10.67,9.56
10/7/18 13:45,2883,280,1345,0.015,2429,2.372,10.5,9.37
10/7/18 14:00,2884,280,1400,0.015,2437,2.38,10.78,9.72
10/7/18 14:15,2885,280,1415,0.015,2427,2.37,9.98,9.09
10/7/18 14:30,2886,280,1430,0.015,2429,2.372,9.98,9.05
10/7/18 14:45,2887,280,1445,0.015,2432,2.375,9.65,8.96
10/7/18 15:00,2888,280,1500,0.015,2432,2.375,9.84,9.23
10/7/18 15:15,2889,280,1515,0.015,2436,2.378,10.01,9.44
10/7/18 15:30,2890,280,1530,0.015,2432,2.375,9.64,9.32
10/7/18 15:45,2891,280,1545,0.015,2438,2.381,9.58,9.39
10/7/18 16:00,2892,280,1600,0.015,2434,2.377,9.19,9.46
10/7/18 16:15,2893,280,1615,0.015,2438,2.381,8.39,8.89
10/7/18 16:30,2894,280,1630,0.015,2429,2.372,7.447,8.04
10/7/18 16:45,2895,280,1645,0.015,2421,2.364,6.999,7.606
10/7/18 17:00,2896,280,1700,0.015,2418,2.361,6.486,7.191
10/7/18 17:15,2897,280,1715,0.015,2420,2.363,5.789,6.575
10/7/18 17:30,2898,280,1730,0.015,2419,2.362,4.416,5.14
10/7/18 17:45,2899,280,1745,0.015,2419,2.362,3.162,3.835
10/7/18 18:00,2900,280,1800,0.015,2419,2.362,2.046,2.634
10/7/18 18:15,2901,280,1815,0.015,2416,2.36,1.107,1.659
10/7/18 18:30,2902,280,1830,0.015,2415,2.358,0.381,0.87
10/7/18 18:45,2903,280,1845,0.015,2413,2.356,-0.155,0.293
10/7/18 19:00,2904,280,1900,0.015,2428,2.371,-0.644,-0.236
10/7/18 19:15,2905,280,1915,0.015,2412,2.355,-1.151,-0.744
10/7/18 19:30,2906,280,1930,0.015,2416,2.36,-1.48,-1.122
10/7/18 19:45,2907,280,1945,0.015,2419,2.362,-1.915,-1.558
10/7/18 20:00,2908,280,2000,0.015,2424,2.367,-2.198,-1.847
10/7/18 20:15,2909,280,2015,0.015,2415,2.359,-2.449,-2.17
10/7/18 20:30,2910,280,2030,0.015,2415,2.358,-2.712,-2.405
10/7/18 20:45,2911,280,2045,0.015,2414,2.358,-2.942,-2.629
10/7/18 21:00,2912,280,2100,0.015,2415,2.358,-3.162,-2.881
10/7/18 21:15,2913,280,2115,0.015,2414,2.357,-3.416,-3.117
10/7/18 21:30,2914,280,2130,0.015,2412,2.355,-3.511,-3.238
10/7/18 21:45,2915,280,2145,0.015,2414,2.358,-3.592,-3.32
10/7/18 22:00,2916,280,2200,0.015,2415,2.358,-3.722,-3.436
10/7/18 22:15,2917,280,2215,0.015,2413,2.357,-3.842,-3.561
10/7/18 22:30,2918,280,2230,0.015,2415,2.359,-3.954,-3.659
10/7/18 22:45,2919,280,2245,0.015,2421,2.365,-4.028,-3.735
10/7/18 23:00,2920,280,2300,0.015,2413,2.357,-4.076,-3.789
10/7/18 23:15,2921,280,2315,0.015,2415,2.358,-4.002,-3.762
10/7/18 23:30,2922,280,2330,0.015,2415,2.358,-3.903,-3.674
10/7/18 23:45,2923,280,2345,0.015,2420,2.363,-3.93,-3.636
10/8/18 0:00,2924,281,0,0.015,2412,2.355,-4.057,-3.74
10/8/18 0:15,2925,281,15,0.015,2414,2.358,-4.099,-3.811
10/8/18 0:30,2926,281,30,0.015,2415,2.359,-4.094,-3.834
10/8/18 0:45,2927,281,45,0.015,2415,2.358,-4.097,-3.783
10/8/18 1:00,2928,281,100,0.015,2413,2.357,-4.113,-3.805
10/8/18 1:15,2929,281,115,0.015,2415,2.359,-4.158,-3.854
10/8/18 1:30,2930,281,130,0.015,2415,2.359,-4.246,-3.921
10/8/18 1:45,2931,281,145,0.015,2413,2.357,-4.252,-3.926
10/8/18 2:00,2932,281,200,0.015,2417,2.36,-4.332,-4.025
10/8/18 2:15,2933,281,215,0.015,2416,2.36,-4.25,-3.937
10/8/18 2:30,2934,281,230,0.015,2419,2.363,-4.211,-3.909
10/8/18 2:45,2935,281,245,0.015,2415,2.359,-4.329,-4.031
10/8/18 3:00,2936,281,300,0.015,2416,2.359,-4.389,-4.075
10/8/18 3:15,2937,281,315,0.015,2415,2.358,-4.46,-4.136
10/8/18 3:30,2938,281,330,0.015,2416,2.359,-4.559,-4.246
10/8/18 3:45,2939,281,345,0.015,2414,2.358,-4.484,-4.218
10/8/18 4:00,2940,281,400,0.015,2414,2.358,-4.452,-4.169
10/8/18 4:15,2941,281,415,0.015,2419,2.362,-4.58,-4.263
10/8/18 4:30,2942,281,430,0.015,2415,2.359,-4.63,-4.334
10/8/18 4:45,2943,281,445,0.015,2418,2.361,-4.697,-4.379
10/8/18 5:00,2944,281,500,0.015,2419,2.363,-4.719,-4.423
10/8/18 5:15,2945,281,515,0.015,2414,2.358,-4.702,-4.395
10/8/18 5:30,2946,281,530,0.015,2415,2.358,-4.776,-4.467
10/8/18 5:45,2947,281,545,0.015,2415,2.358,-4.799,-4.489
10/8/18 6:00,2948,281,600,0.015,2414,2.357,-4.828,-4.556
10/8/18 6:15,2949,281,615,0.015,2414,2.357,-4.781,-4.511
10/8/18 6:30,2950,281,630,0.015,2415,2.359,-4.709,-4.445
10/8/18 6:45,2951,281,645,0.015,2414,2.357,-4.543,-4.323
10/8/18 7:00,2952,281,700,0.015,2425,2.368,-2.531,-2.356
10/8/18 7:15,2953,281,715,0.015,2438,2.381,-0.22,0.082
10/8/18 7:30,2954,281,730,0.015,2442,2.385,1.548,1.922
10/8/18 7:45,2955,281,745,0.015,2446,2.389,3.376,3.923
10/8/18 8:00,2956,281,800,0.015,2446,2.389,5.231,5.879
10/8/18 8:15,2957,281,815,0.015,2447,2.39,6.821,7.47
10/8/18 8:30,2958,281,830,0.015,2438,2.381,7.94,8.24
10/8/18 8:45,2959,281,845,0.015,2443,2.386,9.81,10.29
10/8/18 9:00,2960,281,900,0.015,2441,2.384,10.58,10.78
10/8/18 9:15,2961,281,915,0.015,2438,2.381,11.69,11.81
10/8/18 9:30,2962,281,930,0.015,2440,2.383,12.41,12.4
10/8/18 9:45,2963,281,945,0.015,2435,2.378,13.15,12.82
10/8/18 10:00,2964,281,1000,0.015,2437,2.38,14.47,14.11
10/8/18 10:15,2965,281,1015,0.015,2435,2.378,14.09,13.39
10/8/18 10:30,2966,281,1030,0.015,2432,2.375,13.27,12.68
10/8/18 10:45,2967,281,1045,0.015,2428,2.371,13.71,12.82
10/8/18 11:00,2968,281,1100,0.016,2427,2.37,15.54,14.51
10/8/18 11:15,2969,281,1115,0.016,2433,2.376,16.95,15.83
10/8/18 11:30,2970,281,1130,0.016,2430,2.373,15.46,14.42
10/8/18 11:45,2971,281,1145,0.016,2425,2.368,15.85,14.56
10/8/18 12:00,2972,281,1200,0.016,2423,2.366,17.26,15.88
10/8/18 12:15,2973,281,1215,0.016,2428,2.371,17.78,16.58
10/8/18 12:30,2974,281,1230,0.017,2435,2.378,19.36,18.41
10/8/18 12:45,2975,281,1245,0.017,2431,2.374,18.44,17.16
10/8/18 13:00,2976,281,1300,0.017,2433,2.376,19.98,18.97
10/8/18 13:15,2977,281,1315,0.017,2435,2.378,19.78,18.65
10/8/18 13:30,2978,281,1330,0.017,2450,2.392,18.26,17.33
10/8/18 13:45,2979,281,1345,0.017,2437,2.38,17.92,16.88
10/8/18 14:00,2980,281,1400,0.017,2443,2.385,17.8,16.88
10/8/18 14:15,2981,281,1415,0.016,2436,2.379,17.88,17.01
10/8/18 14:30,2982,281,1430,0.016,2437,2.38,17.89,17.17
10/8/18 14:45,2983,281,1445,0.016,2436,2.379,17.6,16.97
10/8/18 15:00,2984,281,1500,0.016,2442,2.384,17.56,17.25
10/8/18 15:15,2985,281,1515,0.016,2438,2.38,17.35,17.19
10/8/18 15:30,2986,281,1530,0.016,2442,2.385,16.61,16.85
10/8/18 15:45,2987,281,1545,0.016,2436,2.379,15.87,16.25
10/8/18 16:00,2988,281,1600,0.016,2439,2.382,14.94,15.81
10/8/18 16:15,2989,281,1615,0.015,2436,2.379,14.13,15.22
10/8/18 16:30,2990,281,1630,0.015,2432,2.375,12.41,13.49
10/8/18 16:45,2991,281,1645,0.015,2423,2.366,11.08,12.11
10/8/18 17:00,2992,281,1700,0.015,2420,2.363,9.99,10.91
10/8/18 17:15,2993,281,1715,0.015,2417,2.361,8.83,9.8
10/8/18 17:30,2994,281,1730,0.015,2430,2.373,7.407,8.32
10/8/18 17:45,2995,281,1745,0.015,2420,2.363,6.108,6.929
10/8/18 18:00,2996,281,1800,0.015,2421,2.364,4.991,5.772
10/8/18 18:15,2997,281,1815,0.015,2420,2.363,4.048,4.757
10/8/18 18:30,2998,281,1830,0.015,2412,2.356,3.34,3.92
10/8/18 18:45,2999,281,1845,0.015,2415,2.359,3.629,3.714
10/8/18 19:00,3000,281,1900,0.015,2411,2.354,3.911,3.913
