TOA5,CR1000_tower3_cluster,CR1000,75041,CR1000.Std.28,CPU:SH_Site3_11042016.CR1,52912,Enviro,,,,,,,,,,,,,,,,,,,,,
TIMESTAMP,RECORD,Day_of_Year,Hour,VWC_1_Avg,EC_1_Avg,ST_1_Avg,P_1_Avg,PA_1_Avg,VR_1_Avg,VWC_2_Avg,EC_2_Avg,ST_2_Avg,P_2_Avg,PA_2_Avg,VR_2_Avg,VWC_3_Avg,EC_3_Avg,ST_3_Avg,P_3_Avg,PA_3_Avg,VR_3_Avg,SWE_mv_Avg,SWE_mv2_Avg,JUDD_AT_Avg,JUDD_Depth_Avg,Judd_offset_Avg,TT_C,SBT_C
TS,RN,,,m^3/m^3,dS/m,Deg C,unitless,nSec,unitless,,,,,,,,,,,,,,,,,,Deg C,Deg C
,,Smp,Smp,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Smp,Smp
11/5/16 19:00,114,310,1900,0.349,0.005,2.02,20.27,1.743,1.006,0.384,0.011,4.107,23.39,1.816,1.014,0.367,0.017,5.159,21.86,1.785,1.022,NAN,-0.149,3.893,-108.9,0,-1.002,4.074
11/5/16 19:15,115,310,1915,0.348,0.005,2.019,20.23,1.742,1.006,0.384,0.011,4.116,23.34,1.815,1.014,0.367,0.017,5.157,21.86,1.785,1.022,NAN,-0.149,3.766,-109.2,0,-0.937,4.03
11/5/16 19:30,116,310,1930,0.348,0.006,2.052,20.23,1.742,1.007,0.384,0.011,4.075,23.34,1.815,1.014,0.367,0.017,5.167,21.86,1.785,1.021,NAN,-0.148,3.346,-109,0,-1.029,3.625
11/5/16 19:45,117,310,1945,0.348,0.005,2.002,20.23,1.742,1.006,0.384,0.011,4.121,23.34,1.815,1.014,0.367,0.017,5.149,21.81,1.784,1.021,NAN,-0.148,3.278,-109.1,0,-1.293,3.419
11/5/16 20:00,118,310,2000,0.348,0.006,1.973,20.23,1.742,1.007,0.384,0.011,4.105,23.34,1.815,1.014,0.367,0.017,5.141,21.81,1.784,1.021,NAN,-0.148,2.396,-109,0,-1.452,2.874
11/5/16 20:15,119,310,2015,0.348,0.006,1.997,20.22,1.742,1.007,0.383,0.011,4.083,23.29,1.814,1.014,0.367,0.017,5.145,21.81,1.784,1.021,NAN,-0.147,2.001,-108.9,0,-1.517,2.394
11/5/16 20:30,120,310,2030,0.348,0.005,2.03,20.18,1.741,1.006,0.383,0.011,4.059,23.29,1.814,1.014,0.366,0.017,5.155,21.76,1.782,1.021,NAN,-0.147,1.465,-109,0,-1.734,1.871
11/5/16 20:45,121,310,2045,0.348,0.005,1.987,20.18,1.741,1.006,0.383,0.011,4.084,23.29,1.814,1.014,0.366,0.016,5.137,21.76,1.782,1.021,NAN,-0.146,1.615,-108.7,0,-1.747,1.762
11/5/16 21:00,122,310,2100,0.348,0.006,1.975,20.18,1.741,1.007,0.383,0.011,4.083,23.29,1.814,1.014,0.366,0.017,5.125,21.76,1.782,1.021,NAN,-0.146,2.198,-108.7,0,-1.709,2.133
11/5/16 21:15,123,310,2115,0.348,0.005,1.973,20.18,1.741,1.006,0.383,0.011,4.095,23.29,1.814,1.014,0.366,0.017,5.119,21.71,1.781,1.021,NAN,-0.146,2.18,-108.5,0,-1.867,2.198
11/5/16 21:30,124,310,2130,0.348,0.005,1.988,20.18,1.741,1.006,0.383,0.011,4.075,23.24,1.813,1.014,0.366,0.017,5.11,21.71,1.781,1.021,NAN,-0.146,2.462,-108.7,0,-1.878,2.482
11/5/16 21:45,125,310,2145,0.347,0.006,1.987,20.13,1.74,1.007,0.383,0.011,4.076,23.24,1.813,1.014,0.365,0.017,5.104,21.66,1.78,1.022,NAN,-0.146,2.362,-108.6,0,-2.1,2.525
11/5/16 22:00,126,310,2200,0.347,0.005,1.973,20.13,1.74,1.006,0.383,0.011,4.088,23.24,1.813,1.014,0.365,0.016,5.143,21.66,1.78,1.021,NAN,-0.146,2.252,-108.6,0,-2.269,2.394
11/5/16 22:15,127,310,2215,0.347,0.005,1.941,20.13,1.74,1.006,0.382,0.011,4.094,23.24,1.813,1.014,0.365,0.017,5.13,21.66,1.78,1.021,NAN,-0.146,1.83,-108.6,0,-2.445,2.133
11/5/16 22:30,128,310,2230,0.347,0.005,1.955,20.13,1.74,1.006,0.382,0.011,4.089,23.19,1.812,1.014,0.365,0.016,5.102,21.61,1.779,1.021,NAN,-0.146,1.039,-108.6,0,-2.674,1.49
11/5/16 22:45,129,310,2245,0.347,0.005,1.988,20.13,1.739,1.006,0.382,0.011,4.072,23.19,1.812,1.014,0.365,0.017,5.116,21.61,1.779,1.021,NAN,-0.146,0.498,-108.5,0,-2.64,0.978
11/5/16 23:00,130,310,2300,0.346,0.006,1.946,20.08,1.738,1.007,0.382,0.011,4.066,23.19,1.812,1.014,0.365,0.017,5.108,21.61,1.779,1.021,NAN,-0.145,1.143,-108.6,0,-2.635,1.261
11/5/16 23:15,131,310,2315,0.346,0.005,1.949,20.08,1.738,1.007,0.382,0.011,4.073,23.19,1.812,1.014,0.364,0.017,5.076,21.56,1.778,1.021,NAN,-0.144,1.766,-108.3,0,-2.552,1.893
11/5/16 23:30,132,310,2330,0.346,0.005,1.978,20.08,1.738,1.006,0.382,0.011,4.088,23.18,1.812,1.014,0.364,0.017,5.1,21.56,1.778,1.021,NAN,-0.143,2.207,-108.5,0,-2.816,2.22
11/5/16 23:45,133,310,2345,0.346,0.005,1.969,20.08,1.738,1.006,0.381,0.011,4.058,23.14,1.811,1.014,0.364,0.017,5.127,21.56,1.778,1.021,NAN,-0.143,1.998,-108.4,0,-2.98,2.22
11/6/16 0:00,134,311,0,0.346,0.005,1.97,20.03,1.737,1.006,0.381,0.011,4.079,23.14,1.811,1.014,0.364,0.017,5.101,21.51,1.777,1.021,NAN,-0.144,2.425,-108.5,0,-2.743,2.547
11/6/16 0:15,135,311,15,0.346,0.005,1.94,20.03,1.737,1.006,0.381,0.011,4.052,23.14,1.811,1.014,0.364,0.017,5.1,21.51,1.777,1.021,NAN,-0.144,2.243,-108.5,0,-3.123,2.394
11/6/16 0:30,136,311,30,0.346,0.005,1.94,20.03,1.737,1.006,0.381,0.011,4.075,23.14,1.811,1.014,0.363,0.016,5.083,21.51,1.777,1.021,NAN,-0.144,1.816,-108.4,0,-3.084,2.045
11/6/16 0:45,137,311,45,0.346,0.005,1.949,20.03,1.737,1.007,0.381,0.011,4.068,23.13,1.811,1.014,0.363,0.017,5.083,21.46,1.776,1.021,NAN,-0.145,1.525,-108.6,0,-3.241,1.779
11/6/16 1:00,138,311,100,0.346,0.005,1.978,20.03,1.737,1.006,0.381,0.011,4.089,23.09,1.81,1.014,0.363,0.016,5.082,21.47,1.776,1.021,NAN,-0.145,1.721,-108.3,0,-3.036,1.784
11/6/16 1:15,139,311,115,0.345,0.006,1.939,19.99,1.736,1.008,0.381,0.011,4.058,23.13,1.811,1.014,0.363,0.016,5.113,21.46,1.776,1.021,NAN,-0.145,2.071,-108.3,0,-2.748,2.133
11/6/16 1:30,140,311,130,0.345,0.006,2.013,19.99,1.736,1.007,0.381,0.011,4.035,23.08,1.81,1.014,0.362,0.017,5.107,21.42,1.774,1.021,NAN,-0.145,1.653,-108.5,0,-3.24,1.871
11/6/16 1:45,141,311,145,0.345,0.005,1.952,19.99,1.736,1.006,0.381,0.011,4.037,23.08,1.81,1.014,0.362,0.017,5.102,21.42,1.774,1.021,NAN,-0.146,1.425,-108.4,0,-3.067,1.675
11/6/16 2:00,142,311,200,0.345,0.005,1.939,19.99,1.736,1.006,0.381,0.011,4.061,23.08,1.81,1.014,0.362,0.016,5.11,21.41,1.774,1.021,NAN,-0.147,1.216,-108.4,0,-3.207,1.436
11/6/16 2:15,143,311,215,0.345,0.005,1.92,19.98,1.736,1.005,0.381,0.011,4.037,23.08,1.81,1.014,0.362,0.016,5.062,21.37,1.773,1.021,NAN,-0.148,1.307,-108.5,0,-2.408,1.523
11/6/16 2:30,144,311,230,0.345,0.005,1.906,19.94,1.735,1.006,0.38,0.011,4.067,23.03,1.808,1.014,0.362,0.017,5.066,21.37,1.773,1.022,NAN,-0.148,1.143,-108.7,0,-2.372,1.479
11/6/16 2:45,145,311,245,0.345,0.006,1.924,19.94,1.735,1.007,0.38,0.011,4.077,23.03,1.808,1.014,0.362,0.017,5.048,21.36,1.773,1.021,NAN,-0.149,0.571,-108.7,0,-2.591,1.044
11/6/16 3:00,146,311,300,0.345,0.005,1.917,19.94,1.735,1.006,0.38,0.011,4.056,23.03,1.808,1.014,0.361,0.016,5.071,21.32,1.772,1.021,NAN,-0.149,0.462,-108.5,0,-2.56,0.87
11/6/16 3:15,147,311,315,0.345,0.006,1.871,19.94,1.735,1.007,0.38,0.011,4.041,23.03,1.808,1.014,0.361,0.017,5.077,21.32,1.772,1.021,NAN,-0.15,0.044,-108.7,0,-2.93,0.587
11/6/16 3:30,148,311,330,0.345,0.006,1.888,19.94,1.735,1.007,0.38,0.011,4.042,23.03,1.808,1.014,0.361,0.017,5.08,21.32,1.772,1.021,NAN,-0.151,0.075,-108.6,0,-3.169,0.369
11/6/16 3:45,149,311,345,0.345,0.005,1.886,19.94,1.735,1.007,0.38,0.011,4.052,23.03,1.808,1.014,0.361,0.016,5.075,21.31,1.772,1.021,NAN,-0.151,0.107,-108.6,0,-2.846,0.391
11/6/16 4:00,150,311,400,0.345,0.005,1.945,19.94,1.735,1.007,0.38,0.011,4.034,22.98,1.807,1.014,0.361,0.016,5.052,21.27,1.771,1.021,NAN,-0.152,0.303,-108.7,0,-2.797,0.587
11/6/16 4:15,151,311,415,0.345,0.005,1.967,19.94,1.735,1.006,0.38,0.011,4.021,22.98,1.807,1.014,0.361,0.016,5.044,21.27,1.771,1.021,NAN,-0.152,0.507,-108.7,0,-2.945,0.674
11/6/16 4:30,152,311,430,0.344,0.005,1.854,19.89,1.734,1.006,0.38,0.011,4.041,22.98,1.807,1.014,0.361,0.017,5.086,21.26,1.771,1.021,NAN,-0.151,0.234,-108.6,0,-2.796,0.565
11/6/16 4:45,153,311,445,0.344,0.005,1.862,19.89,1.734,1.006,0.38,0.011,4.039,22.98,1.807,1.014,0.36,0.016,5.044,21.22,1.77,1.021,NAN,-0.15,0.075,-108.7,0,-2.597,0.521
11/6/16 5:00,154,311,500,0.344,0.005,1.893,19.89,1.734,1.006,0.38,0.011,4.051,22.98,1.807,1.014,0.36,0.016,5.048,21.22,1.77,1.021,NAN,-0.15,-0.029,-108.6,0,-2.184,0.565
11/6/16 5:15,155,311,515,0.344,0.005,1.863,19.89,1.734,1.006,0.38,0.011,4.05,22.98,1.807,1.014,0.36,0.016,5.062,21.22,1.77,1.021,NAN,-0.149,0.198,-108.7,0,-1.793,0.696
11/6/16 5:30,156,311,530,0.344,0.005,1.866,19.89,1.734,1.006,0.379,0.011,4.043,22.93,1.806,1.014,0.36,0.017,5.07,21.22,1.77,1.021,NAN,-0.149,0.398,-108.7,0,-1.881,0.739
11/6/16 5:45,157,311,545,0.344,0.005,1.859,19.89,1.734,1.006,0.379,0.011,4.027,22.93,1.806,1.014,0.359,0.017,5.06,21.17,1.769,1.021,NAN,-0.148,0.571,-108.7,0,-2.037,0.914
11/6/16 6:00,158,311,600,0.344,0.005,1.857,19.89,1.734,1.007,0.379,0.011,4.036,22.93,1.806,1.014,0.359,0.016,5.038,21.17,1.769,1.021,NAN,-0.148,0.571,-108.6,0,-1.666,1.109
11/6/16 6:15,159,311,615,0.344,0.005,1.868,19.84,1.733,1.006,0.379,0.011,4.003,22.93,1.806,1.014,0.359,0.016,5.04,21.17,1.769,1.021,NAN,-0.147,0.794,-108.7,0,-1.635,1.196
11/6/16 6:30,160,311,630,0.344,0.005,1.841,19.84,1.733,1.006,0.379,0.011,4.031,22.93,1.806,1.014,0.359,0.017,5.041,21.12,1.768,1.021,NAN,-0.147,1.063,-108.6,0,-1.31,1.414
11/6/16 6:45,161,311,645,0.344,0.005,1.803,19.84,1.733,1.006,0.379,0.011,4.013,22.93,1.806,1.014,0.359,0.016,5.05,21.12,1.768,1.02,NAN,-0.146,1.144,-108.7,0,-1.719,1.61
11/6/16 7:00,162,311,700,0.344,0.005,1.824,19.84,1.733,1.006,0.379,0.011,4.05,22.93,1.806,1.014,0.359,0.016,5.014,21.12,1.768,1.02,NAN,-0.146,1.412,-108.4,0,-1.652,1.828
11/6/16 7:15,163,311,715,0.344,0.005,1.824,19.84,1.733,1.006,0.379,0.011,4.002,22.88,1.805,1.014,0.359,0.016,5.029,21.12,1.768,1.02,NAN,-0.145,1.521,-108.6,0,-1.137,2.045
11/6/16 7:30,164,311,730,0.344,0.005,1.823,19.84,1.733,1.006,0.379,0.011,4.016,22.88,1.805,1.014,0.359,0.016,5.038,21.12,1.768,1.021,NAN,-0.144,1.725,-108.5,0,-1.152,2.482
11/6/16 7:45,165,311,745,0.344,0.006,1.849,19.84,1.733,1.007,0.379,0.011,4.009,22.88,1.805,1.014,0.358,0.016,5.011,21.07,1.767,1.021,NAN,-0.143,2.357,-108.6,0,-0.699,3.071
11/6/16 8:00,166,311,800,0.344,0.005,1.836,19.84,1.733,1.006,0.379,0.011,4.028,22.88,1.805,1.014,0.358,0.016,5.026,21.07,1.767,1.02,NAN,-0.143,3.293,-108.6,0,-0.489,3.991
11/6/16 8:15,167,311,815,0.344,0.005,1.82,19.84,1.733,1.006,0.379,0.011,4.011,22.88,1.805,1.014,0.358,0.016,5.003,21.07,1.767,1.02,NAN,-0.144,3.693,-108.7,0,-0.128,4.573
11/6/16 8:30,168,311,830,0.344,0.005,1.805,19.84,1.733,1.006,0.379,0.011,4.012,22.88,1.805,1.014,0.358,0.016,5.029,21.07,1.767,1.02,NAN,-0.145,4.371,-108.6,0,-0.016,5.333
11/6/16 8:45,169,311,845,0.344,0.005,1.803,19.84,1.733,1.006,0.379,0.011,3.989,22.88,1.805,1.014,0.358,0.016,5,21.02,1.765,1.021,NAN,-0.146,4.552,-108.6,0,0.02,6.019
11/6/16 9:00,170,311,900,0.344,0.005,1.815,19.84,1.733,1.006,0.379,0.011,3.989,22.88,1.805,1.014,0.358,0.017,5.024,21.02,1.765,1.021,NAN,-0.146,5.125,-108.8,0,0.191,6.865
11/6/16 9:15,171,311,915,0.344,0.005,1.826,19.84,1.733,1.006,0.379,0.011,3.998,22.88,1.805,1.014,0.358,0.016,5.011,21.02,1.765,1.02,NAN,-0.147,5.943,-109,0,0.041,8.03
11/6/16 9:30,172,311,930,0.344,0.005,1.894,19.84,1.733,1.006,0.379,0.01,3.996,22.88,1.805,1.013,0.358,0.017,5.021,21.02,1.765,1.022,NAN,-0.146,5.843,-109,0,0.144,8.05
11/6/16 9:45,173,311,945,0.344,0.004,1.829,19.84,1.733,1.005,0.379,0.011,3.976,22.88,1.805,1.014,0.358,0.016,5.004,21.02,1.765,1.02,NAN,-0.146,5.713,-108.8,0,0.166,7.836
11/6/16 10:00,174,311,1000,0.344,0.005,1.853,19.84,1.733,1.006,0.379,0.011,4.006,22.88,1.805,1.014,0.358,0.016,5.008,21.02,1.765,1.02,NAN,-0.145,5.751,-108.8,0,0.302,7.826
11/6/16 10:15,175,311,1015,0.344,0.005,1.851,19.84,1.733,1.006,0.379,0.011,3.982,22.88,1.805,1.014,0.358,0.016,5.02,21.02,1.765,1.02,NAN,-0.144,6.044,-108.8,0,0.265,7.835
11/6/16 10:30,176,311,1030,0.344,0.004,1.869,19.85,1.733,1.005,0.379,0.011,3.981,22.88,1.805,1.014,0.358,0.017,5.033,21.02,1.765,1.021,NAN,-0.143,6.053,-108.7,0,0.438,7.978
11/6/16 10:45,177,311,1045,0.344,0.005,1.866,19.89,1.734,1.006,0.379,0.011,3.995,22.88,1.805,1.014,0.358,0.016,5.016,21.02,1.765,1.02,NAN,-0.142,6.338,-108.7,0,0.259,8.11
11/6/16 11:00,178,311,1100,0.344,0.005,1.911,19.89,1.734,1.006,0.379,0.01,3.997,22.88,1.805,1.013,0.358,0.017,5.05,21.02,1.765,1.021,NAN,-0.143,6.07,-108.9,0,0.455,7.702
11/6/16 11:15,179,311,1115,0.345,0.005,1.907,19.94,1.735,1.007,0.379,0.011,3.983,22.93,1.806,1.014,0.358,0.017,5.016,21.03,1.766,1.022,NAN,-0.143,6.151,-108.9,0,0.583,8.04
11/6/16 11:30,180,311,1130,0.345,0.005,1.896,19.99,1.736,1.006,0.379,0.01,3.987,22.93,1.806,1.013,0.358,0.016,5.01,21.07,1.767,1.021,NAN,-0.144,6.476,-108.4,0,0.584,8.27
11/6/16 11:45,181,311,1145,0.345,0.005,1.916,19.99,1.736,1.006,0.379,0.01,4.001,22.93,1.806,1.013,0.358,0.016,5.005,21.07,1.767,1.02,NAN,-0.145,6.516,-108.3,0,0.76,8.37
11/6/16 12:00,182,311,1200,0.346,0.006,1.934,20.04,1.737,1.007,0.38,0.011,3.996,22.99,1.807,1.014,0.359,0.017,5.018,21.12,1.768,1.021,NAN,-0.147,6.653,-108.4,0,0.86,8.46
11/6/16 12:15,183,311,1215,0.346,0.006,1.942,20.08,1.738,1.007,0.38,0.011,3.965,23.03,1.808,1.014,0.36,0.015,5.004,21.17,1.769,1.02,NAN,-0.148,6.475,-108.6,0,0.749,8.29
11/6/16 12:30,184,311,1230,0.347,0.006,1.93,20.13,1.74,1.007,0.38,0.011,3.983,23.04,1.808,1.014,0.36,0.017,5.008,21.22,1.77,1.021,NAN,-0.15,6.203,-109,0,0.875,7.977
11/6/16 12:45,185,311,1245,0.348,0.005,1.968,20.18,1.741,1.006,0.381,0.01,3.951,23.09,1.81,1.013,0.361,0.017,4.985,21.27,1.771,1.022,NAN,-0.151,6.094,-108.4,0,0.95,7.701
11/6/16 13:00,186,311,1300,0.348,0.005,1.962,20.23,1.742,1.006,0.381,0.01,3.978,23.14,1.811,1.013,0.361,0.016,4.981,21.32,1.772,1.02,NAN,-0.152,6.094,-108.5,0,1.031,7.791
11/6/16 13:15,187,311,1315,0.349,0.005,1.993,20.28,1.743,1.006,0.382,0.011,3.962,23.19,1.812,1.014,0.362,0.017,4.995,21.37,1.773,1.021,NAN,-0.154,6.094,-108.4,0,1.135,7.679
11/6/16 13:30,188,311,1330,0.35,0.005,1.976,20.37,1.745,1.006,0.382,0.011,3.937,23.19,1.812,1.014,0.362,0.016,4.994,21.42,1.775,1.02,NAN,-0.155,6.094,-108.2,0,1.262,7.724
11/6/16 13:45,189,311,1345,0.35,0.005,1.985,20.37,1.745,1.007,0.383,0.011,3.915,23.24,1.813,1.014,0.363,0.017,4.984,21.47,1.776,1.021,NAN,-0.156,6.089,-108.2,0,1.089,7.679
11/6/16 14:00,190,311,1400,0.351,0.005,1.992,20.42,1.746,1.006,0.383,0.011,3.96,23.29,1.814,1.014,0.364,0.016,4.964,21.57,1.778,1.021,NAN,-0.157,6.371,-108.3,0,1.251,7.724
11/6/16 14:15,191,311,1415,0.351,0.005,2.05,20.42,1.746,1.006,0.384,0.011,3.948,23.34,1.815,1.014,0.365,0.016,4.962,21.62,1.779,1.021,NAN,-0.157,6.148,-109.6,0,1.169,7.454
11/6/16 14:30,192,311,1430,0.351,0.005,1.981,20.42,1.746,1.006,0.384,0.011,3.946,23.35,1.815,1.015,0.365,0.017,4.968,21.67,1.78,1.021,NAN,-0.158,6.076,-110,0,1.249,7.37
11/6/16 14:45,193,311,1445,0.351,0.005,2.011,20.47,1.747,1.006,0.384,0.011,3.95,23.39,1.816,1.014,0.366,0.017,4.973,21.72,1.781,1.021,NAN,-0.159,5.971,-108.8,0,1.082,7.074
11/6/16 15:00,194,311,1500,0.351,0.006,2.024,20.47,1.747,1.007,0.384,0.011,3.932,23.4,1.816,1.014,0.367,0.017,4.963,21.82,1.784,1.021,NAN,-0.159,5.621,-108.5,0,1.191,6.85
11/6/16 15:15,195,311,1515,0.351,0.005,2.029,20.47,1.747,1.006,0.385,0.011,3.924,23.44,1.817,1.014,0.367,0.017,4.944,21.86,1.785,1.021,NAN,-0.16,5.548,-108.8,0,1.157,6.583
11/6/16 15:30,196,311,1530,0.351,0.006,2.016,20.47,1.747,1.007,0.385,0.011,3.931,23.44,1.817,1.014,0.367,0.017,4.955,21.87,1.785,1.022,NAN,-0.16,5.548,-109,0,1.215,6.438
11/6/16 15:45,197,311,1545,0.352,0.005,2.047,20.52,1.749,1.006,0.385,0.011,3.907,23.45,1.818,1.014,0.368,0.017,4.955,21.92,1.786,1.022,NAN,-0.161,5.476,-109,0,1.054,6.422
11/6/16 16:00,198,311,1600,0.352,0.005,2.026,20.51,1.748,1.007,0.385,0.011,3.926,23.5,1.819,1.015,0.369,0.017,4.957,21.97,1.787,1.022,NAN,-0.161,5.149,-109.6,0,0.724,5.983
11/6/16 16:15,199,311,1615,0.351,0.005,2.017,20.47,1.747,1.007,0.385,0.011,3.909,23.5,1.819,1.014,0.369,0.017,4.938,22.01,1.788,1.021,NAN,-0.161,5.006,-109.7,0,0.703,5.74
11/6/16 16:30,200,311,1630,0.351,0.006,2.016,20.47,1.747,1.007,0.385,0.011,3.881,23.49,1.819,1.015,0.369,0.017,4.946,22.01,1.788,1.022,NAN,-0.162,4.942,-109.7,0,0.684,5.587
11/6/16 16:45,201,311,1645,0.351,0.005,2.013,20.47,1.747,1.006,0.385,0.011,3.884,23.44,1.817,1.014,0.369,0.017,4.943,22.01,1.788,1.022,NAN,-0.161,4.711,-109.3,0,0.602,5.412
11/6/16 17:00,202,311,1700,0.351,0.006,2.04,20.46,1.747,1.007,0.385,0.011,3.851,23.44,1.817,1.014,0.369,0.017,4.941,22.01,1.788,1.021,NAN,-0.161,4.503,-109,0,0.457,5.17
11/6/16 17:15,203,311,1715,0.351,0.006,2.002,20.42,1.746,1.007,0.385,0.011,3.878,23.44,1.817,1.014,0.369,0.017,4.911,22.01,1.788,1.022,NAN,-0.161,4.351,-109.1,0,0.343,4.93
11/6/16 17:30,204,311,1730,0.351,0.006,2.013,20.42,1.746,1.008,0.385,0.011,3.89,23.44,1.817,1.014,0.369,0.017,4.932,22.01,1.788,1.022,NAN,-0.16,4.298,-109.2,0,0.369,4.776
11/6/16 17:45,205,311,1745,0.35,0.005,2.011,20.42,1.746,1.006,0.385,0.011,3.899,23.44,1.817,1.014,0.369,0.017,4.907,22.01,1.788,1.021,NAN,-0.16,4.422,-109,0,0.606,5.064
11/6/16 18:00,206,311,1800,0.35,0.005,2.02,20.37,1.745,1.006,0.385,0.011,3.902,23.44,1.817,1.014,0.369,0.017,4.914,22.01,1.788,1.021,NAN,-0.16,4.465,-109.1,0,0.662,5.041
11/6/16 18:15,207,311,1815,0.35,0.006,2.02,20.37,1.745,1.007,0.384,0.011,3.905,23.39,1.816,1.014,0.369,0.017,4.898,22.01,1.788,1.022,NAN,-0.161,4.192,-109.1,0,0.678,4.888
11/6/16 18:30,208,311,1830,0.35,0.006,2.005,20.37,1.745,1.008,0.384,0.011,3.897,23.39,1.816,1.014,0.369,0.017,4.913,21.96,1.787,1.021,NAN,-0.161,3.966,-109.1,0,0.574,4.669
11/6/16 18:45,209,311,1845,0.35,0.006,1.899,20.37,1.745,1.007,0.384,0.011,3.875,23.39,1.816,1.014,0.369,0.017,4.918,21.96,1.787,1.022,NAN,-0.161,3.963,-109.1,0,0.442,4.535
11/6/16 19:00,210,311,1900,0.35,0.005,2.006,20.37,1.745,1.006,0.384,0.011,3.89,23.39,1.816,1.014,0.369,0.017,4.907,21.96,1.787,1.021,NAN,-0.161,3.242,-109.2,0,0.36,4.052
11/6/16 19:15,211,311,1915,0.349,0.006,1.991,20.32,1.744,1.007,0.384,0.011,3.892,23.39,1.816,1.014,0.369,0.017,4.879,21.96,1.787,1.021,NAN,-0.162,2.474,-109.3,0,0.37,3.547
11/6/16 19:30,212,311,1930,0.349,0.005,1.946,20.32,1.744,1.007,0.384,0.011,3.879,23.39,1.816,1.014,0.368,0.017,4.91,21.91,1.786,1.021,NAN,-0.162,2.47,-109.2,0,0.404,3.263
11/6/16 19:45,213,311,1945,0.349,0.005,1.977,20.32,1.744,1.006,0.384,0.011,3.865,23.34,1.815,1.014,0.368,0.017,4.88,21.91,1.786,1.021,NAN,-0.162,2.461,-109.2,0,0.283,3.094
11/6/16 20:00,214,311,2000,0.349,0.006,1.952,20.27,1.743,1.007,0.384,0.011,3.859,23.34,1.815,1.014,0.367,0.017,4.895,21.86,1.785,1.021,NAN,-0.162,2.326,-109.2,0,0.226,2.903
11/6/16 20:15,215,311,2015,0.349,0.006,1.941,20.27,1.743,1.008,0.384,0.011,3.869,23.34,1.815,1.014,0.367,0.017,4.902,21.86,1.785,1.021,NAN,-0.162,2.125,-109.1,0,0.263,2.761
11/6/16 20:30,216,311,2030,0.349,0.005,1.957,20.27,1.743,1.006,0.384,0.011,3.887,23.34,1.815,1.014,0.367,0.016,4.876,21.86,1.785,1.021,NAN,-0.162,2.044,-109.1,0,0.362,2.719
11/6/16 20:45,217,311,2045,0.349,0.005,1.965,20.27,1.743,1.007,0.384,0.011,3.889,23.34,1.815,1.014,0.367,0.017,4.872,21.86,1.785,1.021,NAN,-0.162,2.047,-109.1,0,0.412,2.741
11/6/16 21:00,218,311,2100,0.348,0.005,1.954,20.23,1.742,1.006,0.383,0.011,3.878,23.29,1.814,1.014,0.367,0.016,4.859,21.81,1.784,1.021,NAN,-0.163,2.059,-109,0,0.401,2.786
11/6/16 21:15,219,311,2115,0.348,0.005,1.918,20.23,1.742,1.006,0.383,0.011,3.886,23.29,1.814,1.014,0.367,0.017,4.874,21.81,1.784,1.021,NAN,-0.163,2.482,-109.1,0,0.461,3.09
11/6/16 21:30,220,311,2130,0.348,0.005,1.881,20.23,1.742,1.006,0.383,0.011,3.877,23.29,1.814,1.014,0.367,0.017,4.887,21.81,1.784,1.022,NAN,-0.164,3.492,-108.8,0,0.545,3.792
11/6/16 21:45,221,311,2145,0.348,0.005,1.943,20.23,1.742,1.006,0.383,0.011,3.869,23.29,1.814,1.014,0.366,0.017,4.865,21.76,1.782,1.021,NAN,-0.164,3.842,-108.8,0,0.627,4.297
11/6/16 22:00,222,311,2200,0.348,0.005,1.896,20.23,1.742,1.006,0.383,0.011,3.879,23.29,1.814,1.014,0.366,0.017,4.889,21.76,1.782,1.021,NAN,-0.165,4.363,-108.9,0,0.482,4.736
11/6/16 22:15,223,311,2215,0.348,0.006,1.915,20.23,1.742,1.007,0.383,0.01,3.866,23.24,1.813,1.013,0.366,0.017,4.939,21.76,1.782,1.021,NAN,-0.166,4.395,-109,0,0.473,4.889
11/6/16 22:30,224,311,2230,0.348,0.005,1.927,20.22,1.742,1.006,0.383,0.011,3.877,23.24,1.813,1.014,0.366,0.016,4.883,21.71,1.781,1.021,NAN,-0.166,3.87,-109.1,0,0.034,4.522
11/6/16 22:45,225,311,2245,0.348,0.005,1.885,20.18,1.741,1.006,0.383,0.011,3.871,23.24,1.813,1.014,0.366,0.016,4.81,21.71,1.781,1.021,NAN,-0.166,3.635,-109,0,0.335,4.318
11/6/16 23:00,226,311,2300,0.348,0.005,1.928,20.18,1.741,1.006,0.383,0.011,3.909,23.24,1.813,1.014,0.366,0.017,4.863,21.71,1.781,1.021,NAN,-0.166,3.213,-109.1,0,0.126,3.924
11/6/16 23:15,227,311,2315,0.348,0.006,1.939,20.18,1.741,1.007,0.383,0.011,3.88,23.24,1.813,1.014,0.366,0.017,4.858,21.71,1.781,1.022,NAN,-0.166,2.533,-109.1,0,-0.192,3.309
11/6/16 23:30,228,311,2330,0.348,0.005,1.881,20.18,1.741,1.006,0.383,0.011,3.912,23.24,1.813,1.014,0.365,0.017,4.869,21.66,1.78,1.021,NAN,-0.165,2.18,-109,0,-0.212,2.819
