TOA5,CR1000_tower3_cluster,CR1000,78272,CR1000.Std.28.02,CPU:SH_tow3_cluster_2017.CR1,29011,Enviro,,,,,,,,,,,,,,,,,,,,,
TIMESTAMP,RECORD,Day_of_Year,Hour,VWC_1_Avg,EC_1_Avg,ST_1_Avg,P_1_Avg,PA_1_Avg,VR_1_Avg,VWC_2_Avg,EC_2_Avg,ST_2_Avg,P_2_Avg,PA_2_Avg,VR_2_Avg,VWC_3_Avg,EC_3_Avg,ST_3_Avg,P_3_Avg,PA_3_Avg,VR_3_Avg,SWE_mv_Avg,maxbot_volt_Avg,maxbot_dist_Avg,TT_C,SBT_C,FuelM_Avg,PA_uS_Avg
TS,RN,,,m^3/m^3,dS/m,Deg C,unitless,nSec,unitless,,,,,,,,,,,,,,,,Deg C,Deg C,%,uSec
,,Smp,Smp,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Smp,Smp,Avg,Avg
9/6/19 13:15,3903,249,1315,0.057,0.001,17.97,4.071,1.24,1.001,0.116,0.003,15.21,6.536,1.347,1.005,0.116,0.008,14.03,6.549,1.35,1.011,0.036,2244,2.191,28.81,24.63,7.501,18.06
9/6/19 13:30,3904,249,1330,0.057,0.001,18.4,4.071,1.24,1.001,0.116,0.003,15.23,6.536,1.347,1.005,0.116,0.009,14.08,6.546,1.35,1.012,0.036,2195,2.144,27.96,24.39,7.471,18.05
9/6/19 13:45,3905,249,1345,0.057,0.001,18.76,4.073,1.24,1.001,0.116,0.003,15.19,6.536,1.347,1.005,0.116,0.009,14.05,6.544,1.35,1.012,0.037,2192,2.141,28.18,24.24,7.449,18.05
9/6/19 14:00,3906,249,1400,0.057,0.001,19.16,4.074,1.24,1,0.116,0.003,15.18,6.536,1.347,1.005,0.116,0.009,14.07,6.548,1.35,1.011,0.037,2189,2.138,27.62,24.24,7.444,18.05
9/6/19 14:15,3907,249,1415,0.057,0.001,19.49,4.074,1.24,1,0.116,0.003,15.19,6.537,1.347,1.004,0.116,0.009,14.05,6.547,1.35,1.011,0.036,2221,2.169,26.5,24.1,7.424,18.04
9/6/19 14:30,3908,249,1430,0.057,0.001,19.73,4.074,1.24,1.001,0.116,0.003,15.15,6.538,1.347,1.004,0.116,0.01,14.05,6.54,1.35,1.013,0.036,2219,2.167,26.07,24.22,7.444,18.05
9/6/19 14:45,3909,249,1445,0.058,0.001,19.91,4.098,1.241,1.001,0.116,0.003,15.15,6.539,1.347,1.004,0.116,0.009,14.05,6.546,1.35,1.011,0.036,2222,2.17,24.28,24.28,7.537,18.07
9/6/19 15:00,3910,249,1500,0.058,0.001,20.05,4.096,1.241,1.001,0.116,0.003,15.14,6.538,1.347,1.004,0.116,0.009,14.07,6.543,1.35,1.012,0.036,2225,2.173,24.09,24.01,7.697,18.1
9/6/19 15:15,3911,249,1515,0.058,0.001,20.16,4.099,1.241,1.001,0.116,0.003,15.16,6.537,1.347,1.004,0.116,0.009,14.04,6.545,1.35,1.011,0.036,2225,2.173,24.01,23.62,7.691,18.1
9/6/19 15:30,3912,249,1530,0.058,0.001,20.21,4.098,1.241,1.001,0.116,0.003,15.14,6.537,1.347,1.004,0.116,0.009,14.01,6.547,1.35,1.011,0.036,2208,2.156,22.97,22.85,7.56,18.07
9/6/19 15:45,3913,249,1545,0.058,0.001,20.28,4.099,1.241,1,0.116,0.003,15.12,6.54,1.347,1.004,0.116,0.009,14.06,6.547,1.35,1.011,0.036,2183,2.132,21.94,22.27,7.427,18.05
9/6/19 16:00,3914,249,1600,0.058,0.001,20.41,4.095,1.241,1.001,0.116,0.003,15.14,6.539,1.347,1.004,0.116,0.009,14.06,6.543,1.35,1.012,0.036,2164,2.114,22.79,21.81,7.364,18.03
9/6/19 16:15,3915,249,1615,0.058,0.001,20.53,4.097,1.241,1.001,0.116,0.003,15.13,6.536,1.347,1.005,0.116,0.009,14.05,6.546,1.35,1.011,0.036,2155,2.104,23.13,21.71,7.133,17.99
9/6/19 16:30,3916,249,1630,0.058,0.001,20.72,4.097,1.241,1.001,0.116,0.003,15.13,6.538,1.347,1.004,0.116,0.009,14.07,6.547,1.35,1.011,0.036,2156,2.105,22.28,21.9,6.909,17.95
9/6/19 16:45,3917,249,1645,0.058,0.001,20.9,4.096,1.241,1.001,0.116,0.003,15.12,6.538,1.347,1.004,0.116,0.009,14.01,6.544,1.35,1.012,0.037,2150,2.099,20.9,21.01,6.847,17.93
9/6/19 17:00,3918,249,1700,0.058,0.001,21.05,4.097,1.241,1.001,0.116,0.003,15.12,6.537,1.347,1.004,0.116,0.009,14.05,6.543,1.35,1.012,0.037,2146,2.096,20.6,21.62,6.793,17.92
9/6/19 17:15,3919,249,1715,0.058,0.001,21.25,4.097,1.241,1.001,0.116,0.003,15.13,6.538,1.347,1.004,0.116,0.009,14.03,6.548,1.35,1.011,0.038,2148,2.098,20.22,20.7,6.818,17.93
9/6/19 17:30,3920,249,1730,0.058,0.001,21.39,4.093,1.241,1.001,0.116,0.003,15.14,6.538,1.347,1.004,0.116,0.009,13.98,6.546,1.35,1.011,0.039,2142,2.092,19.38,19.58,6.856,17.94
9/6/19 17:45,3921,249,1745,0.058,0.001,21.43,4.094,1.241,1.001,0.116,0.003,15.13,6.538,1.347,1.004,0.116,0.009,14.01,6.548,1.35,1.011,0.039,2139,2.089,18.43,18.93,6.734,17.91
9/6/19 18:00,3922,249,1800,0.058,0.001,21.47,4.097,1.241,1.001,0.116,0.003,15.12,6.537,1.347,1.004,0.116,0.009,14.02,6.545,1.35,1.012,0.04,2137,2.087,17.85,18.35,6.697,17.91
9/6/19 18:15,3923,249,1815,0.058,0.001,21.46,4.096,1.241,1.001,0.116,0.003,15.14,6.538,1.347,1.004,0.116,0.009,14.02,6.543,1.35,1.012,0.04,2134,2.084,17.01,17.67,6.648,17.9
9/6/19 18:30,3924,249,1830,0.058,0.001,21.42,4.096,1.241,1.001,0.116,0.003,15.15,6.537,1.347,1.004,0.116,0.009,14.02,6.543,1.35,1.012,0.04,2132,2.082,15.83,16.66,6.603,17.89
9/6/19 18:45,3925,249,1845,0.058,0.001,21.42,4.093,1.241,1.001,0.116,0.003,15.17,6.539,1.347,1.004,0.116,0.009,14.01,6.545,1.35,1.012,0.04,2133,2.083,14.89,15.77,6.58,17.88
9/6/19 19:00,3926,249,1900,0.057,0.001,21.35,4.072,1.24,1.001,0.116,0.003,15.17,6.539,1.347,1.004,0.116,0.008,14.01,6.549,1.35,1.011,0.04,2131,2.081,14.48,15.02,6.573,17.88
9/6/19 19:15,3927,249,1915,0.057,0.001,21.27,4.073,1.24,1.001,0.116,0.003,15.18,6.537,1.347,1.004,0.116,0.009,13.98,6.546,1.35,1.011,0.04,2129,2.079,13.54,14.36,6.583,17.88
9/6/19 19:30,3928,249,1930,0.057,0.001,21.16,4.07,1.24,1.001,0.116,0.003,15.2,6.537,1.347,1.004,0.116,0.009,14,6.547,1.35,1.011,0.04,2131,2.081,12.93,13.65,6.573,17.88
9/6/19 19:45,3929,249,1945,0.057,0.001,21.05,4.074,1.24,1.001,0.116,0.003,15.2,6.539,1.347,1.004,0.116,0.009,14.03,6.543,1.35,1.012,0.04,2126,2.076,11.82,12.72,6.571,17.88
9/6/19 20:00,3930,249,2000,0.057,0.001,20.93,4.071,1.24,1.001,0.116,0.003,15.21,6.537,1.347,1.004,0.116,0.009,14,6.546,1.35,1.012,0.04,2126,2.076,10.94,11.85,6.552,17.88
9/6/19 20:15,3931,249,2015,0.057,0.001,20.81,4.071,1.24,1.001,0.116,0.003,15.23,6.537,1.347,1.004,0.116,0.009,14,6.544,1.35,1.012,0.04,2124,2.075,10.38,11.1,6.558,17.88
9/6/19 20:30,3932,249,2030,0.057,0.001,20.68,4.073,1.24,1.001,0.116,0.003,15.27,6.538,1.347,1.004,0.116,0.009,14,6.545,1.35,1.012,0.04,2161,2.111,9.82,10.49,6.572,17.88
9/6/19 20:45,3933,249,2045,0.057,0.001,20.53,4.072,1.24,1.001,0.116,0.003,15.26,6.539,1.347,1.004,0.116,0.009,13.98,6.547,1.35,1.011,0.04,2199,2.147,9.33,9.97,6.577,17.88
9/6/19 21:00,3934,249,2100,0.057,0.001,20.37,4.073,1.24,1.001,0.116,0.003,15.26,6.538,1.347,1.004,0.116,0.009,13.99,6.544,1.35,1.012,0.04,2197,2.145,9.09,9.63,6.599,17.89
9/6/19 21:15,3935,249,2115,0.057,0.001,20.25,4.073,1.24,1.001,0.116,0.003,15.29,6.537,1.347,1.004,0.116,0.009,14.01,6.543,1.35,1.012,0.04,2192,2.14,8.84,9.38,6.636,17.89
9/6/19 21:30,3936,249,2130,0.057,0.001,20.05,4.074,1.24,1,0.116,0.003,15.32,6.537,1.347,1.004,0.116,0.009,14,6.545,1.35,1.012,0.04,2189,2.138,8.42,9.05,6.655,17.9
9/6/19 21:45,3937,249,2145,0.057,0.001,19.87,4.074,1.24,1,0.116,0.003,15.31,6.538,1.347,1.004,0.116,0.009,14.02,6.546,1.35,1.011,0.04,2145,2.095,7.947,8.59,6.652,17.9
9/6/19 22:00,3938,249,2200,0.057,0.001,19.69,4.07,1.24,1.001,0.116,0.003,15.33,6.538,1.347,1.004,0.116,0.009,13.99,6.545,1.35,1.012,0.04,2116,2.066,7.952,8.36,6.702,17.91
9/6/19 22:15,3939,249,2215,0.056,0.001,19.55,4.047,1.239,1.001,0.116,0.003,15.35,6.537,1.347,1.004,0.116,0.009,13.98,6.544,1.35,1.012,0.04,2111,2.062,7.795,8.39,6.751,17.92
9/6/19 22:30,3940,249,2230,0.056,0.001,19.36,4.046,1.239,1.001,0.116,0.003,15.38,6.538,1.347,1.004,0.116,0.009,14,6.546,1.35,1.011,0.04,2114,2.065,7.645,8.28,6.787,17.92
9/6/19 22:45,3941,249,2245,0.057,0.001,19.17,4.049,1.239,1,0.116,0.003,15.39,6.538,1.347,1.004,0.116,0.009,13.97,6.547,1.35,1.011,0.04,2115,2.065,7.673,8.16,6.812,17.93
9/6/19 23:00,3942,249,2300,0.057,0.001,19.01,4.048,1.239,1.001,0.116,0.003,15.39,6.538,1.347,1.004,0.116,0.009,14.01,6.546,1.35,1.011,0.04,2112,2.062,7.616,8.19,6.878,17.94
9/6/19 23:15,3943,249,2315,0.057,0.001,18.84,4.048,1.239,1.001,0.116,0.003,15.43,6.538,1.347,1.004,0.116,0.009,14,6.544,1.35,1.012,0.04,2111,2.061,7.476,8.08,6.936,17.95
9/6/19 23:30,3944,249,2330,0.057,0.001,18.64,4.047,1.239,1.001,0.116,0.003,15.45,6.537,1.347,1.004,0.116,0.009,14.03,6.543,1.35,1.012,0.04,2103,2.053,7.253,7.89,7,17.96
9/6/19 23:45,3945,249,2345,0.056,0.001,18.5,4.048,1.239,1.001,0.116,0.003,15.43,6.539,1.347,1.004,0.116,0.009,13.99,6.545,1.35,1.012,0.04,2101,2.052,7.228,7.812,7.065,17.98
9/7/19 0:00,3946,250,0,0.056,0.001,18.36,4.047,1.239,1.001,0.116,0.003,15.46,6.538,1.347,1.004,0.116,0.009,13.98,6.545,1.35,1.012,0.04,2099,2.05,6.844,7.656,7.133,17.99
9/7/19 0:15,3947,250,15,0.057,0.001,18.18,4.047,1.239,1.001,0.116,0.003,15.46,6.538,1.347,1.004,0.116,0.009,14,6.543,1.35,1.012,0.04,2098,2.049,6.709,7.338,7.173,18
9/7/19 0:30,3948,250,30,0.057,0.001,18.03,4.047,1.239,1.001,0.116,0.003,15.52,6.538,1.347,1.004,0.116,0.009,14.01,6.544,1.35,1.012,0.04,2097,2.047,6.298,7,7.213,18
9/7/19 0:45,3949,250,45,0.056,0.001,17.86,4.049,1.239,1,0.116,0.003,15.49,6.538,1.347,1.004,0.116,0.009,13.99,6.545,1.35,1.012,0.04,2094,2.045,6.194,6.755,7.24,18.01
9/7/19 1:00,3950,250,100,0.056,0.001,17.7,4.047,1.239,1.001,0.116,0.003,15.49,6.539,1.347,1.004,0.116,0.009,13.99,6.543,1.35,1.012,0.04,2093,2.044,6.072,6.634,7.272,18.02
9/7/19 1:15,3951,250,115,0.056,0.001,17.56,4.049,1.239,1.001,0.116,0.003,15.52,6.537,1.347,1.004,0.116,0.009,14.04,6.544,1.35,1.012,0.04,2093,2.044,5.908,6.454,7.301,18.02
9/7/19 1:30,3952,250,130,0.056,0.001,17.4,4.047,1.239,1.001,0.116,0.003,15.54,6.536,1.347,1.005,0.116,0.009,13.99,6.544,1.35,1.012,0.04,2093,2.044,6.207,6.455,7.327,18.03
9/7/19 1:45,3953,250,145,0.056,0.001,17.26,4.05,1.239,1,0.116,0.003,15.52,6.537,1.347,1.004,0.116,0.009,13.98,6.544,1.35,1.012,0.04,2093,2.044,6.177,6.717,7.362,18.03
9/7/19 2:00,3954,250,200,0.056,0.001,17.11,4.046,1.239,1.001,0.116,0.003,15.53,6.539,1.347,1.004,0.116,0.009,14,6.548,1.35,1.011,0.04,2093,2.044,6.334,6.706,7.393,18.04
9/7/19 2:15,3955,250,215,0.057,0.001,16.97,4.047,1.239,1.001,0.116,0.003,15.54,6.537,1.347,1.004,0.116,0.009,14.02,6.547,1.35,1.011,0.04,2095,2.045,6.382,6.84,7.454,18.05
9/7/19 2:30,3956,250,230,0.056,0.001,16.83,4.048,1.239,1.001,0.116,0.003,15.54,6.537,1.347,1.004,0.116,0.009,14.01,6.547,1.35,1.011,0.04,2096,2.047,6.486,6.685,7.487,18.06
9/7/19 2:45,3957,250,245,0.056,0.001,16.69,4.046,1.239,1.001,0.116,0.003,15.52,6.537,1.347,1.004,0.116,0.009,14.03,6.545,1.35,1.012,0.04,2083,2.034,6.459,6.884,7.54,18.07
9/7/19 3:00,3958,250,300,0.057,0.001,16.56,4.049,1.239,1.001,0.116,0.003,15.54,6.538,1.347,1.004,0.116,0.009,14.02,6.548,1.35,1.011,0.04,2097,2.048,6.223,6.773,7.558,18.07
9/7/19 3:15,3959,250,315,0.057,0.001,16.42,4.049,1.239,1,0.116,0.003,15.55,6.539,1.347,1.004,0.116,0.009,14,6.548,1.35,1.011,0.04,2097,2.047,6.344,6.84,7.618,18.08
9/7/19 3:30,3960,250,330,0.057,0.001,16.3,4.049,1.239,1,0.116,0.003,15.52,6.537,1.347,1.004,0.116,0.009,14.04,6.546,1.35,1.011,0.04,2097,2.048,6.958,7.451,7.689,18.1
9/7/19 3:45,3961,250,345,0.056,0.001,16.18,4.047,1.239,1.001,0.116,0.003,15.55,6.537,1.347,1.004,0.116,0.009,14.04,6.547,1.35,1.012,0.04,2097,2.048,6.439,7.318,7.721,18.1
9/7/19 4:00,3962,250,400,0.056,0.001,16.07,4.045,1.239,1.001,0.116,0.003,15.55,6.539,1.347,1.004,0.116,0.009,14.03,6.576,1.351,1.011,0.04,2096,2.047,6.636,7.396,7.754,18.11
9/7/19 4:15,3963,250,415,0.056,0.001,15.94,4.023,1.238,1.001,0.116,0.003,15.53,6.537,1.347,1.004,0.116,0.009,14.03,6.574,1.351,1.012,0.04,2097,2.048,6.544,7.396,7.793,18.12
9/7/19 4:30,3964,250,430,0.056,0.001,15.83,4.023,1.238,1.001,0.116,0.003,15.54,6.537,1.347,1.004,0.116,0.009,14.02,6.575,1.351,1.012,0.04,2097,2.048,6.097,7.14,7.835,18.12
9/7/19 4:45,3965,250,445,0.056,0.001,15.7,4.022,1.238,1.001,0.116,0.003,15.55,6.536,1.347,1.005,0.116,0.009,14.01,6.574,1.351,1.012,0.04,2095,2.046,5.862,6.701,7.861,18.13
9/7/19 5:00,3966,250,500,0.056,0.001,15.61,4.021,1.238,1.001,0.116,0.003,15.52,6.538,1.347,1.004,0.116,0.009,14.05,6.574,1.351,1.012,0.04,2093,2.044,5.517,6.347,7.905,18.14
9/7/19 5:15,3967,250,515,0.056,0.001,15.5,4.025,1.238,1,0.115,0.003,15.53,6.535,1.347,1.005,0.116,0.009,14.05,6.576,1.351,1.011,0.04,2092,2.043,5.26,5.956,7.924,18.14
9/7/19 5:30,3968,250,530,0.056,0.001,15.42,4.025,1.238,1,0.116,0.003,15.56,6.536,1.347,1.005,0.116,0.009,14.05,6.574,1.351,1.012,0.04,2091,2.042,5.427,5.824,7.984,18.15
9/7/19 5:45,3969,250,545,0.056,0.001,15.29,4.025,1.238,1,0.116,0.003,15.52,6.537,1.347,1.004,0.116,0.009,14.04,6.575,1.351,1.012,0.04,2092,2.043,5.33,5.884,8.06,18.17
9/7/19 6:00,3970,250,600,0.056,0.001,15.2,4.023,1.238,1.001,0.116,0.003,15.48,6.539,1.347,1.004,0.116,0.009,14.06,6.576,1.351,1.011,0.04,2092,2.043,5.229,6.066,8.12,18.18
9/7/19 6:15,3971,250,615,0.056,0.001,15.09,4.024,1.238,1.001,0.116,0.003,15.52,6.538,1.347,1.004,0.116,0.009,14.06,6.576,1.351,1.011,0.04,2093,2.044,5.776,6.22,8.21,18.19
9/7/19 6:30,3972,250,630,0.056,0.001,14.97,4.023,1.238,1.001,0.116,0.003,15.49,6.539,1.347,1.004,0.116,0.009,14.05,6.575,1.351,1.012,0.04,2094,2.045,5.806,6.336,8.29,18.21
9/7/19 6:45,3973,250,645,0.056,0.001,14.91,4.02,1.238,1.001,0.116,0.003,15.49,6.538,1.347,1.004,0.116,0.009,14.06,6.575,1.351,1.012,0.04,2095,2.046,6.075,6.486,8.37,18.22
9/7/19 7:00,3974,250,700,0.056,0.001,14.79,4.022,1.238,1.001,0.116,0.003,15.49,6.538,1.347,1.004,0.116,0.009,14.05,6.573,1.351,1.012,0.04,2097,2.048,6.753,6.796,8.49,18.25
9/7/19 7:15,3975,250,715,0.056,0.001,14.73,4.024,1.238,1.001,0.116,0.003,15.48,6.537,1.347,1.005,0.116,0.009,14.04,6.574,1.351,1.012,0.04,2100,2.051,7.759,7.446,8.65,18.28
9/7/19 7:30,3976,250,730,0.056,0.001,14.6,4.023,1.238,1.001,0.116,0.003,15.47,6.536,1.347,1.005,0.116,0.009,14.04,6.575,1.351,1.012,0.039,2119,2.069,9.46,8.98,8.86,18.32
9/7/19 7:45,3977,250,745,0.056,0.001,14.51,4.025,1.238,1,0.116,0.003,15.44,6.537,1.347,1.004,0.116,0.009,14.07,6.574,1.351,1.012,0.039,2143,2.092,10.53,10.32,9.03,18.35
9/7/19 8:00,3978,250,800,0.056,0.001,14.46,4.024,1.238,1,0.116,0.003,15.44,6.537,1.347,1.004,0.116,0.009,14.07,6.574,1.351,1.012,0.039,2119,2.07,12.14,11.73,9.16,18.38
9/7/19 8:15,3979,250,815,0.056,0.001,14.38,4.021,1.238,1.001,0.116,0.003,15.43,6.538,1.347,1.004,0.116,0.009,14.05,6.576,1.351,1.011,0.039,2185,2.134,14.18,14.51,9.29,18.4
9/7/19 8:30,3980,250,830,0.056,0.001,14.3,4.022,1.238,1.001,0.116,0.003,15.41,6.538,1.347,1.004,0.116,0.009,14.01,6.575,1.351,1.012,0.039,2252,2.199,16.59,16.96,9.47,18.43
9/7/19 8:45,3981,250,845,0.056,0.001,14.22,4.023,1.238,1.001,0.116,0.003,15.4,6.537,1.347,1.005,0.116,0.009,14.04,6.576,1.351,1.011,0.039,2264,2.211,17.4,18.51,9.4,18.42
9/7/19 9:00,3982,250,900,0.056,0.001,14.21,4.025,1.238,1,0.116,0.003,15.37,6.536,1.347,1.005,0.116,0.009,14.03,6.573,1.351,1.012,0.038,2278,2.224,19.07,18.66,9.27,18.4
9/7/19 9:15,3983,250,915,0.056,0.001,14.16,4.024,1.238,1.001,0.116,0.003,15.37,6.538,1.347,1.004,0.116,0.009,14.04,6.576,1.351,1.011,0.038,2277,2.224,19.49,19.36,9.3,18.4
9/7/19 9:30,3984,250,930,0.056,0.001,14.16,4.021,1.238,1.001,0.116,0.003,15.33,6.539,1.347,1.004,0.117,0.009,14.05,6.578,1.351,1.011,0.038,2291,2.237,19.97,19.78,9.18,18.38
9/7/19 9:45,3985,250,945,0.056,0,14.17,4.025,1.238,1,0.116,0.003,15.35,6.538,1.347,1.004,0.116,0.009,14.06,6.576,1.351,1.011,0.038,2297,2.243,21.26,20.05,9.05,18.35
9/7/19 10:00,3986,250,1000,0.056,0,14.21,4.026,1.238,1,0.116,0.003,15.33,6.537,1.347,1.004,0.116,0.009,14.09,6.575,1.351,1.012,0.038,2299,2.245,21.38,20.63,8.94,18.33
9/7/19 10:15,3987,250,1015,0.056,0.001,14.21,4.023,1.238,1.001,0.116,0.003,15.33,6.537,1.347,1.004,0.116,0.009,14.07,6.576,1.351,1.011,0.037,2234,2.182,21.91,20.79,8.87,18.32
9/7/19 10:30,3988,250,1030,0.056,0.001,14.27,4.023,1.238,1.001,0.116,0.003,15.3,6.538,1.347,1.004,0.116,0.009,14.08,6.545,1.35,1.011,0.037,2227,2.175,22.62,21.15,8.72,18.29
9/7/19 10:45,3989,250,1045,0.056,0.001,14.33,4.023,1.238,1.001,0.116,0.003,15.28,6.539,1.347,1.004,0.116,0.009,14.07,6.546,1.35,1.011,0.037,2220,2.168,23.46,21.85,8.67,18.28
9/7/19 11:00,3990,250,1100,0.056,0.001,14.41,4.023,1.238,1.001,0.116,0.003,15.27,6.539,1.347,1.004,0.116,0.009,14.02,6.543,1.35,1.012,0.037,2234,2.182,21.71,21.31,8.48,18.25
9/7/19 11:15,3991,250,1115,0.056,0.001,14.55,4.023,1.238,1.001,0.116,0.003,15.24,6.538,1.347,1.004,0.116,0.009,14.08,6.544,1.35,1.012,0.037,2259,2.206,23.75,21.25,8.34,18.22
9/7/19 11:30,3992,250,1130,0.056,0.001,14.7,4.019,1.238,1.001,0.116,0.003,15.24,6.538,1.347,1.004,0.116,0.009,14.08,6.546,1.35,1.011,0.037,2247,2.195,23.62,21.96,8.35,18.22
9/7/19 11:45,3993,250,1145,0.056,0.001,14.86,4.025,1.238,1.001,0.116,0.003,15.22,6.538,1.347,1.004,0.116,0.009,14.05,6.544,1.35,1.012,0.037,2238,2.186,24.09,21.92,8.22,18.2
9/7/19 12:00,3994,250,1200,0.056,0.001,15.09,4.045,1.239,1.001,0.116,0.003,15.18,6.539,1.347,1.004,0.116,0.009,14.06,6.548,1.35,1.011,0.037,2229,2.177,22.91,21.21,8.06,18.17
9/7/19 12:15,3995,250,1215,0.056,0.001,15.31,4.047,1.239,1.001,0.116,0.003,15.19,6.538,1.347,1.004,0.116,0.009,14.05,6.548,1.35,1.011,0.037,2229,2.177,24.84,22.04,8.02,18.16
9/7/19 12:30,3996,250,1230,0.057,0.001,15.55,4.047,1.239,1.001,0.116,0.003,15.18,6.538,1.347,1.004,0.116,0.009,14.06,6.545,1.35,1.012,0.037,2234,2.182,24.22,21.7,7.94,18.14
9/7/19 12:45,3997,250,1245,0.056,0.001,15.81,4.05,1.239,1,0.116,0.003,15.16,6.538,1.347,1.004,0.116,0.009,14.06,6.547,1.35,1.011,0.037,2225,2.173,26.03,22.53,7.86,18.13
9/7/19 13:00,3998,250,1300,0.056,0.001,16.08,4.047,1.239,1.001,0.116,0.003,15.14,6.538,1.347,1.004,0.116,0.008,14.04,6.55,1.35,1.01,0.037,2224,2.172,24.96,22.69,7.677,18.09
9/7/19 13:15,3999,250,1315,0.056,0.001,16.36,4.048,1.239,1.001,0.116,0.003,15.12,6.539,1.347,1.004,0.116,0.009,14.07,6.544,1.35,1.012,0.036,2222,2.17,24.72,22.78,7.629,18.08
9/7/19 13:30,4000,250,1330,0.056,0.001,16.64,4.045,1.239,1.001,0.116,0.003,15.09,6.539,1.347,1.004,0.116,0.009,14.05,6.544,1.35,1.012,0.037,2219,2.167,26.5,22.98,7.608,18.08
9/7/19 13:45,4001,250,1345,0.056,0.001,16.94,4.049,1.239,1.001,0.116,0.003,15.06,6.537,1.347,1.004,0.116,0.008,14.04,6.55,1.35,1.011,0.037,2220,2.168,24.86,22.75,7.585,18.08
9/7/19 14:00,4002,250,1400,0.056,0.001,17.18,4.046,1.239,1.001,0.116,0.003,15.08,6.539,1.347,1.004,0.116,0.009,14.03,6.547,1.35,1.011,0.038,2218,2.166,25.29,22.78,7.575,18.07
9/7/19 14:15,4003,250,1415,0.056,0.001,17.46,4.045,1.239,1.001,0.116,0.003,15.05,6.538,1.347,1.004,0.116,0.008,14.04,6.549,1.35,1.011,0.038,2216,2.164,25.31,22.24,7.53,18.06
9/7/19 14:30,4004,250,1430,0.057,0.001,17.71,4.048,1.239,1.001,0.116,0.003,15.03,6.537,1.347,1.004,0.116,0.009,14.05,6.546,1.35,1.011,0.038,2213,2.161,24.26,22.29,7.547,18.07
9/7/19 14:45,4005,250,1445,0.056,0.001,17.9,4.048,1.239,1.001,0.115,0.003,15.01,6.508,1.346,1.004,0.116,0.009,14.05,6.547,1.35,1.011,0.038,2214,2.162,23.6,22.64,7.599,18.08
9/7/19 15:00,4006,250,1500,0.056,0.001,18.08,4.045,1.239,1.001,0.115,0.003,15.01,6.507,1.346,1.004,0.116,0.01,14.03,6.543,1.35,1.012,0.039,2213,2.161,23.43,22.55,7.72,18.1
9/7/19 15:15,4007,250,1515,0.057,0.001,18.23,4.049,1.239,1.001,0.115,0.003,15.01,6.507,1.346,1.004,0.116,0.008,14.02,6.55,1.35,1.011,0.039,2212,2.16,21.72,22.16,7.686,18.09
9/7/19 15:30,4008,250,1530,0.056,0,18.35,4.051,1.239,1,0.115,0.003,15.02,6.508,1.346,1.004,0.116,0.009,14.03,6.547,1.35,1.011,0.039,2209,2.157,20.94,20.97,7.439,18.05
9/7/19 15:45,4009,250,1545,0.056,0.001,18.48,4.047,1.239,1.001,0.115,0.003,14.96,6.509,1.346,1.004,0.116,0.009,14,6.547,1.35,1.011,0.04,2209,2.157,20.94,20.39,7.335,18.03
9/7/19 16:00,4010,250,1600,0.056,0.001,18.67,4.047,1.239,1.001,0.115,0.003,14.98,6.507,1.346,1.004,0.116,0.009,13.99,6.545,1.35,1.012,0.04,2212,2.16,20.3,19.89,7.367,18.03
9/7/19 16:15,4011,250,1615,0.056,0.001,18.8,4.048,1.239,1.001,0.115,0.003,14.93,6.508,1.346,1.004,0.116,0.008,14.01,6.549,1.35,1.011,0.04,2221,2.169,19.18,19.25,7.2,18
9/7/19 16:30,4012,250,1630,0.057,0.001,18.99,4.071,1.24,1.001,0.115,0.003,14.93,6.508,1.346,1.004,0.116,0.009,14.01,6.548,1.35,1.011,0.041,2245,2.193,18.91,18.34,7.052,17.97
9/7/19 16:45,4013,250,1645,0.057,0.001,19.15,4.072,1.24,1.001,0.115,0.003,14.94,6.51,1.346,1.004,0.116,0.009,14.01,6.544,1.35,1.012,0.041,2230,2.178,19.13,18.36,7.068,17.98
9/7/19 17:00,4014,250,1700,0.057,0.001,19.31,4.071,1.24,1.001,0.115,0.003,14.94,6.508,1.346,1.004,0.116,0.009,14.01,6.547,1.35,1.011,0.041,2224,2.172,17.95,19.09,6.989,17.96
9/7/19 17:15,4015,250,1715,0.057,0.001,19.47,4.072,1.24,1.001,0.115,0.003,14.94,6.507,1.346,1.004,0.116,0.009,14.01,6.544,1.35,1.012,0.041,2220,2.168,16.49,17.52,6.92,17.95
9/7/19 17:30,4016,250,1730,0.057,0.001,19.6,4.072,1.24,1.001,0.115,0.003,14.92,6.508,1.346,1.004,0.116,0.009,13.98,6.545,1.35,1.012,0.042,2211,2.159,15.46,16.06,6.871,17.94
9/7/19 17:45,4017,250,1745,0.057,0.001,19.69,4.072,1.24,1.001,0.115,0.003,14.94,6.508,1.346,1.004,0.116,0.01,13.99,6.542,1.35,1.012,0.042,2207,2.156,15.6,15.71,6.867,17.94
9/7/19 18:00,4018,250,1800,0.057,0.001,19.71,4.069,1.24,1.001,0.115,0.003,14.92,6.508,1.346,1.004,0.116,0.009,13.98,6.545,1.35,1.012,0.042,2207,2.155,15.52,15.55,6.876,17.94
