TOA5,CR1000_tower1_subcanopy_sap,CR1000,80162,CR1000.Std.29,CPU:SH_tow1_meadow_2017.CR1,28698,Enviro,
12/6/18 12:15,10652,340,1215,0.136,2297,2.243,-2.767,-1.611
12/6/18 12:30,10653,340,1230,0.136,2296,2.242,-2.666,-1.524
12/6/18 12:45,10654,340,1245,0.136,2295,2.241,-2.603,-1.41
12/6/18 13:00,10655,340,1300,0.136,2295,2.241,-2.416,-1.263
12/6/18 13:15,10656,340,1315,0.136,2294,2.24,-2.213,-1.1
12/6/18 13:30,10657,340,1330,0.136,2294,2.24,-1.972,-0.862
12/6/18 13:45,10658,340,1345,0.136,2294,2.24,-1.702,-0.574
12/6/18 14:00,10659,340,1400,0.136,2293,2.239,-1.645,-0.357
12/6/18 14:15,10660,340,1415,0.136,2291,2.237,-1.684,-0.249
12/6/18 14:30,10661,340,1430,0.136,2292,2.239,-1.915,-0.476
12/6/18 14:45,10662,340,1445,0.136,2291,2.237,-1.648,-0.444
12/6/18 15:00,10663,340,1500,0.136,2291,2.237,-1.598,-0.297
12/6/18 15:15,10664,340,1515,0.136,2290,2.237,-1.559,-0.227
12/6/18 15:30,10665,340,1530,0.136,2292,2.238,-1.737,-0.281
12/6/18 15:45,10666,340,1545,0.136,2295,2.241,-1.865,-0.537
12/6/18 16:00,10667,340,1600,0.136,2295,2.241,-2.003,-0.77
12/6/18 16:15,10668,340,1615,0.136,2294,2.24,-2.093,-0.982
12/6/18 16:30,10669,340,1630,0.136,2295,2.241,-2.234,-1.166
12/6/18 16:45,10670,340,1645,0.136,2295,2.241,-2.377,-1.372
12/6/18 17:00,10671,340,1700,0.136,2295,2.241,-2.486,-1.655
12/6/18 17:15,10672,340,1715,0.136,2294,2.24,-2.561,-1.872
12/6/18 17:30,10673,340,1730,0.136,2297,2.243,-2.632,-2.052
12/6/18 17:45,10674,340,1745,0.136,2298,2.244,-2.739,-2.204
12/6/18 18:00,10675,340,1800,0.136,2299,2.245,-2.77,-2.351
12/6/18 18:15,10676,340,1815,0.136,2299,2.246,-2.835,-2.455
12/6/18 18:30,10677,340,1830,0.136,2299,2.245,-3,-2.58
12/6/18 18:45,10678,340,1845,0.136,2301,2.247,-3.079,-2.749
12/6/18 19:00,10679,340,1900,0.136,2301,2.247,-3.09,-2.831
12/6/18 19:15,10680,340,1915,0.136,2303,2.249,-3.19,-2.886
12/6/18 19:30,10681,340,1930,0.136,2304,2.25,-3.322,-3.012
12/6/18 19:45,10682,340,1945,0.136,2304,2.25,-3.3,-3.093
12/6/18 20:00,10683,340,2000,0.136,2305,2.251,-3.285,-3.143
12/6/18 20:15,10684,340,2015,0.136,2304,2.25,-3.373,-3.192
12/6/18 20:30,10685,340,2030,0.136,2305,2.251,-3.513,-3.279
12/6/18 20:45,10686,340,2045,0.136,2304,2.25,-3.545,-3.389
12/6/18 21:00,10687,340,2100,0.136,2305,2.251,-3.614,-3.471
12/6/18 21:15,10688,340,2115,0.136,2306,2.252,-3.627,-3.504
12/6/18 21:30,10689,340,2130,0.136,2306,2.252,-3.65,-3.52
12/6/18 21:45,10690,340,2145,0.136,2305,2.251,-3.643,-3.526
12/6/18 22:00,10691,340,2200,0.136,2308,2.254,-3.737,-3.542
12/6/18 22:15,10692,340,2215,0.136,2308,2.254,-3.736,-3.586
12/6/18 22:30,10693,340,2230,0.136,2309,2.255,-3.918,-3.657
12/6/18 22:45,10694,340,2245,0.136,2310,2.256,-4.007,-3.811
12/6/18 23:00,10695,340,2300,0.136,2310,2.256,-4.037,-3.893
12/6/18 23:15,10696,340,2315,0.137,2310,2.256,-4.098,-3.915
12/6/18 23:30,10697,340,2330,0.137,2310,2.256,-4.12,-3.937
12/6/18 23:45,10698,340,2345,0.137,2310,2.256,-4.095,-3.965
12/7/18 0:00,10699,341,0,0.137,2310,2.256,-4.146,-3.976
12/7/18 0:15,10700,341,15,0.137,2310,2.256,-4.176,-4.025
12/7/18 0:30,10701,341,30,0.137,2310,2.256,-4.146,-4.041
12/7/18 0:45,10702,341,45,0.137,2310,2.256,-4.147,-4.036
12/7/18 1:00,10703,341,100,0.137,2310,2.256,-4.163,-4.025
12/7/18 1:15,10704,341,115,0.137,2311,2.256,-4.2,-4.036
12/7/18 1:30,10705,341,130,0.137,2310,2.256,-4.195,-4.063
12/7/18 1:45,10706,341,145,0.137,2312,2.258,-4.338,-4.135
12/7/18 2:00,10707,341,200,0.137,2313,2.259,-4.437,-4.272
12/7/18 2:15,10708,341,215,0.137,2314,2.26,-4.495,-4.344
12/7/18 2:30,10709,341,230,0.137,2315,2.261,-4.553,-4.421
12/7/18 2:45,10710,341,245,0.137,2314,2.26,-4.654,-4.476
12/7/18 3:00,10711,341,300,0.138,2314,2.26,-4.795,-4.564
12/7/18 3:15,10712,341,315,0.138,2315,2.261,-5.06,-4.762
12/7/18 3:30,10713,341,330,0.138,2319,2.265,-5.407,-5.089
12/7/18 3:45,10714,341,345,0.138,2319,2.265,-5.594,-5.282
12/7/18 4:00,10715,341,400,0.138,2319,2.264,-5.694,-5.382
12/7/18 4:15,10716,341,415,0.138,2321,2.266,-5.779,-5.48
12/7/18 4:30,10717,341,430,0.138,2319,2.264,-5.622,-5.58
12/7/18 4:45,10718,341,445,0.138,2323,2.269,-5.833,-5.751
12/7/18 5:00,10719,341,500,0.138,2325,2.27,-6.282,-6.106
12/7/18 5:15,10720,341,515,0.138,2325,2.27,-6.571,-6.369
12/7/18 5:30,10721,341,530,0.138,2327,2.273,-7.109,-6.593
12/7/18 5:45,10722,341,545,0.138,2328,2.274,-8.37,-6.772
12/7/18 6:00,10723,341,600,0.138,2329,2.275,-7.308,-6.958
12/7/18 6:15,10724,341,615,0.139,2330,2.275,-7.497,-7.132
12/7/18 6:30,10725,341,630,0.139,2329,2.275,-7.471,-7.407
12/7/18 6:45,10726,341,645,0.139,2330,2.275,-7.361,-7.497
12/7/18 7:00,10727,341,700,0.139,2330,2.275,-7.506,-7.495
12/7/18 7:15,10728,341,715,0.139,2330,2.275,-7.825,-7.506
12/7/18 7:30,10729,341,730,0.139,2332,2.278,-8.61,-7.869
12/7/18 7:45,10730,341,745,0.139,2333,2.279,-8.84,-8.22
12/7/18 8:00,10731,341,800,0.139,2334,2.279,-9.79,-8.46
12/7/18 8:15,10732,341,815,0.139,2332,2.278,-11.69,-8.67
12/7/18 8:30,10733,341,830,0.139,2333,2.278,-12.5,-9.11
12/7/18 8:45,10734,341,845,0.14,2308,2.254,-12.79,-9.47
12/7/18 9:00,10735,341,900,0.14,2341,2.287,-10.33,-9.7
12/7/18 9:15,10736,341,915,0.14,2339,2.285,-9.48,-9.46
12/7/18 9:30,10737,341,930,0.14,2340,2.285,-9.9,-9.08
12/7/18 9:45,10738,341,945,0.14,2338,2.283,-10.72,-8.6
12/7/18 10:00,10739,341,1000,0.14,2337,2.282,-11.27,-8.23
12/7/18 10:15,10740,341,1015,0.14,2336,2.281,-10.93,-7.897
12/7/18 10:30,10741,341,1030,0.14,2335,2.28,-10.54,-7.5
12/7/18 10:45,10742,341,1045,0.14,2332,2.277,-9.87,-6.947
12/7/18 11:00,10743,341,1100,0.14,2329,2.274,-9.52,-6.263
12/7/18 11:15,10744,341,1115,0.141,2327,2.273,-8.52,-5.528
12/7/18 11:30,10745,341,1130,0.141,2321,2.267,-7.885,-4.598
12/7/18 11:45,10746,341,1145,0.141,2319,2.265,-7.241,-3.691
12/7/18 12:00,10747,341,1200,0.141,2316,2.262,-6.815,-2.945
12/7/18 12:15,10748,341,1215,0.141,2314,2.26,-5.57,-2.046
12/7/18 12:30,10749,341,1230,0.141,2315,2.26,-4.631,-1.042
12/7/18 12:45,10750,341,1245,0.141,2312,2.258,-4.438,-0.177
12/7/18 13:00,10751,341,1300,0.141,2310,2.256,-3.578,0.635
12/7/18 13:15,10752,341,1315,0.141,2307,2.253,-2.941,1.34
12/7/18 13:30,10753,341,1330,0.141,2305,2.251,-2.244,1.568
12/7/18 13:45,10754,341,1345,0.141,2301,2.247,-2.377,1.606
12/7/18 14:00,10755,341,1400,0.142,2301,2.247,-2.438,1.636
12/7/18 14:15,10756,341,1415,0.142,2300,2.246,-2.428,1.671
12/7/18 14:30,10757,341,1430,0.142,2300,2.246,-2.674,1.67
12/7/18 14:45,10758,341,1445,0.142,2305,2.251,-1.325,1.703
12/7/18 15:00,10759,341,1500,0.142,2305,2.251,-0.845,1.746
12/7/18 15:15,10760,341,1515,0.142,2305,2.251,-1.245,1.73
12/7/18 15:30,10761,341,1530,0.142,2305,2.251,-1.146,1.719
12/7/18 15:45,10762,341,1545,0.142,2305,2.251,-0.992,1.735
12/7/18 16:00,10763,341,1600,0.142,2304,2.25,-1.375,1.724
12/7/18 16:15,10764,341,1615,0.142,2305,2.251,-1.127,1.724
12/7/18 16:30,10765,341,1630,0.142,2306,2.252,-0.978,1.73
12/7/18 16:45,10766,341,1645,0.142,2308,2.254,-0.448,1.74
12/7/18 17:00,10767,341,1700,0.142,2309,2.255,-0.714,1.74
12/7/18 17:15,10768,341,1715,0.142,2310,2.256,-0.448,1.74
12/7/18 17:30,10769,341,1730,0.142,2311,2.257,-0.164,1.74
12/7/18 17:45,10770,341,1745,0.143,2311,2.257,-0.195,1.73
12/7/18 18:00,10771,341,1800,0.143,2310,2.256,-0.314,1.713
12/7/18 18:15,10772,341,1815,0.143,2311,2.257,-0.768,1.643
12/7/18 18:30,10773,341,1830,0.143,2312,2.258,-1.404,1.458
12/7/18 18:45,10774,341,1845,0.143,2315,2.26,-2.943,1.046
12/7/18 19:00,10775,341,1900,0.143,2318,2.264,-4.622,-0.2
12/7/18 19:15,10776,341,1915,0.143,2319,2.265,-5.088,-1.203
12/7/18 19:30,10777,341,1930,0.142,2321,2.266,-5.926,-1.685
12/7/18 19:45,10778,341,1945,0.142,2322,2.268,-6.464,-2.255
12/7/18 20:00,10779,341,2000,0.142,2324,2.27,-7.156,-2.75
12/7/18 20:15,10780,341,2015,0.142,2327,2.273,-7.487,-3.203
12/7/18 20:30,10781,341,2030,0.142,2329,2.274,-7.688,-3.657
12/7/18 20:45,10782,341,2045,0.142,2329,2.275,-8.1,-4.058
12/7/18 21:00,10783,341,2100,0.142,2330,2.275,-8.44,-4.471
12/7/18 21:15,10784,341,2115,0.142,2332,2.277,-8.7,-4.835
12/7/18 21:30,10785,341,2130,0.142,2334,2.279,-8.58,-5.122
12/7/18 21:45,10786,341,2145,0.142,2335,2.28,-8.91,-5.41
12/7/18 22:00,10787,341,2200,0.142,2334,2.28,-8.66,-5.643
12/7/18 22:15,10788,341,2215,0.142,2336,2.282,-8.53,-5.825
12/7/18 22:30,10789,341,2230,0.142,2339,2.284,-8.66,-5.945
12/7/18 22:45,10790,341,2245,0.142,2339,2.284,-8.91,-6.101
12/7/18 23:00,10791,341,2300,0.142,2340,2.285,-10.01,-6.285
12/7/18 23:15,10792,341,2315,0.141,2340,2.286,-10.35,-6.598
12/7/18 23:30,10793,341,2330,0.141,2344,2.289,-10.78,-6.896
12/7/18 23:45,10794,341,2345,0.141,2344,2.289,-11.11,-7.233
12/8/18 0:00,10795,342,0,0.141,2347,2.292,-11.33,-7.558
12/8/18 0:15,10796,342,15,0.141,2348,2.293,-11.42,-7.863
12/8/18 0:30,10797,342,30,0.141,2349,2.294,-11.89,-8.17
12/8/18 0:45,10798,342,45,0.141,2349,2.294,-12.13,-8.41
12/8/18 1:00,10799,342,100,0.141,2351,2.296,-12.27,-8.71
12/8/18 1:15,10800,342,115,0.141,2353,2.298,-12.4,-9.01
12/8/18 1:30,10801,342,130,0.141,2354,2.299,-12.86,-9.25
12/8/18 1:45,10802,342,145,0.141,2354,2.299,-13.08,-9.51
12/8/18 2:00,10803,342,200,0.141,2355,2.299,-13.13,-9.76
12/8/18 2:15,10804,342,215,0.141,2357,2.302,-13.39,-10.01
12/8/18 2:30,10805,342,230,0.141,2353,2.298,-13.3,-10.24
12/8/18 2:45,10806,342,245,0.141,2335,2.28,-13.68,-10.47
12/8/18 3:00,10807,342,300,0.141,2354,2.299,-13.93,-10.69
12/8/18 3:15,10808,342,315,0.141,2353,2.298,-14.14,-10.85
12/8/18 3:30,10809,342,330,0.141,2353,2.297,-14.23,-11.1
12/8/18 3:45,10810,342,345,0.141,2342,2.287,-14.43,-11.31
12/8/18 4:00,10811,342,400,0.141,2356,2.301,-14.81,-11.57
12/8/18 4:15,10812,342,415,0.141,2339,2.284,-14.81,-11.76
12/8/18 4:30,10813,342,430,0.141,2303,2.249,-14.96,-11.97
12/8/18 4:45,10814,342,445,0.141,2345,2.29,-15.16,-12.2
12/8/18 5:00,10815,342,500,0.141,2364,2.309,-15.25,-12.4
12/8/18 5:15,10816,342,515,0.141,2366,2.31,-15.34,-12.55
12/8/18 5:30,10817,342,530,0.141,2353,2.298,-15.29,-12.68
12/8/18 5:45,10818,342,545,0.141,2336,2.281,-15.41,-12.85
12/8/18 6:00,10819,342,600,0.142,2354,2.299,-15.31,-12.97
12/8/18 6:15,10820,342,615,0.142,2342,2.287,-15.13,-13.04
12/8/18 6:30,10821,342,630,0.142,2350,2.295,-15.01,-13.07
12/8/18 6:45,10822,342,645,0.142,2367,2.311,-15.02,-13.07
12/8/18 7:00,10823,342,700,0.142,2367,2.311,-15.04,-13.08
12/8/18 7:15,10824,342,715,0.142,2369,2.313,-15.07,-13.07
12/8/18 7:30,10825,342,730,0.142,2370,2.315,-15.12,-13.13
12/8/18 7:45,10826,342,745,0.142,2371,2.315,-15.18,-13.16
12/8/18 8:00,10827,342,800,0.142,2371,2.315,-15.29,-13.22
12/8/18 8:15,10828,342,815,0.142,2371,2.316,-15.31,-13.26
12/8/18 8:30,10829,342,830,0.143,2373,2.317,-15.31,-13.28
12/8/18 8:45,10830,342,845,0.143,2372,2.317,-15.38,-13.24
12/8/18 9:00,10831,342,900,0.143,2372,2.316,-14.99,-13.07
12/8/18 9:15,10832,342,915,0.143,2368,2.313,-14.73,-12.63
12/8/18 9:30,10833,342,930,0.143,2366,2.311,-14.3,-12.24
12/8/18 9:45,10834,342,945,0.143,2364,2.309,-13.56,-11.68
12/8/18 10:00,10835,342,1000,0.144,2361,2.305,-13.16,-11.04
12/8/18 10:15,10836,342,1015,0.144,2357,2.302,-12.85,-10.41
12/8/18 10:30,10837,342,1030,0.144,2356,2.301,-12.28,-9.72
12/8/18 10:45,10838,342,1045,0.144,2353,2.298,-11.66,-8.91
12/8/18 11:00,10839,342,1100,0.144,2345,2.29,-10.07,-7.615
12/8/18 11:15,10840,342,1115,0.145,2342,2.287,-9.6,-6.312
12/8/18 11:30,10841,342,1130,0.145,2338,2.283,-8.9,-5.355
12/8/18 11:45,10842,342,1145,0.145,2334,2.279,-8.23,-4.4
12/8/18 12:00,10843,342,1200,0.145,2330,2.275,-7.21,-3.422
12/8/18 12:15,10844,342,1215,0.146,2305,2.251,-6.016,-2.204
12/8/18 12:30,10845,342,1230,0.146,2313,2.259,-5.055,-0.842
12/8/18 12:45,10846,342,1245,0.146,2321,2.267,-4.958,-0.042
12/8/18 13:00,10847,342,1300,0.146,2320,2.266,-2.959,1.271
12/8/18 13:15,10848,342,1315,0.146,2317,2.262,-3.332,1.6
12/8/18 13:30,10849,342,1330,0.146,2306,2.252,-3.117,1.627
12/8/18 13:45,10850,342,1345,0.147,2305,2.251,-2.786,1.697
12/8/18 14:00,10851,342,1400,0.147,2313,2.259,-2.348,1.711
12/8/18 14:15,10852,342,1415,0.147,2313,2.259,-2.127,1.714
12/8/18 14:30,10853,342,1430,0.147,2312,2.258,-2.184,1.735
12/8/18 14:45,10854,342,1445,0.148,2314,2.26,-2.043,1.86
12/8/18 15:00,10855,342,1500,0.148,2316,2.261,-1.856,1.876
12/8/18 15:15,10856,342,1515,0.148,2327,2.272,-2.182,1.898
12/8/18 15:30,10857,342,1530,0.148,2330,2.275,-2.452,1.822
12/8/18 15:45,10858,342,1545,0.148,2332,2.278,-2.604,1.751
12/8/18 16:00,10859,342,1600,0.149,2334,2.279,-2.762,1.713
12/8/18 16:15,10860,342,1615,0.149,2333,2.278,-3.074,1.713
12/8/18 16:30,10861,342,1630,0.149,2335,2.28,-3.18,1.675
12/8/18 16:45,10862,342,1645,0.149,2338,2.283,-3.597,1.556
12/8/18 17:00,10863,342,1700,0.15,2340,2.285,-3.916,1.084
12/8/18 17:15,10864,342,1715,0.15,2340,2.285,-4.204,0.434
12/8/18 17:30,10865,342,1730,0.15,2343,2.288,-5.512,-1.046
12/8/18 17:45,10866,342,1745,0.15,2345,2.29,-5.606,-1.61
12/8/18 18:00,10867,342,1800,0.15,2345,2.29,-5.863,-2.005
12/8/18 18:15,10868,342,1815,0.151,2347,2.292,-6.282,-2.373
12/8/18 18:30,10869,342,1830,0.151,2350,2.295,-6.496,-2.728
12/8/18 18:45,10870,342,1845,0.151,2352,2.297,-6.951,-3.132
12/8/18 19:00,10871,342,1900,0.151,2354,2.298,-6.99,-3.493
12/8/18 19:15,10872,342,1915,0.151,2354,2.299,-7.497,-3.789
12/8/18 19:30,10873,342,1930,0.151,2354,2.299,-7.466,-4.091
12/8/18 19:45,10874,342,1945,0.151,2358,2.302,-7.861,-4.377
12/8/18 20:00,10875,342,2000,0.151,2358,2.302,-8.18,-4.686
12/8/18 20:15,10876,342,2015,0.151,2360,2.305,-8.59,-5.011
12/8/18 20:30,10877,342,2030,0.151,2361,2.305,-8.81,-5.327
12/8/18 20:45,10878,342,2045,0.152,2364,2.308,-9.16,-5.647
12/8/18 21:00,10879,342,2100,0.152,2362,2.307,-9.49,-5.946
12/8/18 21:15,10880,342,2115,0.152,2363,2.308,-9.72,-6.224
12/8/18 21:30,10881,342,2130,0.152,2366,2.311,-9.97,-6.548
12/8/18 21:45,10882,342,2145,0.152,2368,2.313,-10.21,-6.806
12/8/18 22:00,10883,342,2200,0.152,2368,2.313,-10.59,-7.109
12/8/18 22:15,10884,342,2215,0.152,2367,2.312,-10.5,-7.374
12/8/18 22:30,10885,342,2230,0.152,2368,2.313,-10.94,-7.486
12/8/18 22:45,10886,342,2245,0.152,2367,2.312,-11.35,-7.852
12/8/18 23:00,10887,342,2300,0.152,2367,2.311,-11.57,-8.15
12/8/18 23:15,10888,342,2315,0.152,2363,2.308,-11.89,-8.44
12/8/18 23:30,10889,342,2330,0.152,2350,2.295,-11.95,-8.71
12/8/18 23:45,10890,342,2345,0.152,2376,2.32,-12.2,-8.97
12/9/18 0:00,10891,343,0,0.152,2378,2.322,-12.09,-9.2
12/9/18 0:15,10892,343,15,0.152,2378,2.322,-11.8,-9.36
12/9/18 0:30,10893,343,30,0.152,2378,2.322,-11.82,-9.47
12/9/18 0:45,10894,343,45,0.152,2379,2.323,-11.96,-9.57
12/9/18 1:00,10895,343,100,0.152,2380,2.324,-11.54,-9.64
12/9/18 1:15,10896,343,115,0.152,2379,2.323,-11.06,-9.63
12/9/18 1:30,10897,343,130,0.152,2379,2.323,-10.99,-9.57
12/9/18 1:45,10898,343,145,0.152,2378,2.323,-10.76,-9.5
12/9/18 2:00,10899,343,200,0.152,2378,2.322,-10.81,-9.43
12/9/18 2:15,10900,343,215,0.152,2379,2.323,-10.76,-9.48
12/9/18 2:30,10901,343,230,0.153,2378,2.322,-10.91,-9.41
12/9/18 2:45,10902,343,245,0.153,2379,2.323,-10.98,-9.49
12/9/18 3:00,10903,343,300,0.153,2378,2.323,-11.14,-9.51
12/9/18 3:15,10904,343,315,0.153,2381,2.325,-11.52,-9.6
12/9/18 3:30,10905,343,330,0.153,2381,2.325,-11.63,-9.71
12/9/18 3:45,10906,343,345,0.153,2382,2.326,-11.75,-9.86
12/9/18 4:00,10907,343,400,0.153,2381,2.326,-11.83,-9.99
12/9/18 4:15,10908,343,415,0.153,2382,2.326,-12.42,-10.14
12/9/18 4:30,10909,343,430,0.153,2386,2.33,-13.24,-10.41
12/9/18 4:45,10910,343,445,0.153,2387,2.331,-13.53,-10.67
12/9/18 5:00,10911,343,500,0.153,2387,2.331,-13.89,-11
12/9/18 5:15,10912,343,515,0.153,2391,2.335,-14.1,-11.31
12/9/18 5:30,10913,343,530,0.153,2392,2.336,-14.11,-11.59
12/9/18 5:45,10914,343,545,0.153,2391,2.335,-14.55,-11.84
12/9/18 6:00,10915,343,600,0.153,2394,2.338,-13.83,-12.05
12/9/18 6:15,10916,343,615,0.154,2391,2.335,-13.45,-12.07
12/9/18 6:30,10917,343,630,0.154,2391,2.335,-13.32,-11.98
12/9/18 6:45,10918,343,645,0.154,2392,2.336,-13.16,-11.88
12/9/18 7:00,10919,343,700,0.154,2391,2.335,-12.89,-11.75
12/9/18 7:15,10920,343,715,0.154,2389,2.333,-12.79,-11.58
12/9/18 7:30,10921,343,730,0.154,2389,2.333,-12.59,-11.47
12/9/18 7:45,10922,343,745,0.154,2390,2.334,-12.16,-11.36
12/9/18 8:00,10923,343,800,0.154,2387,2.331,-12.07,-11.18
12/9/18 8:15,10924,343,815,0.154,2388,2.332,-11.9,-11.05
12/9/18 8:30,10925,343,830,0.154,2386,2.33,-12.17,-10.86
12/9/18 8:45,10926,343,845,0.154,2386,2.33,-12.08,-10.64
12/9/18 9:00,10927,343,900,0.154,2385,2.329,-11.2,-10.32
12/9/18 9:15,10928,343,915,0.154,2383,2.327,-10.33,-9.77
12/9/18 9:30,10929,343,930,0.154,2381,2.325,-9.58,-9.13
12/9/18 9:45,10930,343,945,0.154,2377,2.321,-8.94,-8.23
12/9/18 10:00,10931,343,1000,0.154,2374,2.318,-8.29,-7.33
12/9/18 10:15,10932,343,1015,0.155,2371,2.316,-7.62,-6.481
12/9/18 10:30,10933,343,1030,0.155,2368,2.313,-7.282,-5.628
12/9/18 10:45,10934,343,1045,0.155,2367,2.311,-6.738,-4.985
12/9/18 11:00,10935,343,1100,0.155,2366,2.311,-6.472,-4.642
12/9/18 11:15,10936,343,1115,0.155,2365,2.309,-6.144,-4.51
12/9/18 11:30,10937,343,1130,0.155,2363,2.308,-5.877,-4.378
12/9/18 11:45,10938,343,1145,0.155,2362,2.307,-5.57,-4.022
12/9/18 12:00,10939,343,1200,0.155,2361,2.306,-4.858,-3.35
12/9/18 12:15,10940,343,1215,0.155,2359,2.304,-4.133,-2.444
12/9/18 12:30,10941,343,1230,0.155,2356,2.301,-3.616,-1.199
12/9/18 12:45,10942,343,1245,0.155,2353,2.298,-3.051,-0.442
12/9/18 13:00,10943,343,1300,0.155,2351,2.296,-2.7,0.18
12/9/18 13:15,10944,343,1315,0.155,2350,2.295,-1.68,1.329
12/9/18 13:30,10945,343,1330,0.155,2345,2.29,-0.835,1.551
12/9/18 13:45,10946,343,1345,0.155,2339,2.284,0.487,2.143
12/9/18 14:00,10947,343,1400,0.156,2330,2.275,0.951,2.95
12/9/18 14:15,10948,343,1415,0.156,2330,2.276,0.846,4.557
12/9/18 14:30,10949,343,1430,0.156,2330,2.275,0.442,5.078
12/9/18 14:45,10950,343,1445,0.156,2330,2.275,0.15,5.264
12/9/18 15:00,10951,343,1500,0.156,2332,2.277,-0.295,5.08
12/9/18 15:15,10952,343,1515,0.156,2334,2.279,-0.553,4.792
12/9/18 15:30,10953,343,1530,0.156,2335,2.281,-1.084,4.289
12/9/18 15:45,10954,343,1545,0.156,2336,2.281,-1.145,3.595
12/9/18 16:00,10955,343,1600,0.156,2339,2.284,-1.377,3.21
12/9/18 16:15,10956,343,1615,0.156,2340,2.285,-1.648,2.65
12/9/18 16:30,10957,343,1630,0.156,2342,2.287,-1.734,2.098
12/9/18 16:45,10958,343,1645,0.156,2343,2.288,-1.704,1.735
12/9/18 17:00,10959,343,1700,0.156,2345,2.29,-1.916,1.502
12/9/18 17:15,10960,343,1715,0.156,2344,2.289,-1.593,1.247
12/9/18 17:30,10961,343,1730,0.157,2345,2.29,-1.116,1.166
12/9/18 17:45,10962,343,1745,0.157,2344,2.289,-1.647,1.079
12/9/18 18:00,10963,343,1800,0.157,2345,2.29,-1.88,0.862
12/9/18 18:15,10964,343,1815,0.157,2349,2.294,-2.635,0.553
12/9/18 18:30,10965,343,1830,0.158,2349,2.294,-2.799,0.282
12/9/18 18:45,10966,343,1845,0.158,2350,2.295,-3.015,0.174
12/9/18 19:00,10967,343,1900,0.158,2349,2.294,-3.313,-0.118
12/9/18 19:15,10968,343,1915,0.158,2350,2.295,-3.513,-0.431
12/9/18 19:30,10969,343,1930,0.158,2352,2.297,-3.73,-0.657
12/9/18 19:45,10970,343,1945,0.158,2354,2.298,-4.042,-0.911
12/9/18 20:00,10971,343,2000,0.158,2357,2.302,-4.273,-1.149
12/9/18 20:15,10972,343,2015,0.158,2359,2.303,-4.513,-1.372
12/9/18 20:30,10973,343,2030,0.157,2359,2.304,-4.885,-1.638
12/9/18 20:45,10974,343,2045,0.157,2360,2.305,-5.632,-1.878
12/9/18 21:00,10975,343,2100,0.157,2362,2.306,-5.705,-2.204
12/9/18 21:15,10976,343,2115,0.157,2363,2.307,-5.821,-2.515
12/9/18 21:30,10977,343,2130,0.157,2363,2.307,-5.533,-2.678
12/9/18 21:45,10978,343,2145,0.157,2363,2.307,-6.971,-3.838
12/9/18 22:00,10979,343,2200,0.157,2362,2.307,-7.006,-4.388
12/9/18 22:15,10980,343,2215,0.156,2364,2.309,-7.09,-4.636
12/9/18 22:30,10981,343,2230,0.156,2365,2.309,-7.615,-4.906
12/9/18 22:45,10982,343,2245,0.156,2368,2.312,-7.88,-5.227
12/9/18 23:00,10983,343,2300,0.156,2369,2.313,-8.18,-5.537
12/9/18 23:15,10984,343,2315,0.156,2368,2.312,-8.07,-5.736
12/9/18 23:30,10985,343,2330,0.156,2370,2.315,-8.32,-5.863
12/9/18 23:45,10986,343,2345,0.156,2371,2.315,-8.65,-6.057
12/10/18 0:00,10987,344,0,0.156,2372,2.317,-8.83,-6.268
12/10/18 0:15,10988,344,15,0.156,2374,2.318,-8.76,-6.413
12/10/18 0:30,10989,344,30,0.156,2373,2.318,-8.88,-6.52
12/10/18 0:45,10990,344,45,0.156,2373,2.318,-9,-6.637
12/10/18 1:00,10991,344,100,0.156,2374,2.318,-9.31,-6.817
12/10/18 1:15,10992,344,115,0.156,2375,2.319,-9.54,-6.973
12/10/18 1:30,10993,344,130,0.156,2377,2.321,-9.58,-7.22
12/10/18 1:45,10994,344,145,0.156,2378,2.322,-9.49,-7.444
12/10/18 2:00,10995,344,200,0.156,2379,2.323,-9.7,-7.291
12/10/18 2:15,10996,344,215,0.156,2377,2.321,-10.18,-7.574
12/10/18 2:30,10997,344,230,0.156,2381,2.325,-10.48,-7.919
12/10/18 2:45,10998,344,245,0.156,2382,2.326,-10.8,-8.21
12/10/18 3:00,10999,344,300,0.156,2383,2.327,-10.93,-8.43
12/10/18 3:15,11000,344,315,0.156,2384,2.328,-11,-8.63
12/10/18 3:30,11001,344,330,0.156,2383,2.327,-11.15,-8.83
12/10/18 3:45,11002,344,345,0.156,2386,2.33,-11.48,-9.05
12/10/18 4:00,11003,344,400,0.156,2387,2.331,-11.6,-9.23
12/10/18 4:15,11004,344,415,0.156,2387,2.331,-11.77,-9.4
12/10/18 4:30,11005,344,430,0.156,2387,2.331,-11.86,-9.54
12/10/18 4:45,11006,344,445,0.156,2387,2.331,-11.98,-9.68
12/10/18 5:00,11007,344,500,0.156,2388,2.332,-12.14,-9.83
12/10/18 5:15,11008,344,515,0.156,2391,2.335,-12.12,-10
12/10/18 5:30,11009,344,530,0.156,2392,2.336,-12.35,-10.16
12/10/18 5:45,11010,344,545,0.156,2393,2.337,-12.41,-10.3
12/10/18 6:00,11011,344,600,0.156,2393,2.337,-12.29,-10.38
12/10/18 6:15,11012,344,615,0.156,2392,2.336,-12.5,-10.5
12/10/18 6:30,11013,344,630,0.156,2392,2.336,-12.27,-10.57
12/10/18 6:45,11014,344,645,0.156,2394,2.338,-12.3,-10.64
