TOA5,CR1000_tower4_N,CR1000,73550,CR1000.Std.28,CPU:SH_Site4_North_2018.CR1,50002,Enviro,,,,,,,,,,,,,,,,,,,,,,
TIMESTAMP,RECORD,Day_of_Year,Hour,VWC_1_Avg,EC_1_Avg,ST_1_Avg,P_1_Avg,PA_1_Avg,VR_1_Avg,VWC_2_Avg,EC_2_Avg,ST_2_Avg,P_2_Avg,PA_2_Avg,VR_2_Avg,VWC_3_Avg,EC_3_Avg,ST_3_Avg,P_3_Avg,PA_3_Avg,VR_3_Avg,SWE_mv_Avg,JUDD_AT_Avg,JUDD_Depth_Avg,Judd_offset_Avg,TT_C,SBT_C,FuelM_Avg,PA_uS_Avg
TS,RN,,,m^3/m^3,dS/m,Deg C,unitless,nSec,unitless,,,,,,,,,,,,,,,,,Deg C,Deg C,%,uSec
,,Smp,Smp,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Smp,Smp,Avg,Avg
8/21/19 0:15,2324,233,15,0.034,0,15.46,3.155,1.211,1,0.037,0,16.62,3.287,1.223,1,0.088,0,13.36,5.329,1.295,1,0.003,-84.4,-219.7,0,3.125,11.28,3.955,17.57
8/21/19 0:30,2325,233,30,0.034,0,15.24,3.155,1.211,1,0.037,0,16.58,3.287,1.223,1,0.088,0,13.36,5.327,1.295,1,0.003,-84.5,-219.7,0,3.07,11.14,3.92,17.56
8/21/19 0:45,2326,233,45,0.034,0,15.03,3.154,1.211,1,0.037,0,16.59,3.287,1.223,1.001,0.088,0,13.35,5.328,1.295,1,0.003,-83.7,-220.6,0,2.771,11.2,3.918,17.56
8/21/19 1:00,2327,233,100,0.034,0,14.84,3.155,1.211,1,0.037,0.001,16.59,3.284,1.223,1.001,0.088,0.001,13.36,5.326,1.295,1.001,0.003,-83.9,-220.4,0,2.903,11.49,3.926,17.56
8/21/19 1:15,2328,233,115,0.034,0,14.65,3.157,1.211,1,0.037,0.001,16.59,3.284,1.223,1.001,0.088,0.001,13.33,5.327,1.295,1.001,0.003,-83.7,-220.7,0,2.643,11.72,3.945,17.57
8/21/19 1:30,2329,233,130,0.034,0.001,14.45,3.153,1.211,1,0.037,0.001,16.56,3.283,1.223,1.001,0.088,0.001,13.35,5.325,1.295,1.001,0.003,-83.1,-221.4,0,2.345,11.37,3.891,17.56
8/21/19 1:45,2330,233,145,0.034,0,14.29,3.154,1.211,1,0.037,0,16.54,3.288,1.223,1,0.088,0.001,13.36,5.327,1.295,1,0.003,-83,-221.5,0,2.455,10.94,3.886,17.56
8/21/19 2:00,2331,233,200,0.034,0,14.13,3.154,1.211,1,0.037,0,16.56,3.287,1.223,1.001,0.088,0.001,13.35,5.326,1.295,1.001,0.003,-83.1,-221.4,0,2.683,11.21,3.926,17.56
8/21/19 2:15,2332,233,215,0.034,0.001,13.97,3.153,1.211,1,0.037,0.001,16.54,3.286,1.223,1.001,0.088,0.001,13.36,5.326,1.295,1.001,0.003,-82.9,-221.6,0,2.341,11.15,3.868,17.56
8/21/19 2:30,2333,233,230,0.034,0,13.82,3.154,1.211,1,0.037,0.001,16.51,3.285,1.223,1.001,0.088,0.001,13.37,5.328,1.295,1,0.003,-82.2,-222.5,0,2.122,10.67,3.84,17.55
8/21/19 2:45,2334,233,245,0.034,0,13.67,3.156,1.211,1,0.037,0.001,16.53,3.284,1.223,1.001,0.088,0.001,13.36,5.327,1.295,1,0.003,-83.2,-221.1,0,2.848,11.06,3.861,17.56
8/21/19 3:00,2335,233,300,0.034,0.001,13.53,3.152,1.21,1,0.037,0,16.48,3.287,1.223,1,0.088,0,13.35,5.328,1.295,1,0.003,-82.9,-221.5,0,3.083,11.63,3.951,17.57
8/21/19 3:15,2336,233,315,0.033,0.001,13.42,3.13,1.209,1,0.037,0,16.45,3.287,1.223,1,0.088,0.001,13.35,5.326,1.295,1.001,0.003,-82.8,-221.6,0,3.549,12.16,4.03,17.58
8/21/19 3:30,2337,233,330,0.033,0.001,13.29,3.129,1.209,1.001,0.037,0,16.44,3.287,1.223,1,0.088,0,13.35,5.329,1.295,1,0.003,-82.5,-222,0,3.488,12.48,4.051,17.58
8/21/19 3:45,2338,233,345,0.033,0,13.24,3.132,1.209,1,0.037,0,16.45,3.287,1.223,1,0.088,0,13.36,5.327,1.295,1,0.003,-82.6,-221.8,0,3.233,12.52,4.015,17.58
8/21/19 4:00,2339,233,400,0.033,0,13.11,3.132,1.209,1,0.037,0.001,16.39,3.285,1.223,1.001,0.088,0,13.4,5.328,1.295,1,0.004,-82.6,-221.8,0,3.436,12.76,4.067,17.58
8/21/19 4:15,2340,233,415,0.033,0,13.05,3.132,1.209,1,0.037,0,16.4,3.287,1.223,1,0.088,0.001,13.39,5.327,1.295,1.001,0.004,-83.1,-221.1,0,2.78,12.38,4.008,17.58
8/21/19 4:30,2341,233,430,0.033,0.001,12.97,3.13,1.209,1,0.037,0,16.37,3.287,1.223,1.001,0.088,0.001,13.36,5.328,1.295,1.001,0.004,-82.6,-221.7,0,2.755,11.27,3.88,17.56
8/21/19 4:45,2342,233,445,0.033,0,12.87,3.131,1.209,1,0.037,0.001,16.32,3.285,1.223,1.001,0.088,0.001,13.38,5.353,1.296,1.001,0.004,-82.1,-222.5,0,2.194,10.67,3.838,17.55
8/21/19 5:00,2343,233,500,0.033,0,12.78,3.132,1.209,1,0.037,0,16.31,3.288,1.223,1,0.088,0.001,13.36,5.352,1.296,1.001,0.004,-81.8,-222.9,0,2.766,10.65,3.816,17.55
8/21/19 5:15,2344,233,515,0.033,0.001,12.69,3.129,1.209,1,0.037,0,16.27,3.287,1.223,1,0.088,0.001,13.38,5.328,1.295,1.001,0.004,-82.5,-221.8,0,2.993,11.43,3.913,17.56
8/21/19 5:30,2345,233,530,0.033,0.001,12.59,3.131,1.209,1,0.037,0.001,16.23,3.285,1.223,1.001,0.088,0.001,13.36,5.351,1.296,1.001,0.004,-82.7,-221.6,0,3.223,11.89,3.926,17.56
8/21/19 5:45,2346,233,545,0.033,0,12.51,3.131,1.209,1,0.037,0.001,16.23,3.285,1.223,1.001,0.088,0,13.38,5.356,1.296,1,0.004,-83.6,-220.2,0,3.801,12.14,3.94,17.57
8/21/19 6:00,2347,233,600,0.033,0,12.46,3.132,1.209,1,0.037,0.001,16.15,3.284,1.223,1.001,0.088,0.001,13.36,5.351,1.296,1.001,0.004,-83,-221.1,0,4.482,12.99,4.018,17.58
8/21/19 6:15,2348,233,615,0.033,0,12.41,3.131,1.209,1,0.037,0.001,16.16,3.285,1.223,1.001,0.088,0.001,13.35,5.354,1.296,1.001,0.004,-82.3,-222.3,0,5.514,13.92,4.167,17.6
8/21/19 6:30,2349,233,630,0.033,0,12.42,3.131,1.209,1,0.037,0.001,16.12,3.286,1.223,1.001,0.088,0.001,13.37,5.354,1.296,1.001,0.004,-81,-224,0,7.029,14.22,4.347,17.62
8/21/19 6:45,2350,233,645,0.033,0.001,12.43,3.128,1.209,1.001,0.037,0,16.11,3.287,1.223,1,0.088,0.001,13.38,5.354,1.296,1.001,0.004,-82.5,-221.7,0,8.2,14.81,4.609,17.65
8/21/19 7:00,2351,233,700,0.033,0,12.56,3.131,1.209,1,0.037,0,16.08,3.288,1.223,1,0.088,0.001,13.35,5.354,1.296,1.001,0.004,-81.9,-222.8,0,9.4,15.19,4.772,17.68
8/21/19 7:15,2352,233,715,0.033,0,12.75,3.131,1.209,1,0.037,0.001,16.05,3.285,1.223,1.001,0.088,0.001,13.38,5.354,1.296,1.001,0.004,-82.5,-221.9,0,10.95,16.09,5.065,17.7
8/21/19 7:30,2353,233,730,0.033,0.001,12.93,3.13,1.209,1,0.037,0,16.02,3.288,1.223,1,0.088,0.001,13.36,5.351,1.296,1.001,0.004,-84.3,-219.4,0,11.69,16.88,5.703,17.72
8/21/19 7:45,2354,233,745,0.033,0,13.17,3.131,1.209,1,0.037,0.001,15.96,3.285,1.223,1.001,0.088,0,13.41,5.328,1.295,1,0.004,-84.3,-219.7,0,12.55,17.68,5.868,17.75
8/21/19 8:00,2355,233,800,0.033,0.001,13.43,3.13,1.209,1,0.037,0,15.93,3.287,1.223,1,0.088,0.001,13.37,5.327,1.295,1.001,0.004,-84.4,-219.9,0,13.1,18.27,5.821,17.74
8/21/19 8:15,2356,233,815,0.033,0,13.67,3.13,1.209,1,0.037,0,15.91,3.288,1.223,1,0.088,0,13.35,5.328,1.295,1,0.004,-84.6,-219.8,0,13.83,21.17,5.711,17.72
8/21/19 8:30,2357,233,830,0.033,0,13.89,3.132,1.209,1,0.037,0,15.88,3.286,1.223,1,0.088,0.001,13.4,5.326,1.295,1.001,0.005,-85.4,-218.9,0,13.74,23.91,5.308,17.7
8/21/19 8:45,2358,233,845,0.033,0.001,14.09,3.129,1.209,1.001,0.036,0.001,15.86,3.257,1.222,1.001,0.088,0.001,13.37,5.324,1.295,1.001,0.005,-86.8,-217.3,0,14.07,22.29,5.115,17.7
8/21/19 9:00,2359,233,900,0.033,0.001,14.29,3.13,1.209,1,0.037,0.001,15.84,3.261,1.222,1.001,0.088,0.001,13.38,5.326,1.295,1.001,0.005,-87.2,-216.9,0,16.29,21.06,4.885,17.69
8/21/19 9:15,2360,233,915,0.033,0,14.44,3.132,1.209,1,0.037,0.001,15.79,3.262,1.222,1.001,0.088,0.001,13.37,5.326,1.295,1.001,0.005,-87.1,-217,0,18.6,20.21,4.954,17.69
8/21/19 9:30,2361,233,930,0.033,0,14.53,3.132,1.209,1,0.036,0.001,15.73,3.257,1.222,1.001,0.088,0.001,13.36,5.326,1.295,1.001,0.005,-86.6,-217.6,0,22.68,22.2,5.883,17.75
8/21/19 9:45,2362,233,945,0.033,0.001,14.63,3.13,1.209,1,0.036,0.001,15.71,3.258,1.222,1.001,0.088,0.001,13.36,5.327,1.295,1.001,0.005,-87.1,-217,0,24.32,25.05,6.078,17.79
8/21/19 10:00,2363,233,1000,0.033,0.001,14.78,3.129,1.209,1,0.037,0.001,15.68,3.261,1.222,1.001,0.088,0,13.38,5.328,1.295,1,0.005,-87.8,-216.3,0,25.94,25.92,6.059,17.78
8/21/19 10:15,2364,233,1015,0.033,0.001,14.96,3.13,1.209,1,0.037,0,15.66,3.263,1.222,1.001,0.088,0,13.38,5.328,1.295,1,0.005,-88.8,-215.5,0,27.19,27.22,6.082,17.79
8/21/19 10:30,2365,233,1030,0.033,0.001,15.15,3.129,1.209,1,0.037,0,15.63,3.265,1.222,1,0.088,0.001,13.39,5.327,1.295,1,0.005,-90.2,-214.4,0,29.52,27.03,6.093,17.79
8/21/19 10:45,2366,233,1045,0.033,0,15.35,3.13,1.209,1,0.036,0.001,15.61,3.26,1.222,1.001,0.088,0.001,13.38,5.327,1.295,1,0.005,-91.2,-213.9,0,31.05,27.8,6.122,17.8
8/21/19 11:00,2367,233,1100,0.033,0,15.63,3.132,1.209,1,0.036,0.001,15.56,3.26,1.222,1.001,0.088,0.001,13.37,5.325,1.295,1,0.005,-93.4,-211.8,0,32.83,28.65,6.166,17.8
8/21/19 11:15,2368,233,1115,0.033,0,15.98,3.132,1.209,1,0.037,0.001,15.54,3.262,1.222,1.001,0.087,0.001,13.37,5.3,1.294,1,0.005,-96.4,-208.6,0,31.78,27.6,6.119,17.79
8/21/19 11:30,2369,233,1130,0.033,0,16.46,3.134,1.209,1,0.037,0.001,15.52,3.262,1.222,1.001,0.087,0.001,13.36,5.3,1.294,1,0.005,-98.5,-206.8,0,31.36,26.71,6.037,17.78
8/21/19 11:45,2370,233,1145,0.034,0,17.07,3.157,1.211,1,0.037,0,15.49,3.263,1.222,1,0.087,0.001,13.36,5.3,1.294,1,0.005,-100.3,-205.3,0,32.62,25.19,5.964,17.77
8/21/19 12:00,2371,233,1200,0.034,0,17.88,3.154,1.211,1,0.037,0.001,15.45,3.26,1.222,1.001,0.087,0.001,13.37,5.3,1.294,1.001,0.005,-101.6,-204.5,0,32.14,23.75,5.916,17.76
8/21/19 12:15,2372,233,1215,0.034,0,19.1,3.155,1.211,1,0.037,0,15.42,3.266,1.222,1,0.087,0.001,13.37,5.299,1.294,1.001,0.005,-103.1,-203.3,0,34.08,23.93,5.857,17.74
8/21/19 12:30,2373,233,1230,0.034,0,20.46,3.155,1.211,1,0.037,0,15.44,3.264,1.222,1,0.087,0.001,13.34,5.3,1.294,1,0.005,-104.4,-202,0,32.63,23.56,5.592,17.72
8/21/19 12:45,2374,233,1245,0.034,0,21.77,3.158,1.211,1,0.037,0,15.38,3.265,1.222,1,0.087,0.001,13.38,5.298,1.294,1.001,0.005,-104.5,-201.7,0,30.8,23.96,5.033,17.69
8/21/19 13:00,2375,233,1300,0.034,0,22.72,3.177,1.212,1,0.037,0,15.38,3.265,1.222,1,0.087,0.001,13.36,5.299,1.294,1.001,0.004,-103.1,-202.9,0,31.61,23.61,4.857,17.69
8/21/19 13:15,2376,233,1315,0.034,0,23.03,3.178,1.212,1,0.037,0.001,15.38,3.262,1.222,1.001,0.087,0.001,13.38,5.3,1.294,1,0.004,-102.8,-203,0,27.44,23.75,4.903,17.69
8/21/19 13:30,2377,233,1330,0.034,0,22.96,3.18,1.212,1,0.037,0,15.36,3.263,1.222,1.001,0.087,0.001,13.36,5.298,1.294,1.001,0.004,-102,-203.9,0,26.46,23.14,4.862,17.69
8/21/19 13:45,2378,233,1345,0.034,0,22.88,3.177,1.212,1,0.037,0.001,15.35,3.26,1.222,1.001,0.087,0.001,13.36,5.3,1.294,1,0.004,-101.5,-204.5,0,26.08,22.29,4.818,17.68
8/21/19 14:00,2379,233,1400,0.034,0,22.87,3.177,1.212,1,0.037,0.001,15.37,3.263,1.222,1.001,0.087,0.001,13.38,5.3,1.294,1.001,0.004,-101.2,-204.6,0,23.72,21.77,4.763,17.67
8/21/19 14:15,2380,233,1415,0.034,0,22.89,3.178,1.212,1,0.037,0.001,15.36,3.262,1.222,1.001,0.087,0.001,13.38,5.299,1.294,1.001,0.004,-100.8,-205.1,0,23.76,21.83,4.789,17.68
8/21/19 14:30,2381,233,1430,0.034,0,22.95,3.177,1.212,1,0.037,0,15.38,3.264,1.222,1,0.087,0.001,13.37,5.3,1.294,1,0.004,-100.2,-205.7,0,21.46,21.32,4.756,17.67
8/21/19 14:45,2382,233,1445,0.034,0,22.98,3.178,1.212,1,0.036,0.001,15.37,3.258,1.222,1.001,0.087,0.001,13.33,5.3,1.294,1.001,0.004,-100.1,-205.7,0,21.3,20.31,4.671,17.66
8/21/19 15:00,2383,233,1500,0.034,0,22.9,3.177,1.212,1,0.036,0.001,15.38,3.238,1.221,1.001,0.087,0.001,13.35,5.299,1.294,1.001,0.004,-100,-205.5,0,20.75,19.71,4.633,17.66
8/21/19 15:15,2384,233,1515,0.034,0,22.76,3.179,1.212,1,0.036,0,15.4,3.242,1.221,1,0.087,0.001,13.37,5.299,1.294,1.001,0.004,-98.3,-207.7,0,20.41,19.31,4.604,17.65
8/21/19 15:30,2385,233,1530,0.034,0.001,22.59,3.176,1.212,1,0.036,0.001,15.43,3.238,1.221,1.001,0.087,0.001,13.34,5.299,1.294,1.001,0.004,-97.1,-208.7,0,20.09,19.42,4.705,17.67
8/21/19 15:45,2386,233,1545,0.034,0.001,22.43,3.175,1.212,1.001,0.036,0.001,15.43,3.239,1.221,1.001,0.087,0.001,13.36,5.3,1.294,1.001,0.004,-96.4,-209.3,0,19.64,19.2,4.679,17.66
8/21/19 16:00,2387,233,1600,0.034,0.001,22.39,3.177,1.212,1,0.036,0.001,15.45,3.239,1.221,1.001,0.087,0.001,13.34,5.298,1.294,1.001,0.004,-96.3,-208.9,0,19.78,19.63,4.792,17.68
8/21/19 16:15,2388,233,1615,0.034,0.001,22.41,3.176,1.212,1,0.036,0,15.49,3.24,1.221,1,0.087,0.001,13.36,5.299,1.294,1.001,0.003,-95.8,-209.5,0,21.45,20.42,5.324,17.7
8/21/19 16:30,2389,233,1630,0.034,0.001,22.63,3.177,1.212,1,0.036,0.001,15.52,3.238,1.221,1.001,0.087,0.001,13.36,5.299,1.294,1.001,0.003,-95.8,-209.5,0,18.6,20.88,5.386,17.71
8/21/19 16:45,2390,233,1645,0.034,0,23.17,3.177,1.212,1,0.036,0.001,15.54,3.236,1.221,1.001,0.087,0.001,13.37,5.3,1.294,1.001,0.004,-97.2,-207.9,0,18.12,20.47,4.813,17.68
8/21/19 17:00,2391,233,1700,0.034,0,23.51,3.178,1.212,1,0.036,0.001,15.59,3.239,1.221,1.001,0.087,0.001,13.36,5.299,1.294,1.001,0.004,-96.9,-208.8,0,17,19.98,4.744,17.67
8/21/19 17:15,2392,233,1715,0.034,0,23.58,3.181,1.212,1,0.036,0,15.61,3.241,1.221,1,0.087,0.001,13.34,5.3,1.294,1,0.004,-96.4,-209.1,0,17.84,20.99,4.831,17.68
8/21/19 17:30,2393,233,1730,0.034,0,23.52,3.177,1.212,1,0.036,0.001,15.66,3.238,1.221,1.001,0.087,0.001,13.34,5.3,1.294,1,0.004,-96.4,-209.1,0,15.29,20.36,4.727,17.67
8/21/19 17:45,2394,233,1745,0.034,0,23.38,3.179,1.212,1,0.036,0.001,15.7,3.239,1.221,1.001,0.087,0,13.35,5.3,1.294,1,0.003,-96.4,-209,0,14.08,19.06,4.656,17.66
8/21/19 18:00,2395,233,1800,0.034,0.001,23.2,3.176,1.212,1,0.036,0.001,15.71,3.239,1.221,1.001,0.087,0,13.34,5.301,1.294,1,0.003,-95.8,-209.7,0,12.19,17.32,4.518,17.64
8/21/19 18:15,2396,233,1815,0.034,0,22.94,3.178,1.212,1,0.036,0.001,15.73,3.237,1.221,1.001,0.087,0.001,13.35,5.3,1.294,1,0.003,-95.7,-209.5,0,11.08,16.01,4.367,17.62
8/21/19 18:30,2397,233,1830,0.034,0,22.55,3.178,1.212,1,0.036,0,15.75,3.239,1.221,1.001,0.087,0.001,13.36,5.3,1.294,1,0.003,-94.5,-210.4,0,11.05,15.34,4.336,17.62
8/21/19 18:45,2398,233,1845,0.034,0,22.02,3.177,1.212,1,0.036,0.001,15.8,3.238,1.221,1.001,0.087,0.001,13.36,5.299,1.294,1.001,0.003,-92.9,-211.9,0,10.75,15.04,4.284,17.61
8/21/19 19:00,2399,233,1900,0.034,0,21.49,3.176,1.212,1,0.037,0.001,15.83,3.261,1.222,1.001,0.087,0.001,13.34,5.3,1.294,1,0.003,-92.3,-212.1,0,11.59,15.42,4.244,17.61
8/21/19 19:15,2400,233,1915,0.034,0,20.98,3.155,1.211,1,0.037,0,15.85,3.263,1.222,1.001,0.087,0.001,13.35,5.3,1.294,1,0.003,-90.6,-214.3,0,12.62,16.09,4.256,17.61
8/21/19 19:30,2401,233,1930,0.034,0.001,20.5,3.153,1.211,1,0.036,0.001,15.88,3.261,1.222,1.001,0.087,0.001,13.34,5.299,1.294,1.001,0.003,-89.4,-215.5,0,12.51,16.19,4.222,17.6
8/21/19 19:45,2402,233,1945,0.034,0,20.03,3.155,1.211,1,0.036,0.001,15.94,3.261,1.222,1.001,0.087,0,13.37,5.301,1.294,1,0.003,-88.6,-216.5,0,12.53,16.51,4.204,17.6
8/21/19 20:00,2403,233,2000,0.034,0,19.65,3.156,1.211,1,0.037,0.001,15.95,3.261,1.222,1.001,0.087,0.001,13.34,5.3,1.294,1,0.003,-88.8,-215.6,0,11.22,16.37,4.136,17.59
8/21/19 20:15,2404,233,2015,0.034,0,19.27,3.155,1.211,1,0.037,0,15.97,3.264,1.222,1,0.087,0,13.33,5.3,1.294,1,0.003,-88.8,-215.5,0,10.84,15.91,4.073,17.58
8/21/19 20:30,2405,233,2030,0.034,0,18.92,3.155,1.211,1,0.037,0,15.97,3.265,1.222,1,0.087,0,13.34,5.301,1.294,1,0.003,-88.3,-216,0,9.83,15.76,4.047,17.58
8/21/19 20:45,2406,233,2045,0.034,0,18.58,3.154,1.211,1,0.037,0,16.02,3.265,1.222,1,0.087,0.001,13.35,5.299,1.294,1.001,0.003,-87.6,-216.7,0,10.47,15.22,3.985,17.57
8/21/19 21:00,2407,233,2100,0.034,0.001,18.31,3.153,1.211,1,0.037,0,16.04,3.264,1.222,1,0.087,0.001,13.32,5.3,1.294,1,0.003,-86.9,-217.7,0,9.29,14.94,3.954,17.57
8/21/19 21:15,2408,233,2115,0.034,0.001,17.99,3.153,1.211,1,0.037,0.001,16.09,3.262,1.222,1.001,0.087,0.001,13.32,5.299,1.294,1.001,0.003,-87,-217.3,0,9.54,14.85,3.935,17.57
8/21/19 21:30,2409,233,2130,0.034,0,17.75,3.154,1.211,1,0.037,0,16.07,3.264,1.222,1,0.087,0,13.34,5.301,1.294,1,0.003,-86.3,-218.1,0,9.18,14.65,3.911,17.56
8/21/19 21:45,2410,233,2145,0.034,0.001,17.5,3.152,1.211,1,0.037,0,16.13,3.263,1.222,1.001,0.087,0.001,13.32,5.3,1.294,1,0.003,-85.9,-218.7,0,8.69,14.24,3.857,17.56
8/21/19 22:00,2411,233,2200,0.034,0.001,17.25,3.153,1.211,1,0.037,0,16.11,3.263,1.222,1.001,0.087,0.001,13.35,5.3,1.294,1,0.003,-86.2,-217.9,0,7.256,13.94,3.823,17.55
8/21/19 22:15,2412,233,2215,0.034,0.001,17.03,3.152,1.21,1,0.036,0.001,16.16,3.26,1.222,1.001,0.087,0.001,13.34,5.298,1.294,1.001,0.003,-86.2,-218.1,0,7.664,13.78,3.75,17.54
8/21/19 22:30,2413,233,2230,0.033,0.001,16.8,3.13,1.209,1,0.036,0.001,16.17,3.261,1.222,1.001,0.087,0.001,13.34,5.299,1.294,1.001,0.003,-85.9,-218.1,0,7.72,13.45,3.749,17.54
8/21/19 22:45,2414,233,2245,0.033,0.001,16.59,3.13,1.209,1,0.037,0.001,16.18,3.259,1.222,1.001,0.087,0.001,13.35,5.299,1.294,1.001,0.003,-86.3,-217.8,0,8.99,13.58,3.782,17.55
8/21/19 23:00,2415,233,2300,0.033,0,16.44,3.131,1.209,1,0.037,0,16.2,3.263,1.222,1.001,0.087,0,13.32,5.301,1.294,1,0.003,-85.8,-218.3,0,9.96,13.83,3.84,17.55
8/21/19 23:15,2416,233,2315,0.033,0.001,16.28,3.13,1.209,1,0.037,0,16.22,3.263,1.222,1,0.087,0.001,13.32,5.299,1.294,1.001,0.003,-85.5,-218.7,0,10.52,14.38,3.982,17.57
8/21/19 23:30,2417,233,2330,0.033,0,16.15,3.131,1.209,1,0.037,0,16.2,3.264,1.222,1,0.087,0.001,13.33,5.299,1.294,1.001,0.003,-85.2,-219,0,10.68,14.02,4.029,17.58
8/21/19 23:45,2418,233,2345,0.033,0.001,16.1,3.13,1.209,1,0.037,0.001,16.22,3.261,1.222,1.001,0.087,0.001,13.34,5.3,1.294,1,0.003,-85,-219.1,0,9.79,13.48,4.139,17.59
8/22/19 0:00,2419,234,0,0.033,0.001,16.06,3.13,1.209,1,0.037,0.001,16.23,3.262,1.222,1.001,0.087,0.001,13.32,5.3,1.294,1.001,0.003,-84.8,-219.6,0,10.24,13.53,4.275,17.61
8/22/19 0:15,2420,234,15,0.033,0.001,16.05,3.129,1.209,1,0.037,0.001,16.22,3.262,1.222,1.001,0.087,0.001,13.33,5.299,1.294,1.001,0.003,-84.1,-220.5,0,8.95,13.25,4.374,17.62
8/22/19 0:30,2421,234,30,0.033,0,16.02,3.132,1.209,1,0.037,0.001,16.19,3.262,1.222,1.001,0.087,0,13.33,5.302,1.294,1,0.003,-83.9,-220.8,0,9.08,12.92,4.44,17.63
8/22/19 0:45,2422,234,45,0.033,0,15.98,3.131,1.209,1,0.037,0.001,16.21,3.262,1.222,1.001,0.087,0,13.33,5.301,1.294,1,0.003,-83.7,-221,0,9.65,12.72,4.514,17.64
8/22/19 1:00,2423,234,100,0.033,0.001,15.94,3.13,1.209,1,0.037,0,16.22,3.264,1.222,1,0.087,0,13.31,5.302,1.294,1,0.003,-83.5,-221.3,0,9.06,12.59,4.614,17.65
8/22/19 1:15,2424,234,115,0.033,0,15.86,3.132,1.209,1,0.037,0.001,16.19,3.262,1.222,1.001,0.087,0,13.31,5.3,1.294,1,0.003,-84.5,-219.7,0,8.99,12.39,4.687,17.66
8/22/19 1:30,2425,234,130,0.033,0.001,15.79,3.13,1.209,1,0.037,0.001,16.2,3.262,1.222,1.001,0.087,0,13.3,5.301,1.294,1,0.003,-83.8,-220.8,0,8.22,12.01,4.688,17.66
8/22/19 1:45,2426,234,145,0.033,0,15.7,3.132,1.209,1,0.036,0.001,16.21,3.26,1.222,1.001,0.087,0.001,13.28,5.3,1.294,1,0.003,-84.3,-220,0,7.831,11.48,4.761,17.67
8/22/19 2:00,2427,234,200,0.033,0.001,15.61,3.129,1.209,1,0.037,0.001,16.2,3.262,1.222,1.001,0.087,0,13.31,5.301,1.294,1,0.003,-84.5,-219.8,0,7.554,11.35,4.774,17.68
8/22/19 2:15,2428,234,215,0.033,0.001,15.49,3.129,1.209,1,0.037,0,16.19,3.264,1.222,1,0.087,0.001,13.33,5.298,1.294,1.001,0.003,-84.5,-219.5,0,7.44,11.04,4.863,17.69
8/22/19 2:30,2429,234,230,0.033,0.001,15.37,3.129,1.209,1,0.037,0.001,16.17,3.262,1.222,1.001,0.087,0.001,13.31,5.298,1.294,1.001,0.003,-84.6,-219.5,0,7.21,10.75,4.907,17.69
8/22/19 2:45,2430,234,245,0.033,0.001,15.21,3.129,1.209,1,0.037,0,16.16,3.263,1.222,1.001,0.087,0.001,13.31,5.299,1.294,1.001,0.003,-84.7,-219.3,0,7.411,10.75,5.025,17.7
8/22/19 3:00,2431,234,300,0.033,0.001,15.11,3.129,1.209,1,0.037,0.001,16.13,3.263,1.222,1.001,0.087,0.001,13.32,5.299,1.294,1.001,0.003,-84.4,-219.7,0,7.878,11.14,5.673,17.71
8/22/19 3:15,2432,234,315,0.033,0,15,3.132,1.209,1,0.036,0.001,16.18,3.261,1.222,1.001,0.087,0.001,13.32,5.299,1.294,1.001,0.003,-84.2,-220,0,8.12,11.11,5.737,17.72
8/22/19 3:30,2433,234,330,0.033,0.001,14.91,3.13,1.209,1,0.036,0.001,16.14,3.258,1.222,1.001,0.087,0.001,13.3,5.299,1.294,1.001,0.003,-84.4,-219.7,0,7.612,11.02,5.755,17.73
8/22/19 3:45,2434,234,345,0.033,0,14.83,3.13,1.209,1,0.037,0.001,16.13,3.261,1.222,1.001,0.087,0,13.3,5.302,1.294,1,0.003,-83.8,-220.6,0,7.109,10.7,5.741,17.72
8/22/19 4:00,2435,234,400,0.033,0,14.73,3.132,1.209,1,0.037,0,16.1,3.264,1.222,1,0.087,0,13.31,5.301,1.294,1,0.003,-83.8,-220.4,0,6.606,10.62,5.758,17.73
8/22/19 4:15,2436,234,415,0.033,0,14.62,3.132,1.209,1,0.037,0,16.1,3.264,1.222,1,0.087,0.001,13.31,5.3,1.294,1,0.003,-84.2,-219.8,0,6.427,10.65,5.811,17.74
8/22/19 4:30,2437,234,430,0.033,0,14.5,3.132,1.209,1,0.037,0.001,16.08,3.262,1.222,1.001,0.087,0.001,13.32,5.299,1.294,1.001,0.003,-84.4,-219.6,0,5.815,10.54,5.864,17.75
8/22/19 4:45,2438,234,445,0.033,0,14.37,3.132,1.209,1,0.037,0,16.05,3.264,1.222,1,0.087,0,13.31,5.301,1.294,1,0.003,-84.4,-219.5,0,5.466,10.11,5.911,17.75
8/22/19 5:00,2439,234,500,0.033,0,14.25,3.131,1.209,1,0.037,0,16.04,3.265,1.222,1,0.087,0.001,13.32,5.3,1.294,1,0.003,-83.6,-220.5,0,5.81,9.98,5.984,17.77
8/22/19 5:15,2440,234,515,0.033,0.001,14.14,3.13,1.209,1,0.037,0,16.04,3.264,1.222,1,0.087,0.001,13.32,5.3,1.294,1,0.003,-84.1,-219.9,0,5.457,9.77,6.067,17.79
